index,country_code,profit,nominations
495,USA,0.05732596438253998,0.0
499,USA,0.05773428707165335,0.0
503,USA,0.057356571832736444,0.0
505,USA,0.05683239820717064,0.0
511,USA,0.08710790093644555,0.30629697992576166
513,USA,0.06571144417392331,0.41732584127791733
516,USA,0.1672939559445268,0.5574024722999389
517,USA,0.0847887275417324,0.0
518,USA,0.16666298278439,0.3887271047105759
524,USA,0.0642907175969003,0.39888959677841646
525,USA,0.06916137021581002,0.0
526,USA,0.062044414886597565,0.23706652102292547
528,USA,0.06022234868779187,0.30629697992576166
529,USA,0.06156304379379347,0.323646151510982
531,USA,0.06205731000974252,0.20419798661717445
532,USA,0.05476803849981606,0.23706652102292547
533,USA,0.057835096527311405,0.161823075755491
534,USA,0.06805782487333407,0.161823075755491
536,USA,0.06386529592898325,0.0
537,USA,0.06298939670315368,0.23706652102292547
543,USA,0.05898219284634738,0.0
544,USA,0.045498977819564974,0.323646151510982
547,USA,0.06279865876313917,0.4553034789913517
548,USA,0.05242519268023656,0.161823075755491
550,USA,0.06144314360300746,0.161823075755491
552,USA,0.05676910232959522,0.28662811140198874
555,USA,0.06440285123840651,0.0
556,USA,0.05964683044503254,0.0
559,USA,0.056451930125499386,0.0
560,USA,0.05940063108571568,0.20419798661717445
566,USA,0.05447333622570017,0.0
574,USA,0.05279578000338499,0.161823075755491
575,USA,0.05773036713338145,0.23706652102292547
579,USA,0.0579745198312305,0.0
584,USA,0.07533430637456796,0.323646151510982
585,USA,0.06843824816396721,0.0
586,USA,0.053833503109248115,0.37781117002131775
591,USA,0.06277443439709336,0.20419798661717445
592,USA,0.08157902703506184,0.479910163329905
593,USA,0.1497001665693099,0.4083959732343489
594,USA,0.07756729205904406,0.5820091566384922
601,USA,0.06283510205214148,0.4083959732343489
603,USA,0.051619573121749196,0.2639220690640782
605,USA,0.059290499675857186,0.41732584127791733
608,USA,0.08300947796319232,0.0
609,USA,0.04887996828647124,0.0
610,USA,0.0565173127597461,0.4257451448195692
612,USA,0.07084847126386212,0.0
613,USA,0.06974343589693248,0.161823075755491
617,USA,0.06302380019383112,0.23706652102292547
619,USA,0.04707919480802254,0.36602106237266546
622,USA,0.06535527342434383,0.23706652102292547
623,USA,0.07572720938758926,0.0
624,USA,0.062009102571307886,0.0
625,USA,0.06629157155899276,0.23706652102292547
626,USA,0.07442216903158815,0.0
627,USA,0.06124453905631346,0.0
628,USA,0.05771206854943577,0.2639220690640782
631,USA,0.060515163597599717,0.0
632,USA,0.058007505179846056,0.161823075755491
633,USA,0.059654447450039894,0.0
636,USA,0.059282183352706234,0.161823075755491
638,USA,0.055505661289033316,0.5639501151910319
639,USA,0.06353777518899063,0.23706652102292547
641,USA,0.05548350525753828,0.0
642,USA,0.057532367265702114,0.28662811140198874
643,USA,0.057083702661179445,0.161823075755491
644,USA,0.054588287729209636,0.0
646,USA,0.057083702661179445,0.0
648,USA,0.05612627471551377,0.0
656,USA,0.05220347270690836,0.0
658,USA,0.057083702661179445,0.0
660,USA,0.05477871502170169,0.23706652102292547
661,USA,0.05516399236048244,0.0
663,USA,0.18072437064537666,0.49082609801916316
666,USA,0.08053405608903783,0.23706652102292547
667,USA,0.05802964820749132,0.59027100670569
671,USA,0.0533761324272992,0.20419798661717445
672,USA,0.05995457810900192,0.0
673,USA,0.06845465902238682,0.0
676,USA,0.052062980197563086,0.0
678,USA,0.08768361495938763,0.485469227266473
684,USA,0.06576818791730096,0.28662811140198874
686,USA,0.05737267710068626,0.0
692,USA,0.06303370696005352,0.161823075755491
693,USA,0.055913717399226244,0.35320448568276447
694,USA,0.057027666182742486,0.20419798661717445
698,USA,0.055583564102089714,0.28662811140198874
699,USA,0.06111750842123261,0.20419798661717445
703,USA,0.06597889579717565,0.20419798661717445
706,USA,0.06091395590969816,0.0
707,USA,0.07826006709890401,0.20419798661717445
708,USA,0.05986849840296163,0.0
711,USA,0.04862370864326099,0.0
712,USA,0.05916753346626801,0.0
713,USA,0.058508900756435785,0.0
715,USA,0.057229738061492515,0.39888959677841646
716,USA,0.054513514509333096,0.161823075755491
717,USA,0.060401601338708186,0.3887271047105759
719,USA,0.06380655212126617,0.0
720,USA,0.06122262178994907,0.0
723,USA,0.05850965823068534,0.0
725,USA,0.0551732998659609,0.161823075755491
726,USA,0.0510532085055793,0.0
730,USA,0.055698760872654705,0.0
732,USA,0.05544935931533006,0.0
733,USA,0.07628301668382981,0.0
734,USA,0.05611149186684276,0.0
735,USA,0.06074900207526669,0.0
736,USA,0.05567470519543796,0.0
738,USA,0.055184883045150485,0.0
740,USA,0.05490120261737544,0.0
743,USA,0.05680020934435398,0.0
745,USA,0.05384351318383263,0.0
747,USA,0.05392450404999321,0.0
748,USA,0.05854091045509995,0.0
750,USA,0.057078878232911884,0.0
753,USA,0.07168608282132923,0.5278441381281564
756,USA,0.08716177263511256,0.37781117002131775
759,USA,0.16766905271380372,0.5318799443187473
760,USA,0.06750414587384049,0.479910163329905
762,USA,0.08079485624312882,0.5929250913277505
763,USA,0.061101207734318076,0.20419798661717445
764,USA,0.06696968981528093,0.323646151510982
765,USA,0.057923325480745524,0.2639220690640782
770,USA,0.07034806145132917,0.39888959677841646
772,USA,0.05649466691657609,0.33916551433151276
774,USA,0.07418062577292783,0.59027100670569
776,USA,0.05385353915201132,0.35320448568276447
777,USA,0.15532238246561675,0.41732584127791733
779,USA,0.0721705199329365,0.4681200556812527
780,USA,0.06955666304744604,0.0
781,USA,0.0566841268671319,0.323646151510982
783,USA,0.05411087450257263,0.35320448568276447
784,USA,0.11371581521285426,0.23706652102292547
786,USA,0.06112302060866621,0.161823075755491
788,USA,0.06751604584125938,0.30629697992576166
790,USA,0.09284316218861527,0.0
792,USA,0.05879885012345788,0.39888959677841646
793,USA,0.05624779424681518,0.0
794,USA,0.07156449971565114,0.23706652102292547
800,USA,0.057083702661179445,0.0
801,USA,0.0739430190685697,0.0
803,USA,0.057291986406724726,0.23706652102292547
805,USA,0.050001425348361966,0.323646151510982
806,USA,0.0535817691669786,0.36602106237266546
808,USA,0.05403966217022692,0.161823075755491
812,USA,0.056245806102671374,0.37781117002131775
813,USA,0.058380256921546386,0.0
815,USA,0.05590737621636931,0.0
819,USA,0.057083702661179445,0.0
822,USA,0.05646615272497581,0.0
824,USA,0.06570871733886852,0.23706652102292547
829,USA,0.05923295077744746,0.23706652102292547
831,USA,0.057083702661179445,0.0
832,USA,0.05601528721887825,0.0
833,USA,0.05466222978635454,0.161823075755491
834,USA,0.05491240724004926,0.0
835,USA,0.058936251689954575,0.36602106237266546
836,USA,0.051025697055284105,0.0
838,USA,0.05008158288448261,0.35320448568276447
840,USA,0.057083702661179445,0.0
843,USA,0.05572023384081836,0.0
844,USA,0.053728700749272176,0.0
845,USA,0.057270937147332994,0.0
847,USA,0.07865358490504536,0.479910163329905
849,USA,0.06512797913407756,0.36602106237266546
850,USA,0.054708373224854986,0.35320448568276447
851,USA,0.05642049512475178,0.4257451448195692
852,USA,0.06455033981893225,0.6125939598515233
853,USA,0.1483823958055944,0.4083959732343489
856,USA,0.150929581592056,0.6257936257335015
859,USA,0.07221466764171411,0.4484511871574797
860,USA,0.1299104586221905,0.323646151510982
866,USA,0.08415811957304355,0.5278441381281564
869,USA,0.08307725908528693,0.161823075755491
871,USA,0.058771686164926194,0.30629697992576166
872,USA,0.059537533810086175,0.23706652102292547
875,USA,0.07572746874214871,0.323646151510982
876,USA,0.07267074769157257,0.161823075755491
877,USA,0.07022116663423489,0.3887271047105759
879,USA,0.05957729741539841,0.0
883,USA,0.06070674028592492,0.0
886,USA,0.06119061859320979,0.0
888,USA,0.05526317814100851,0.0
889,USA,0.055452363927064825,0.161823075755491
891,USA,0.06169600815777155,0.161823075755491
892,USA,0.05639603994037242,0.23706652102292547
895,USA,0.05558390400827418,0.43370912277044016
897,USA,0.056160936477096524,0.33916551433151276
900,USA,0.05692887810328879,0.0
902,USA,0.06163325519092435,0.0
904,USA,0.058389320966059574,0.161823075755491
906,USA,0.05587457508895895,0.479910163329905
909,USA,0.0598018392241284,0.23706652102292547
910,USA,0.06291919722621844,0.23706652102292547
911,USA,0.05840722726720361,0.0
913,USA,0.056968298912672154,0.161823075755491
916,USA,0.062249153276988156,0.161823075755491
917,USA,0.06187236131140546,0.161823075755491
920,USA,0.05648573399421484,0.41732584127791733
925,USA,0.05387539176034487,0.161823075755491
930,USA,0.05689174127563166,0.36602106237266546
932,USA,0.054425262799161864,0.0
933,USA,0.05462072799978867,0.5009885900870037
934,USA,0.054131031914600426,0.28662811140198874
935,USA,0.05387969820192963,0.161823075755491
938,USA,0.06492289614166787,0.0
939,USA,0.05281859887000064,0.0
940,USA,0.05403601531280034,0.20419798661717445
942,USA,0.05536503982484441,0.0
943,USA,0.05917771909282452,0.0
944,USA,0.05926642304799358,0.0
945,USA,0.057083702661179445,0.0
946,USA,0.0615131082882106,0.161823075755491
948,USA,0.052291448085271815,0.0
949,USA,0.054877794242903184,0.0
953,USA,0.055153875726573355,0.0
954,USA,0.056124230221354265,0.0
956,USA,0.057083702661179445,0.0
962,USA,0.06179760831973969,0.2639220690640782
964,USA,0.11897605992014464,0.5318799443187473
966,USA,0.16273998282829355,0.49082609801916316
968,USA,0.07368894623943043,0.28662811140198874
973,USA,0.06820757323397675,0.6030875833955909
974,USA,0.12585771853442476,0.23706652102292547
976,USA,0.06558737769415571,0.59027100670569
977,USA,0.07109793278338297,0.0
980,USA,0.06831830390457917,0.0
981,USA,0.10703773728511645,0.6193415996658413
984,USA,0.05372604146199261,0.0
987,USA,0.12927456964561967,0.161823075755491
988,USA,0.054474725831536154,0.0
989,USA,0.05750168865554992,0.0
992,USA,0.05788898484200869,0.5278441381281564
993,USA,0.06185069906498394,0.0
996,USA,0.07806321626583977,0.0
999,USA,0.06590105294631546,0.36602106237266546
1003,USA,0.05589168309821385,0.0
1004,USA,0.05850785105678427,0.0
1006,USA,0.09027224112534671,0.23706652102292547
1007,USA,0.05904472077434981,0.5639501151910319
1014,USA,0.0578402561659288,0.323646151510982
1015,USA,0.0571354381163024,0.0
1020,USA,0.055553391197206654,0.0
1022,USA,0.05681448757141001,0.6006119333336019
1023,USA,0.056630364256315804,0.323646151510982
1026,USA,0.053931344436194385,0.0
1027,USA,0.047534239606951474,0.161823075755491
1030,USA,0.05651183886142574,0.0
1031,USA,0.07920745823984951,0.0
1033,USA,0.05247376350402887,0.20419798661717445
1034,USA,0.0557413058569472,0.0
1035,USA,0.05662816949544775,0.0
1036,USA,0.055320042169996614,0.0
1037,USA,0.05519340490137154,0.3887271047105759
1039,USA,0.057665246743438585,0.43370912277044016
1041,USA,0.060344190064375275,0.0
1042,USA,0.06844435708361839,0.0
1043,USA,0.052378218079004474,0.0
1049,USA,0.057083702661179445,0.161823075755491
1055,USA,0.05645322220246203,0.43370912277044016
1056,USA,0.050733820589968545,0.0
1063,USA,0.058222867715505104,0.0
1066,USA,0.05132873262979927,0.0
1068,USA,0.06504378679234529,0.7135376710705773
1069,USA,0.0870147330486222,0.5278441381281564
1070,USA,0.2194173581688644,0.49082609801916316
1072,USA,0.22276888624679075,0.4959949691147739
1074,USA,0.11867594696086704,0.39888959677841646
1077,USA,0.07199379797567416,0.4484511871574797
1078,USA,0.06968244711903847,0.39888959677841646
1079,USA,0.11850206778965333,0.161823075755491
1081,USA,0.059130755689351965,0.2639220690640782
1086,USA,0.06455411563120245,0.20419798661717445
1087,USA,0.0650739607808825,0.23706652102292547
1089,USA,0.09245443882964338,0.161823075755491
1092,USA,0.06265346716818947,0.323646151510982
1095,USA,0.0538617853988607,0.47413304204585094
1096,USA,0.05400692208866689,0.28662811140198874
1097,USA,0.0699030657385341,0.20419798661717445
1100,USA,0.06368358844020332,0.0
1104,USA,0.12979804756522234,0.161823075755491
1106,USA,0.056311546342786976,0.4412645076400999
1107,USA,0.06050104250039517,0.161823075755491
1109,USA,0.06168359453828644,0.0
1110,USA,0.07059716861594358,0.0
1114,USA,0.057083702661179445,0.0
1115,USA,0.05767438339277969,0.161823075755491
1116,USA,0.06171616990441594,0.0
1118,USA,0.09881124111624438,0.0
1120,USA,0.05383489632726459,0.0
1121,USA,0.057519009422235916,0.20419798661717445
1122,USA,0.06530632765621626,0.0
1124,USA,0.06571162225442166,0.39888959677841646
1126,USA,0.07368851205533507,0.0
1127,USA,0.057594285096419146,0.3887271047105759
1128,USA,0.05446864689298308,0.0
1129,USA,0.05612588532245654,0.0
1130,USA,0.05891475343652747,0.0
1132,USA,0.054061706946562746,0.0
1136,USA,0.0575164389945965,0.2639220690640782
1138,USA,0.05911593093938722,0.0
1140,USA,0.05157256709454682,0.0
1141,USA,0.058070005655276744,0.4618511218824447
1142,USA,0.05740626857318868,0.0
1143,USA,0.05638686644679028,0.0
1144,USA,0.058891756128195416,0.0
1145,USA,0.04925217892353359,0.161823075755491
1147,USA,0.05056008518353851,0.0
1151,USA,0.05539740929668577,0.30629697992576166
1152,USA,0.05552266779601635,0.0
1154,USA,0.05087798199104141,0.0
1164,USA,0.052065110661618355,0.0
1166,USA,0.05375832965977286,0.23706652102292547
1168,USA,0.05431899389390543,0.0
1172,USA,0.06304738556514758,0.161823075755491
1173,USA,0.07858772040592076,0.161823075755491
1174,USA,0.14047263151601597,0.5358081160790275
1177,USA,0.20155922617414623,0.6707756437933656
1179,USA,0.11542129395160484,0.5194248345865046
1180,USA,0.06754368588518016,0.6826849725827444
1183,USA,0.03982401072298031,0.36602106237266546
1186,USA,0.11683115400604828,0.649099659578497
1187,USA,0.07139673415992326,0.2639220690640782
1192,USA,0.058492935641089136,0.5236946324249142
1195,USA,0.0976732637468651,0.36602106237266546
1196,USA,0.11310723648812512,0.0
1197,USA,0.11343335895304858,0.323646151510982
1200,USA,0.07646551198917545,0.23706652102292547
1201,USA,0.06354787701295969,0.6215238278950918
1202,USA,0.05964488709192686,0.0
1204,USA,0.06398803023658473,0.6171265547468426
1205,USA,0.06253907663631068,0.161823075755491
1206,USA,0.058916502093104534,0.0
1208,USA,0.06623955218648299,0.37781117002131775
1209,USA,0.06022316178962103,0.0
1211,USA,0.054248822591978045,0.0
1216,USA,0.06360002208935064,0.0
1221,USA,0.06169125344458751,0.0
1223,USA,0.053558702143563015,0.2639220690640782
1224,USA,0.04536772635157708,0.20419798661717445
1226,USA,0.06773495553816336,0.0
1228,USA,0.0598146032251214,0.20419798661717445
1235,USA,0.055347349893311956,0.30629697992576166
1236,USA,0.07210874261604068,0.0
1237,USA,0.0526060180745399,0.0
1238,USA,0.05791767783654342,0.3887271047105759
1244,USA,0.05872481740058259,0.0
1247,USA,0.05523041024565868,0.0
1249,USA,0.05855073955944173,0.0
1258,USA,0.05666869310353589,0.0
1259,USA,0.05679044778778744,0.35320448568276447
1264,USA,0.06229919931529414,0.0
1265,USA,0.05001062232111732,0.0
1268,USA,0.05435691059133117,0.0
1271,USA,0.057083702661179445,0.23706652102292547
1272,USA,0.05524395520007447,0.0
1274,USA,0.05463957310664306,0.0
1277,USA,0.12460087803127924,0.5194248345865046
1278,USA,0.16686770166900594,0.5194248345865046
1279,USA,0.05770270180419721,0.5702190489898399
1280,USA,0.09047472407023695,0.479910163329905
1282,USA,0.12060848122475326,0.6339789376273346
1283,USA,0.1301365052653142,0.5791489170334083
1284,USA,0.07626024585921473,0.41732584127791733
1285,USA,0.0699090587071914,0.5104949665429361
1286,USA,0.09104638089204836,0.485469227266473
1289,USA,0.09675068142276931,0.5278441381281564
1293,USA,0.10514433738470044,0.20419798661717445
1297,USA,0.06423433796131642,0.4484511871574797
1302,USA,0.1766450167341684,0.33916551433151276
1304,USA,0.0605602298838769,0.0
1306,USA,0.06188786587373915,0.0
1307,USA,0.05666100674466306,0.161823075755491
1308,USA,0.08465789039084715,0.43370912277044016
1309,USA,0.06864896615794727,0.0
1310,USA,0.16065630554087598,0.35320448568276447
1312,USA,0.06521121749894139,0.0
1316,USA,0.08518062961953884,0.20419798661717445
1319,USA,0.0598054665757803,0.35320448568276447
1322,USA,0.06255502910902562,0.0
1323,USA,0.05781839127618157,0.43370912277044016
1324,USA,0.05614097845743198,0.161823075755491
1326,USA,0.0892510527756941,0.2639220690640782
1327,USA,0.05654841255014387,0.161823075755491
1328,USA,0.052434474539233514,0.20419798661717445
1331,USA,0.059070689823574135,0.0
1334,USA,0.05603126858903713,0.0
1335,USA,0.05239204875689732,0.0
1337,USA,0.05838109964325559,0.0
1338,USA,0.05502552592317616,0.35320448568276447
1339,USA,0.04637407766985125,0.323646151510982
1342,USA,0.055852189322784504,0.23706652102292547
1345,USA,0.05357271668144299,0.0
1348,USA,0.05164494327144765,0.28662811140198874
1352,USA,0.05681262115774885,0.0
1353,USA,0.0519314332532108,0.161823075755491
1354,USA,0.08197185563716496,0.0
1355,USA,0.06451554079449073,0.23706652102292547
1356,USA,0.048958949696623094,0.0
1357,USA,0.06800224280720324,0.0
1358,USA,0.05367222177872472,0.550550180466067
1359,USA,0.05865734150773969,0.0
1360,USA,0.05916869405986067,0.0
1364,USA,0.0554800639331818,0.0
1368,USA,0.05928026456242791,0.0
1370,USA,0.0537134829940697,0.0
1374,USA,0.05673090785548951,0.4083959732343489
1375,USA,0.052884896469566435,0.0
1376,USA,0.05388075476472407,0.0
1378,USA,0.04863440286483104,0.0
1382,USA,0.05209988909663105,0.0
1387,USA,0.057083702661179445,0.43370912277044016
1388,USA,0.16550736208060665,0.8022919490405356
1389,USA,0.43146031259670564,0.7001929557319483
1391,USA,0.057478528076659555,0.23706652102292547
1392,USA,0.05711579688486717,0.35320448568276447
1395,USA,0.17443469098036626,0.6125939598515233
1396,USA,0.13966322711480716,0.4618511218824447
1399,USA,0.12390911801413806,0.37781117002131775
1400,USA,0.07597486084346464,0.41732584127791733
1404,USA,0.07749562567561027,0.5104949665429361
1406,USA,0.06931032750892456,0.3887271047105759
1411,USA,0.13953113256389202,0.3887271047105759
1412,USA,0.056951931761636536,0.0
1419,USA,0.054955357872211216,0.0
1420,USA,0.06005938480359444,0.6379071093876146
1421,USA,0.05777689563032254,0.4618511218824447
1422,USA,0.0846446398291416,0.4257451448195692
1423,USA,0.05984952759222605,0.0
1425,USA,0.064062084632543,0.20419798661717445
1427,USA,0.0539319729556003,0.161823075755491
1431,USA,0.06004497509316844,0.20419798661717445
1432,USA,0.054044227243935025,0.0
1433,USA,0.058848452224781175,0.23706652102292547
1435,USA,0.06878905301942309,0.0
1436,USA,0.05469794088637074,0.37781117002131775
1438,USA,0.07283750833868706,0.161823075755491
1443,USA,0.059680513305701455,0.0
