name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
How to Train Your Dragon,PG,2010,"March 26, 2010 (United States)",8.1,716000.0,Dean DeBlois,William Davies,United States,165000000.0,494879471.0,DreamWorks Animation,98,25,63,Animation,Action,Adventure,,,Jay Baruchel,Gerard Butler,Christopher Mintz-Plasse,,
Alice in Wonderland,PG,2010,"March 5, 2010 (United States)",6.4,405000.0,Tim Burton,Linda Woolverton,United States,200000000.0,1025468216.0,Walt Disney Pictures,108,35,63,Adventure,Family,Fantasy,,,Mia Wasikowska,Johnny Depp,Helena Bonham Carter,,
True Grit,PG-13,2010,"December 22, 2010 (United States)",7.6,333000.0,Ethan Coen,Joel Coen,United States,38000000.0,252276927.0,Paramount Pictures,110,38,169,Drama,Western,,,,Jeff Bridges,Matt Damon,Hailee Steinfeld,,
The Book of Eli,R,2010,"January 15, 2010 (United States)",6.8,312000.0,Albert Hughes,Gary Whitta,United States,80000000.0,157107755.0,Alcon Entertainment,118,3,16,Action,Adventure,Drama,,,Denzel Washington,Mila Kunis,Ray Stevenson,,
Never Let Me Go,R,2010,"October 15, 2010 (United States)",7.1,144000.0,Mark Romanek,Kazuo Ishiguro,United Kingdom,15000000.0,9918093.0,DNA Films,103,8,27,Drama,Romance,Sci-Fi,,,Keira Knightley,Carey Mulligan,Andrew Garfield,,
The King's Speech,R,2010,"December 25, 2010 (United States)",8.0,669000.0,Tom Hooper,David Seidler,United Kingdom,15000000.0,427374317.0,The Weinstein Company,118,108,206,Biography,Drama,History,,,Colin Firth,Geoffrey Rush,Helena Bonham Carter,,
TRON: Legacy,PG,2010,"December 17, 2010 (United States)",6.8,330000.0,Joseph Kosinski,Edward Kitsis,United States,170000000.0,400063852.0,Walt Disney Pictures,125,10,51,Action,Adventure,Sci-Fi,,,Jeff Bridges,Garrett Hedlund,Olivia Wilde,,
The Karate Kid,PG,2010,"June 11, 2010 (United States)",6.2,178000.0,Harald Zwart,Christopher Murphey,United States,40000000.0,359126022.0,Columbia Pictures,140,5,12,Action,Drama,Family,,,Jackie Chan,Jaden Smith,Taraji P. Henson,,
Diary of a Wimpy Kid,PG,2010,"March 19, 2010 (United States)",6.2,48000.0,Thor Freudenthal,Jackie Filgo,United States,15000000.0,76196538.0,Color Force,94,5,9,Comedy,Drama,Family,,,Zachary Gordon,Robert Capron,Rachael Harris,,
Percy Jackson & the Olympians: The Lightning Thief,PG,2010,"February 12, 2010 (United States)",5.9,186000.0,Chris Columbus,Craig Titley,United Kingdom,95000000.0,226497209.0,Fox 2000 Pictures,118,0,11,Adventure,Family,Fantasy,,,Logan Lerman,Kevin McKidd,Steve Coogan,,
The Fighter,R,2010,"December 17, 2010 (United States)",7.8,359000.0,David O. Russell,Scott Silver,United States,25000000.0,129190869.0,Closest to the Hole Productions,116,74,123,Action,Biography,Drama,,,Mark Wahlberg,Christian Bale,Amy Adams,,
I Spit on Your Grave,R,2010,"June 17, 2010 (Poland)",6.2,83000.0,Steven R. Monroe,Adam Rockoff,United States,2000000.0,1278650.0,Cinetel Films,108,0,2,Horror,Thriller,,,,Sarah Butler,Jeff Branson,Andrew Howard,,
The A-Team,PG-13,2010,"June 11, 2010 (United States)",6.7,256000.0,Joe Carnahan,Joe Carnahan,United States,110000000.0,177238796.0,Twentieth Century Fox,117,2,4,Action,Adventure,Thriller,,,Liam Neeson,Bradley Cooper,Sharlto Copley,,
Toy Story 3,G,2010,"June 18, 2010 (United States)",8.3,810000.0,Lee Unkrich,John Lasseter,United States,200000000.0,1066970811.0,Walt Disney Pictures,103,61,96,Animation,Adventure,Comedy,,,Tom Hanks,Tim Allen,Joan Cusack,,
Burlesque,PG-13,2010,"November 24, 2010 (United States)",6.4,85000.0,Steve Antin,Steve Antin,United States,55000000.0,89520336.0,Screen Gems,119,6,19,Drama,Music,Musical,,,Cher,Christina Aguilera,Alan Cumming,,
Easy A,PG-13,2010,"September 17, 2010 (United States)",7.0,383000.0,Will Gluck,Bert V. Royal,United States,8000000.0,75026327.0,Screen Gems,92,9,21,Comedy,Drama,Romance,,,Emma Stone,Amanda Bynes,Penn Badgley,,
Insidious,PG-13,2010,"April 1, 2011 (United States)",6.8,300000.0,James Wan,Leigh Whannell,United States,1500000.0,99557032.0,FilmDistrict,103,8,15,Horror,Mystery,Thriller,,,Patrick Wilson,Rose Byrne,Ty Simpkins,,
Shrek Forever After,PG,2010,"May 21, 2010 (United States)",6.3,199000.0,Mike Mitchell,Josh Klausner,United States,165000000.0,752600867.0,DreamWorks Animation,93,0,13,Animation,Adventure,Comedy,,,Mike Myers,Cameron Diaz,Eddie Murphy,,
All Good Things,R,2010,"December 3, 2010 (Canada)",6.3,56000.0,Andrew Jarecki,Marcus Hinchey,United States,,1754389.0,Groundswell Productions,101,0,0,Crime,Drama,Mystery,,,Ryan Gosling,Kirsten Dunst,Frank Langella,,
She's Out of My League,R,2010,"March 12, 2010 (United States)",6.4,136000.0,Jim Field Smith,Sean Anders,United States,20000000.0,49779728.0,Dreamworks Pictures,104,0,0,Comedy,Romance,,,,Jay Baruchel,Alice Eve,T.J. Miller,,
Blue Valentine,R,2010,"January 28, 2011 (United States)",7.4,194000.0,Derek Cianfrance,Derek Cianfrance,United States,1000000.0,15440333.0,Incentive Filmed Entertainment,112,9,56,Drama,Romance,,,,Ryan Gosling,Michelle Williams,John Doman,,
Robin Hood,PG-13,2010,"May 14, 2010 (United States)",6.6,265000.0,Ridley Scott,Brian Helgeland,United States,200000000.0,321669741.0,Universal Pictures,140,0,14,Action,Adventure,Drama,,,Russell Crowe,Cate Blanchett,Matthew Macfadyen,,
Piranha 3D,R,2010,"August 20, 2010 (United States)",5.5,90000.0,Alexandre Aja,Pete Goldfinger,United States,24000000.0,83188165.0,Dimension Films,88,2,12,Comedy,Horror,,,,Elisabeth Shue,Jerry O'Connell,Richard Dreyfuss,,
Clash of the Titans,PG-13,2010,"April 2, 2010 (United States)",5.8,280000.0,Louis Leterrier,Travis Beacham,United States,125000000.0,493214993.0,Warner Bros.,106,4,14,Action,Adventure,Fantasy,,,Sam Worthington,Liam Neeson,Ralph Fiennes,,
The Twilight Saga: Eclipse,PG-13,2010,"June 30, 2010 (United States)",5.0,242000.0,David Slade,Melissa Rosenberg,United States,68000000.0,698491347.0,Summit Entertainment,124,22,34,Action,Adventure,Drama,,,Kristen Stewart,Robert Pattinson,Taylor Lautner,,
Megamind,PG,2010,"November 5, 2010 (United States)",7.3,251000.0,Tom McGrath,Alan Schoolcraft,United States,130000000.0,321885765.0,DreamWorks Animation,95,2,16,Animation,Action,Comedy,,,Will Ferrell,Jonah Hill,Brad Pitt,,
Predators,R,2010,"July 9, 2010 (United States)",6.4,222000.0,Nimród Antal,Alex Litvak,United States,40000000.0,127233108.0,Twentieth Century Fox,107,2,4,Action,Adventure,Sci-Fi,,,Adrien Brody,Laurence Fishburne,Topher Grace,,
Sex and the City 2,R,2010,"May 27, 2010 (United States)",4.5,79000.0,Michael Patrick King,Michael Patrick King,United States,100000000.0,290745055.0,New Line Cinema,146,8,9,Comedy,Drama,Romance,,,Sarah Jessica Parker,Kim Cattrall,Kristin Davis,,
Remember Me,PG-13,2010,"March 12, 2010 (United States)",7.1,145000.0,Allen Coulter,Will Fetters,United States,16000000.0,56032889.0,Summit Entertainment,113,4,5,Drama,Romance,,,,Robert Pattinson,Emilie de Ravin,Caitlyn Rund,,
The Last Airbender,PG,2010,"July 1, 2010 (United States)",4.0,161000.0,M. Night Shyamalan,M. Night Shyamalan,United States,150000000.0,319713881.0,Paramount Pictures,103,8,12,Action,Adventure,Family,,,Noah Ringer,Nicola Peltz,Jackson Rathbone,,
127 Hours,R,2010,"January 28, 2011 (United States)",7.6,370000.0,Danny Boyle,Danny Boyle,United States,18000000.0,60738797.0,Fox Searchlight Pictures,94,23,150,Biography,Drama,,,,James Franco,Amber Tamblyn,Kate Mara,,
You Again,PG,2010,"September 24, 2010 (United States)",5.7,52000.0,Andy Fickman,Moe Jelline,United States,20000000.0,32054369.0,Touchstone Pictures,105,2,0,Comedy,Romance,,,,Kristen Bell,Odette Annable,Sigourney Weaver,,
Buried,R,2010,"October 15, 2010 (United States)",7.0,159000.0,Rodrigo Cortés,Chris Sparling,Spain,3000000.0,19439764.0,Audiovisual Aval SGR,95,16,33,Drama,Mystery,Thriller,,,Ryan Reynolds,José Luis García Pérez,Robert Paterson,,
Salt,PG-13,2010,"July 23, 2010 (United States)",6.5,310000.0,Phillip Noyce,Kurt Wimmer,United States,110000000.0,293503354.0,Columbia Pictures,100,4,16,Action,Thriller,,,,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,,
I Saw the Devil,Not Rated,2010,"August 12, 2010 (South Korea)",7.8,125000.0,Jee-woon Kim,Park Hoon-jung,South Korea,,12966357.0,Softbank Ventures,144,17,19,Action,Crime,Drama,,,Lee Byung-hun,Choi Min-sik,Jeon Gook-hwan,,
The Expendables,R,2010,"August 13, 2010 (United States)",6.4,340000.0,Sylvester Stallone,Dave Callaham,United States,80000000.0,274470394.0,Millennium Films,103,3,5,Action,Adventure,Thriller,,,Sylvester Stallone,Jason Statham,Jet Li,,
The Losers,PG-13,2010,"April 23, 2010 (United States)",6.3,100000.0,Sylvain White,Peter Berg,United States,25000000.0,29397654.0,Warner Bros.,97,0,7,Action,Adventure,Crime,,,Idris Elba,Zoe Saldana,Jeffrey Dean Morgan,,
Knight and Day,PG-13,2010,"June 23, 2010 (United States)",6.3,192000.0,James Mangold,Patrick O'Neill,United States,117000000.0,261989769.0,Twentieth Century Fox,109,0,3,Action,Adventure,Comedy,,,Tom Cruise,Cameron Diaz,Peter Sarsgaard,,
Prince of Persia: The Sands of Time,PG-13,2010,"May 28, 2010 (United States)",6.6,285000.0,Mike Newell,Boaz Yakin,United States,200000000.0,336365676.0,Walt Disney Pictures,116,0,11,Action,Adventure,Fantasy,,,Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,,
Machete,R,2010,"September 3, 2010 (United States)",6.6,196000.0,Ethan Maniquis,Robert Rodriguez,United States,10500000.0,45491656.0,Overnight Films,105,2,6,Action,Crime,Thriller,,,Danny Trejo,Michelle Rodriguez,Robert De Niro,,
Unstoppable,PG-13,2010,"November 12, 2010 (United States)",6.8,195000.0,Tony Scott,Mark Bomback,United States,100000000.0,167805466.0,Twentieth Century Fox,98,0,14,Action,Thriller,,,,Denzel Washington,Chris Pine,Rosario Dawson,,
A Nightmare on Elm Street,R,2010,"April 30, 2010 (United States)",5.2,99000.0,Samuel Bayer,Wesley Strick,United States,35000000.0,115695182.0,New Line Cinema,95,2,11,Crime,Drama,Horror,,,Jackie Earle Haley,Rooney Mara,Kyle Gallner,,
Flipped,PG,2010,"September 10, 2010 (United States)",7.7,89000.0,Rob Reiner,Rob Reiner,United States,14000000.0,4324817.0,Castle Rock Entertainment,90,2,2,Comedy,Drama,Romance,,,Madeline Carroll,Callan McAuliffe,Rebecca De Mornay,,
Due Date,R,2010,"November 5, 2010 (United States)",6.5,339000.0,Todd Phillips,Alan R. Cohen,United States,65000000.0,211780824.0,Warner Bros.,95,0,7,Comedy,Drama,,,,Robert Downey Jr.,Zach Galifianakis,Michelle Monaghan,,
The Tourist,PG-13,2010,"December 10, 2010 (United States)",6.0,238000.0,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,United States,100000000.0,278780441.0,GK Films,103,4,4,Action,Thriller,,,,Johnny Depp,Angelina Jolie,Paul Bettany,,
Takers,PG-13,2010,"August 27, 2010 (United States)",6.2,62000.0,John Luessenhop,Peter Allen,United States,32000000.0,80205382.0,Screen Gems,107,2,6,Action,Crime,Thriller,,,Chris Brown,Hayden Christensen,Matt Dillon,,
Tucker and Dale vs Evil,R,2010,"December 9, 2010 (Kazakhstan)",7.5,176000.0,Eli Craig,Eli Craig,Canada,,5224938.0,Reliance Big Pictures,89,10,14,Comedy,Horror,,,,Tyler Labine,Alan Tudyk,Katrina Bowden,,
Date Night,PG-13,2010,"April 9, 2010 (United States)",6.3,161000.0,Shawn Levy,Josh Klausner,United States,55000000.0,152263880.0,Twentieth Century Fox,88,4,8,Comedy,Crime,Romance,,,Steve Carell,Tina Fey,Mark Wahlberg,,
Faster,R,2010,"November 24, 2010 (United States)",6.4,106000.0,George Tillman Jr.,Tony Gayton,United States,24000000.0,35626958.0,CBS Films,98,0,5,Action,Crime,Drama,,,Dwayne Johnson,Billy Bob Thornton,Maggie Grace,,
The Sorcerer's Apprentice,PG,2010,"July 14, 2010 (United States)",6.1,160000.0,Jon Turteltaub,Lawrence Konner,United States,150000000.0,215283742.0,Walt Disney Pictures,109,0,2,Action,Adventure,Family,,,Nicolas Cage,Jay Baruchel,Alfred Molina,,
Super,R,2010,"June 10, 2011 (Iceland)",6.7,79000.0,James Gunn,James Gunn,United States,2500000.0,422618.0,This Is That Productions,96,0,0,Action,Comedy,Crime,,,Rainn Wilson,Elliot Page,Liv Tyler,,
Eat Pray Love,PG-13,2010,"August 13, 2010 (United States)",5.8,96000.0,Ryan Murphy,Ryan Murphy,United States,60000000.0,204594016.0,Columbia Pictures,133,2,2,Biography,Drama,Romance,,,Julia Roberts,Javier Bardem,Richard Jenkins,,
Somewhere,R,2010,"January 21, 2011 (United States)",6.3,45000.0,Sofia Coppola,Sofia Coppola,United States,7000000.0,14788642.0,Focus Features,97,4,8,Comedy,Drama,,,,Stephen Dorff,Elle Fanning,Chris Pontius,,
The Way Back,PG-13,2010,"January 21, 2011 (United States)",7.3,115000.0,Peter Weir,Slavomir Rawicz,United States,30000000.0,24172201.0,Exclusive Films,133,4,5,Adventure,Drama,History,,,Jim Sturgess,Ed Harris,Colin Farrell,,
Legion,R,2010,"January 22, 2010 (United States)",5.2,104000.0,Scott Stewart,Peter Schink,United States,26000000.0,67918658.0,Screen Gems,100,0,0,Action,Fantasy,Horror,,,Paul Bettany,Dennis Quaid,Charles S. Dutton,,
Death at a Funeral,R,2010,"April 16, 2010 (United States)",5.7,49000.0,Neil LaBute,Dean Craig,United States,21000000.0,49050886.0,Screen Gems,92,0,6,Comedy,,,,,Chris Rock,Martin Lawrence,Keith David,,
Leap Year,PG,2010,"January 8, 2010 (United States)",6.4,103000.0,Anand Tucker,Deborah Kaplan,United States,19000000.0,32686500.0,Universal Pictures,100,0,0,Comedy,Romance,,,,Amy Adams,Matthew Goode,Adam Scott,,
Winter's Bone,R,2010,"July 16, 2010 (United States)",7.1,142000.0,Debra Granik,Debra Granik,United States,2000000.0,13796834.0,Anonymous Content,100,63,131,Drama,Mystery,,,,Jennifer Lawrence,John Hawkes,Garret Dillahunt,,
Jonah Hex,PG-13,2010,"June 18, 2010 (United States)",4.7,59000.0,Jimmy Hayward,Mark Neveldine,United States,47000000.0,10903312.0,Warner Bros.,81,0,4,Action,Drama,Fantasy,,,Josh Brolin,Megan Fox,John Malkovich,,
Cop Out,R,2010,"February 26, 2010 (United States)",5.6,88000.0,Kevin Smith,Robb Cullen,United States,30000000.0,55611001.0,Warner Bros.,107,0,0,Action,Comedy,Crime,,,Bruce Willis,Tracy Morgan,Juan Carlos Hernández,,
The Next Three Days,PG-13,2010,"November 19, 2010 (United States)",7.3,195000.0,Paul Haggis,Paul Haggis,United States,30000000.0,67448651.0,Lionsgate,133,0,3,Action,Crime,Drama,,,Russell Crowe,Elizabeth Banks,Liam Neeson,,
The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,2010,"December 10, 2010 (United States)",6.3,151000.0,Michael Apted,Christopher Markus,United States,155000000.0,415686217.0,Fox 2000 Pictures,113,2,18,Adventure,Family,Fantasy,,,Ben Barnes,Skandar Keynes,Georgie Henley,,
Monsters,R,2010,"December 3, 2010 (United Kingdom)",6.4,92000.0,Gareth Edwards,Gareth Edwards,United Kingdom,500000.0,5060438.0,Protagonist Pictures,94,14,14,Adventure,Drama,Romance,,,Scoot McNairy,Whitney Able,Mario Zuniga Benavides,,
Get Him to the Greek,R,2010,"June 4, 2010 (United States)",6.4,177000.0,Nicholas Stoller,Nicholas Stoller,United States,40000000.0,91720255.0,Universal Pictures,109,0,14,Comedy,Music,,,,Jonah Hill,Russell Brand,Elisabeth Moss,,
The Runaways,R,2010,"April 8, 2010 (Malaysia)",6.5,49000.0,Floria Sigismondi,Floria Sigismondi,United States,10000000.0,4681651.0,River Road Entertainment,106,0,6,Biography,Drama,Music,,,Kristen Stewart,Dakota Fanning,Michael Shannon,,
Boy,Not Rated,2010,"March 25, 2010 (New Zealand)",7.5,26000.0,Taika Waititi,Taika Waititi,New Zealand,,43551154.0,Whenua Films,87,13,9,Comedy,Drama,,,,James Rolleston,Te Aho Eketone-Whitu,Taika Waititi,,
Dear John,PG-13,2010,"February 5, 2010 (United States)",6.3,147000.0,Lasse Hallström,Jamie Linden,United States,25000000.0,114984666.0,Screen Gems,108,4,8,Drama,Mystery,Romance,,,Channing Tatum,Amanda Seyfried,Richard Jenkins,,
The Crazies,R,2010,"February 26, 2010 (United States)",6.5,119000.0,Breck Eisner,Scott Kosar,United States,20000000.0,54806823.0,Overture Films,101,0,11,Horror,Mystery,Thriller,,,Radha Mitchell,Timothy Olyphant,Danielle Panabaker,,
Resident Evil: Afterlife,R,2010,"September 10, 2010 (United States)",5.8,170000.0,Paul W.S. Anderson,Paul W.S. Anderson,Germany,60000000.0,300228084.0,Constantin Film,96,2,8,Action,Adventure,Horror,,,Milla Jovovich,Ali Larter,Wentworth Miller,,
Snabba Cash,R,2010,"January 15, 2010 (Sweden)",6.7,18000.0,Daniel Espinosa,Daniel Espinosa,Sweden,,8444544.0,Tre Vänner Produktion AB,124,4,0,Action,Crime,Drama,,,Joel Kinnaman,Matias Varela,Dragomir Mrsic,,
Dinner for Schmucks,PG-13,2010,"July 30, 2010 (United States)",5.9,106000.0,Jay Roach,David Guion,United States,69000000.0,86855739.0,Paramount Pictures,114,0,0,Comedy,,,,,Steve Carell,Paul Rudd,Stephanie Szostak,,
The Switch,PG-13,2010,"August 20, 2010 (United States)",6.1,104000.0,Josh Gordon,Jeffrey Eugenides,United States,19000000.0,49843011.0,Mandate Pictures,101,0,3,Comedy,Drama,Romance,,,Jennifer Aniston,Jason Bateman,Patrick Wilson,,
Valentine's Day,PG-13,2010,"February 12, 2010 (United States)",5.7,119000.0,Garry Marshall,Katherine Fugate,United States,52000000.0,216528528.0,New Line Cinema,125,7,12,Comedy,Romance,,,,Julia Roberts,Jamie Foxx,Anne Hathaway,,
The Ghost Writer,PG-13,2010,"March 19, 2010 (United States)",7.2,162000.0,Roman Polanski,Robert Harris,France,45000000.0,60331447.0,R.P. Productions,128,33,56,Crime,Drama,Mystery,,,Ewan McGregor,Pierce Brosnan,Olivia Williams,,
Killers,PG-13,2010,"June 4, 2010 (United States)",5.4,91000.0,Robert Luketic,Bob DeRosa,United States,75000000.0,98159963.0,Lionsgate,100,2,3,Action,Comedy,Romance,,,Katherine Heigl,Ashton Kutcher,Tom Selleck,,
Everything Must Go,R,2010,"October 14, 2011 (United Kingdom)",6.4,50000.0,Dan Rush,Dan Rush,United States,5000000.0,2820490.0,Temple Hill Entertainment,97,0,0,Drama,,,,,Will Ferrell,Rebecca Hall,Christopher Jordan Wallace,,
From Paris with Love,R,2010,"February 5, 2010 (United States)",6.4,116000.0,Pierre Morel,Adi Hasak,France,52000000.0,52844496.0,EuropaCorp,92,0,0,Action,Crime,Thriller,,,John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,,
When in Rome,PG-13,2010,"January 29, 2010 (United States)",5.5,62000.0,Mark Steven Johnson,David Diamond,United States,55000000.0,43053376.0,Touchstone Pictures,91,0,3,Comedy,Romance,,,,Kristen Bell,Josh Duhamel,Anjelica Huston,,
The Kids Are All Right,R,2010,"July 30, 2010 (United States)",7.1,130000.0,Lisa Cholodenko,Lisa Cholodenko,United States,4000000.0,34758951.0,Focus Features,106,29,133,Comedy,Drama,Romance,,,Annette Bening,Julianne Moore,Mark Ruffalo,,
Devil,PG-13,2010,"September 17, 2010 (United States)",6.3,143000.0,John Erick Dowdle,Brian Nelson,United States,10000000.0,62695489.0,Universal Pictures,80,0,2,Horror,Mystery,Thriller,,,Chris Messina,Caroline Dhavernas,Bokeem Woodbine,,
Tooth Fairy,PG,2010,"January 22, 2010 (United States)",5.0,46000.0,Michael Lembeck,Lowell Ganz,United States,48000000.0,112462508.0,Twentieth Century Fox,101,0,4,Comedy,Family,Fantasy,,,Dwayne Johnson,Ashley Judd,Julie Andrews,,
Wall Street: Money Never Sleeps,PG-13,2010,"September 24, 2010 (United States)",6.2,102000.0,Oliver Stone,Allan Loeb,United States,70000000.0,134748021.0,Twentieth Century Fox,133,0,4,Drama,,,,,Shia LaBeouf,Michael Douglas,Carey Mulligan,,
Frozen,R,2010,"March 25, 2010 (Kazakhstan)",6.2,72000.0,Adam Green,Adam Green,United States,,3843774.0,A Bigger Boat,93,2,5,Adventure,Drama,Thriller,,,Shawn Ashmore,Emma Bell,Kevin Zegers,,
Rabbit Hole,PG-13,2010,"January 28, 2011 (United States)",7.0,49000.0,John Cameron Mitchell,David Lindsay-Abaire,United States,5000000.0,5144717.0,Olympus Pictures,91,7,42,Drama,,,,,Nicole Kidman,Aaron Eckhart,Dianne Wiest,,
The Debt,R,2010,"August 31, 2011 (United States)",6.8,69000.0,John Madden,Matthew Vaughn,United States,20000000.0,45636368.0,Miramax,113,13,5,Drama,Thriller,,,,Helen Mirren,Sam Worthington,Tom Wilkinson,,
Letters to Juliet,PG,2010,"May 14, 2010 (United States)",6.5,99000.0,Gary Winick,Jose Rivera,United States,30000000.0,79628830.0,Summit Entertainment,105,0,6,Adventure,Comedy,Drama,,,Amanda Seyfried,Gael García Bernal,Vanessa Redgrave,,
Four Lions,R,2010,"May 7, 2010 (United Kingdom)",7.3,77000.0,Christopher Morris,Christopher Morris,United Kingdom,,6149356.0,Film4,97,9,24,Comedy,Crime,Drama,,,Will Adamsdale,Riz Ahmed,Adeel Akhtar,,
Centurion,R,2010,"July 30, 2010 (United States)",6.3,82000.0,Neil Marshall,Neil Marshall,United Kingdom,12000000.0,6890432.0,Pathé Pictures International,97,0,0,Action,Drama,History,,,Michael Fassbender,Dominic West,Olga Kurylenko,,
The Wolfman,R,2010,"February 12, 2010 (United States)",5.8,106000.0,Joe Johnston,Andrew Kevin Walker,United States,150000000.0,139789765.0,Universal Pictures,103,4,8,Drama,Fantasy,Horror,,,Benicio Del Toro,Anthony Hopkins,Emily Blunt,,
Biutiful,R,2010,"February 4, 2011 (United States)",7.4,90000.0,Alejandro G. Iñárritu,Alejandro G. Iñárritu,Mexico,,25147786.0,Menageatroz,148,21,65,Drama,Romance,,,,Javier Bardem,Maricel Álvarez,Hanaa Bouchaib,,
