name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Somewhere in Time,PG,1980,"October 3, 1980 (United States)",7.2,29000.0,Jeannot Szwarc,Richard Matheson,United States,5100000.0,9709597.0,Rastar Pictures,103,7,5,Drama,Fantasy,Romance,,,Christopher Reeve,Jane Seymour,Christopher Plummer,,
Any Which Way You Can,PG,1980,"December 17, 1980 (United States)",6.1,19000.0,Buddy Van Horn,Stanford Sherman,United States,15000000.0,70687344.0,The Malpaso Company,116,0,2,Action,Comedy,,,,Clint Eastwood,Sondra Locke,Geoffrey Lewis,,
The Fog,R,1980,"February 8, 1980 (United States)",6.8,72000.0,John Carpenter,John Carpenter,United States,1000000.0,21448830.0,AVCO Embassy Pictures,89,0,3,Horror,Thriller,,,,Adrienne Barbeau,Jamie Lee Curtis,Janet Leigh,,
The Gods Must Be Crazy,PG,1980,"October 26, 1984 (United States)",7.3,55000.0,Jamie Uys,Jamie Uys,South Africa,5000000.0,30031783.0,C.A.T. Films,109,2,3,Adventure,Comedy,,,,N!xau,Marius Weyers,Sandra Prinsloo,,
The Final Countdown,PG,1980,"August 1, 1980 (United States)",6.7,24000.0,Don Taylor,Thomas Hunter,United States,12000000.0,16647800.0,Bryna Productions,103,0,2,Action,Adventure,Sci-Fi,,,Kirk Douglas,Martin Sheen,Katharine Ross,,
Cruising,R,1980,"February 15, 1980 (United States)",6.5,23000.0,William Friedkin,William Friedkin,West Germany,11000000.0,19814523.0,Lorimar Film Entertainment,102,0,5,Crime,Drama,Mystery,,,Al Pacino,Paul Sorvino,Karen Allen,,
Heaven's Gate,R,1980,"April 24, 1981 (United States)",6.7,15000.0,Michael Cimino,Michael Cimino,United States,44000000.0,3484523.0,Partisan Productions,219,2,9,Adventure,Drama,Western,,,Kris Kristofferson,Christopher Walken,John Hurt,,
American Gigolo,R,1980,"February 1, 1980 (United States)",6.3,25000.0,Paul Schrader,Paul Schrader,United States,4800000.0,22743674.0,Paramount Pictures,117,0,2,Crime,Drama,Mystery,,,Richard Gere,Lauren Hutton,Hector Elizondo,,
The Long Riders,R,1980,"May 16, 1980 (United States)",6.9,11000.0,Walter Hill,Bill Bryden,United States,10000000.0,15795189.0,United Artists,100,0,0,Biography,Crime,Western,,,David Carradine,Stacy Keach,Dennis Quaid,,
Stir Crazy,R,1980,"December 12, 1980 (United States)",6.7,28000.0,Sidney Poitier,Bruce Jay Friedman,United States,,101300000.0,Columbia Pictures,111,0,0,Comedy,Crime,,,,Gene Wilder,Richard Pryor,Georg Stanford Brown,,
Little Darlings,R,1980,"March 21, 1980 (United States)",6.5,5500.0,Ron Maxwell,Kimi Peck,United States,,34326249.0,Stephen Friedman/Kings Road Productions,96,0,3,Comedy,Drama,,,,Tatum O'Neal,Kristy McNichol,Armand Assante,,
Tom Horn,R,1980,"March 28, 1980 (United States)",6.8,5300.0,William Wiard,Thomas McGuane,United States,3000000.0,,First Artists,98,0,0,Biography,Crime,Drama,,,Steve McQueen,Linda Evans,Richard Farnsworth,,
Prom Night,R,1980,"July 18, 1980 (United States)",5.3,18000.0,Paul Lynch,William Gray,Canada,,14796236.0,Guardian Trust Company,92,0,2,Horror,Mystery,Thriller,,,Leslie Nielsen,Jamie Lee Curtis,Casey Stevens,,
Xanadu,PG,1980,"August 8, 1980 (United States)",5.3,13000.0,Robert Greenwald,Richard Christian Danus,United States,20000000.0,22762571.0,Universal Pictures,96,0,10,Fantasy,Musical,Romance,,,Olivia Newton-John,Gene Kelly,Michael Beck,,
Smokey and the Bandit II,PG,1980,"August 15, 1980 (United States)",5.2,16000.0,Hal Needham,Hal Needham,United States,,66132626.0,Universal Pictures,100,0,5,Action,Adventure,Comedy,,,Burt Reynolds,Jackie Gleason,Jerry Reed,,
The Hollywood Knights,R,1980,"May 30, 1980 (United States)",6.2,4600.0,Floyd Mutrux,Floyd Mutrux,United States,4000000.0,10000000.0,PolyGram Filmed Entertainment,91,0,0,Comedy,,,,,Tony Danza,Michelle Pfeiffer,Julius Averitt,,
My Bodyguard,PG,1980,"September 26, 1980 (United States)",7.1,9400.0,Tony Bill,Alan Ormsby,United States,,22482952.0,Twentieth Century Fox,102,0,2,Comedy,Drama,Family,,,Chris Makepeace,Adam Baldwin,Matt Dillon,,
Private Benjamin,R,1980,"October 10, 1980 (United States)",6.2,26000.0,Howard Zieff,Nancy Meyers,United States,10000000.0,69847348.0,Warner Bros.,109,0,6,Comedy,War,,,,Goldie Hawn,Eileen Brennan,Armand Assante,,
Coal Miner's Daughter,PG,1980,"March 7, 1980 (United States)",7.5,18000.0,Michael Apted,Thomas Rickman,United States,,67182787.0,Universal Pictures,124,10,13,Biography,Drama,Music,,,Sissy Spacek,Tommy Lee Jones,Levon Helm,,
Motel Hell,R,1980,"October 24, 1980 (United States)",6.0,12000.0,Kevin Connor,Robert Jaffe,United States,3000000.0,6342668.0,Camp Hill,101,0,0,Comedy,Horror,Thriller,,,Rory Calhoun,Paul Linke,Nancy Parsons,,
Brubaker,R,1980,"June 20, 1980 (United States)",7.1,18000.0,Stuart Rosenberg,W.D. Richter,United States,9000000.0,37121708.0,Twentieth Century Fox,131,0,3,Crime,Drama,,,,Robert Redford,Yaphet Kotto,Morgan Freeman,,
Seems Like Old Times,PG,1980,"December 19, 1980 (United States)",6.7,9800.0,Jay Sandrich,Neil Simon,United States,,43995918.0,Rastar Films,102,0,0,Comedy,Romance,,,,Goldie Hawn,Chevy Chase,Charles Grodin,,
The Watcher in the Woods,PG,1980,"October 9, 1981 (United States)",6.1,6200.0,John Hough,Brian Clemens,United Kingdom,,5000000.0,Walt Disney Productions,84,0,4,Family,Horror,Mystery,,,Bette Davis,Lynn-Holly Johnson,Kyle Richards,,
Melvin and Howard,R,1980,"September 19, 1980 (United States)",6.8,4800.0,Jonathan Demme,Bo Goldman,United States,7000000.0,4309490.0,Universal Pictures,95,17,9,Comedy,Drama,,,,Paul Le Mat,Jason Robards,Elizabeth Cheshire,,
Breaker Morant,PG,1980,"July 3, 1980 (Australia)",7.8,13000.0,Bruce Beresford,Jonathan Hardy,Australia,,,The South Australian Film Corporation,107,13,8,Drama,History,War,,,Edward Woodward,Jack Thompson,John Waters,,
The Lion of the Desert,PG,1980,"May 16, 1981 (Japan)",8.3,15000.0,Moustapha Akkad,David Butler,United States,35000000.0,,Falcon International Productions,173,0,0,Biography,Drama,History,,,Anthony Quinn,Oliver Reed,Rod Steiger,,
Raise the Titanic,PG,1980,"August 1, 1980 (United States)",5.1,4700.0,Jerry Jameson,Adam Kennedy,United Kingdom,36000000.0,,ITC Films,115,0,3,Action,Drama,Thriller,,,Jason Robards,Richard Jordan,David Selby,,
The Jazz Singer,PG,1980,"December 19, 1980 (United States)",5.8,4400.0,Richard Fleischer,Samson Raphaelson,United States,,27118000.0,EMI Films,115,3,10,Drama,Music,Romance,,,Laurence Olivier,Neil Diamond,Lucie Arnaz,,
Can't Stop the Music,PG,1980,"June 20, 1980 (United States)",4.2,4100.0,Nancy Walker,Bronte Woodard,United States,20000000.0,,EMI Films,124,4,11,Biography,Comedy,Musical,,,Ray Simpson,David Hodo,Felipe Rose,,
Cheech and Chong's Next Movie,R,1980,"July 18, 1980 (United States)",6.0,14000.0,Tommy Chong,Tommy Chong,United States,,41675194.0,Universal Pictures,99,0,0,Comedy,Crime,Sci-Fi,,,Cheech Marin,Tommy Chong,Evelyn Guerrero,,
Where the Buffalo Roam,R,1980,"April 25, 1980 (United States)",6.5,12000.0,Art Linson,Hunter S. Thompson,United States,,6659377.0,Universal Pictures,99,0,0,Biography,Comedy,,,,Peter Boyle,Bill Murray,Bruno Kirby,,
The Island,R,1980,"June 13, 1980 (United States)",5.3,4300.0,Michael Ritchie,Peter Benchley,United States,22000000.0,15716828.0,Universal Pictures,109,0,2,Action,Adventure,Drama,,,Michael Caine,David Warner,Angela Punch McGregor,,
The Stunt Man,R,1980,"June 27, 1980 (United States)",7.0,9600.0,Richard Rush,Lawrence B. Marcus,United States,3500000.0,7063886.0,Melvin Simon Productions,131,4,11,Action,Comedy,Drama,,,Peter O'Toole,Steve Railsback,Barbara Hershey,,
Bronco Billy,PG,1980,"June 11, 1980 (United States)",6.1,12000.0,Clint Eastwood,Dennis Hackin,United States,6500000.0,24265659.0,Warner Bros.,116,0,2,Action,Adventure,Comedy,,,Clint Eastwood,Sondra Locke,Geoffrey Lewis,,
The Octagon,R,1980,"August 15, 1980 (United States)",5.0,5600.0,Eric Karson,Leigh Chapman,United States,4000000.0,18971000.0,American Cinema Productions,103,0,0,Action,Drama,Romance,,,Chuck Norris,Karen Carlson,Lee Van Cleef,,
The Private Eyes,PG,1980,"November 21, 1980 (United States)",6.6,3100.0,Lang Elliott,Tim Conway,United States,,,Tri Star Productions,91,0,0,Comedy,Mystery,,,,Tim Conway,Don Knotts,Trisha Noble,,
The Nude Bomb,PG,1980,"May 9, 1980 (United States)",5.1,3300.0,Clive Donner,Mel Brooks,United States,15000000.0,14662035.0,Universal Pictures,94,0,0,Action,Comedy,Crime,,,Don Adams,Andrea Howard,Sylvia Kristel,,
Cattle Annie and Little Britches,PG,1980,"April 24, 1981 (United States)",6.1,730.0,Lamont Johnson,David Eyre,United States,5100000.0,534816.0,Cattle Annie Productions,97,0,0,Drama,Western,,,,Scott Glenn,Redmond Gleeson,William Russ,,
The Awakening,R,1980,"October 31, 1980 (United States)",4.8,2400.0,Mike Newell,Allan Scott,United Kingdom,,8415112.0,EMI Films,101,0,0,Horror,,,,,Charlton Heston,Susannah York,Jill Townsend,,
Stardust Memories,PG,1980,"September 26, 1980 (United States)",7.2,22000.0,Woody Allen,Woody Allen,United States,10000000.0,10389003.0,Jack Rollins & Charles H. Joffe Productions,89,0,2,Comedy,Drama,,,,Woody Allen,Charlotte Rampling,Jessica Harper,,
City of Women,R,1980,"April 8, 1981 (United States)",6.9,7300.0,Federico Fellini,Federico Fellini,Italy,,12516.0,Opera Film Produzione,139,6,0,Comedy,Drama,Fantasy,,,Marcello Mastroianni,Anna Prucnal,Bernice Stegers,,
Hangar 18,PG,1980,"March 13, 1981 (Ireland)",5.3,2600.0,James L. Conway,Ken Pettus,United States,11000000.0,,Sunn Classic Pictures,97,0,0,Sci-Fi,,,,,Darren McGavin,Robert Vaughn,Gary Collins,,
Herbie Goes Bananas,G,1980,"June 25, 1980 (United States)",4.9,5700.0,Vincent McEveety,Don Tait,United States,,18000000.0,Walt Disney Productions,100,0,2,Adventure,Comedy,Family,,,Charles Martin Smith,Stephen W. Burns,Cloris Leachman,,
When Time Ran Out...,PG,1980,"March 28, 1980 (United States)",4.5,2800.0,James Goldstone,Gordon Thomas,United States,20000000.0,3763988.0,International Cinema,121,0,0,Action,Adventure,Drama,,,Paul Newman,Jacqueline Bisset,William Holden,,
The Competition,PG,1980,"December 3, 1980 (United States)",6.6,2100.0,Joel Oliansky,Joel Oliansky,United States,,14287755.0,Rastar Films,123,0,5,Drama,Romance,Music,,,Richard Dreyfuss,Amy Irving,Lee Remick,,
Babylon,,1980,November 1980 (United Kingdom),7.4,1600.0,Franco Rosso,Franco Rosso,United Kingdom,,109749.0,Diversity Music,95,0,0,Drama,,,,,David N. Haynes,Trevor Laird,Victor Romero Evans,,
Moscow Does Not Believe in Tears,PG,1980,"February 11, 1980 (Soviet Union)",8.1,13000.0,Vladimir Menshov,Valentin Chernykh,Soviet Union,900000.0,17023.0,Mosfilm,150,3,0,Comedy,Drama,Romance,,,Vera Alentova,Aleksey Batalov,Irina Muravyova,,
The Boogey Man,R,1980,"November 7, 1980 (United States)",4.6,4300.0,Ulli Lommel,Ulli Lommel,United States,300000.0,,The Jerry Gross Organization,82,0,0,Horror,,,,,Suzanna Love,John Carradine,Ron James,,
The Fiendish Plot of Dr. Fu Manchu,PG,1980,"August 8, 1980 (United States)",4.9,2200.0,Piers Haggard,Rudy Dochtermann,United States,,10697276.0,Braun Entertainment Group,100,2,3,Comedy,Crime,Fantasy,,,Peter Sellers,Helen Mirren,David Tomlinson,,
Resurrection,PG,1980,"September 26, 1980 (United States)",7.2,3000.0,Daniel Petrie,Lewis John Carlino,United States,,3910019.0,Universal Pictures,103,3,9,Drama,Fantasy,,,,Ellen Burstyn,Sam Shepard,Richard Farnsworth,,
Fatso,PG,1980,"February 1, 1980 (United States)",6.2,2200.0,Anne Bancroft,Anne Bancroft,United States,,7653061.0,Brooksfilms,93,0,2,Comedy,Drama,Romance,,,Dom DeLuise,Anne Bancroft,Ron Carey,,
Just Tell Me What You Want,R,1980,"January 18, 1980 (United States)",5.5,679.0,Sidney Lumet,Jay Presson Allen,United States,,2086905.0,Warner Bros.,112,0,0,Comedy,Romance,,,,Ali MacGraw,Alan King,Myrna Loy,,
Honeysuckle Rose,PG,1980,"July 18, 1980 (United States)",6.3,1600.0,Jerry Schatzberg,Gösta Stevens,United States,,17815212.0,Major Studio Partners,119,0,2,Drama,Music,Romance,,,Willie Nelson,Dyan Cannon,Amy Irving,,
Wholly Moses!,PG,1980,"June 13, 1980 (United States)",4.7,2000.0,Gary Weis,Guy Thomas,United States,,14155617.0,Columbia Pictures,103,0,0,Comedy,Fantasy,,,,Dudley Moore,Laraine Newman,James Coco,,
It's My Turn,R,1980,"February 5, 1981 (Argentina)",5.5,1000.0,Claudia Weill,Eleanor Bergstein,United States,,,Rastar Films,91,0,0,Comedy,Drama,,,,Jill Clayburgh,Michael Douglas,Charles Grodin,,
Roadie,PG,1980,"June 13, 1980 (United States)",5.2,1300.0,Alan Rudolph,Big Boy Medlin,United States,,4226370.0,Alive Enterprises,106,0,0,Comedy,Music,,,,Meat Loaf,Kaki Hunter,Art Carney,,
Windows,R,1980,"January 18, 1980 (United States)",4.7,776.0,Gordon Willis,Barry Siegel,United States,,2128395.0,Mike Lobell Productions,96,0,6,Drama,Thriller,,,,Talia Shire,Joe Cortese,Elizabeth Ashley,,
In God We Trust (or Gimme That Prime Time Religion),PG,1980,"September 26, 1980 (United States)",5.4,1100.0,Marty Feldman,Marty Feldman,United States,,5215015.0,Universal Pictures,97,0,0,Comedy,,,,,Marty Feldman,Peter Boyle,Louise Lasser,,
The Last Flight of Noah's Ark,G,1980,"June 25, 1980 (United States)",5.7,1400.0,Charles Jarrott,Ernest K. Gann,United States,6000000.0,11000000.0,Walt Disney Productions,97,0,4,Adventure,Family,,,,Elliott Gould,Geneviève Bujold,Ricky Schroder,,
Oh Heavenly Dog,PG,1980,"July 11, 1980 (United States)",5.4,2600.0,Joe Camp,Rod Browning,United States,6000000.0,6216067.0,Mulberry Square Productions,103,0,0,Comedy,Crime,Fantasy,,,Chevy Chase,Jane Seymour,Benjean,,
Windwalker,PG,1980,"November 18, 1983 (Sweden)",6.8,1100.0,Kieth Merrill,Ray Goldrup,United States,3000000.0,,Santa Fe International,108,0,0,Adventure,Drama,Western,,,Trevor Howard,Nick Ramus,James Remar,,
Hero at Large,PG,1980,"February 8, 1980 (United States)",5.9,1600.0,Martin Davidson,AJ Carothers,United States,,15934737.0,Kings Road Entertainment,98,0,0,Comedy,Romance,,,,John Ritter,Anne Archer,Bert Convy,,
Serial,R,1980,"March 28, 1980 (United States)",6.5,1000.0,Bill Persky,Cyra McFadden,United States,,9870727.0,Paramount Pictures,86,0,0,Comedy,,,,,Martin Mull,Tuesday Weld,Jennifer McAllister,,
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",G,1980,"May 30, 1980 (United States)",7.2,3200.0,Bill Melendez,Charles M. Schulz,United States,,2013193.0,Lee Mendelson Film Productions,75,0,0,Animation,Adventure,Comedy,,,Scott Beach,Bill Melendez,Daniel Anderson,,
The King and the Mockingbird,Not Rated,1980,"July 17, 1981 (United States)",7.8,5100.0,Paul Grimault,Hans Christian Andersen,France,,167451.0,Les Films Paul Grimault,83,0,0,Animation,Family,Fantasy,,,Jean Martin,Pascal Mazzotti,Raymond Bussières,,
Willie & Phil,R,1980,"August 15, 1980 (United States)",5.9,482.0,Paul Mazursky,Paul Mazursky,United States,5500000.0,4400000.0,Twentieth Century Fox,115,0,0,Comedy,Drama,Romance,,,Michael Ontkean,Margot Kidder,Ray Sharkey,,
The Gong Show Movie,R,1980,"May 23, 1980 (United States)",4.3,850.0,Chuck Barris,Chuck Barris,United States,,6621520.0,Chuck Barris Productions,89,0,0,Comedy,,,,,Chuck Barris,Robin Altman,Brian O'Mullin,,
Loving Couples,PG,1980,"October 24, 1980 (United States)",5.1,449.0,Jack Smight,Martin Donovan,United States,,2806659.0,Time Life Films,97,0,0,Comedy,,,,,Shirley MacLaine,James Coburn,Susan Sarandon,,
Phobia,R,1980,"September 9, 1980 (United States)",4.1,667.0,John Huston,Gary Sherman,Canada,5100000.0,59167.0,Borough Park Productions,94,0,2,Drama,Horror,Thriller,,,Paul Michael Glaser,Susan Hogan,John Colicos,,
Little Miss Marker,PG,1980,"March 21, 1980 (United States)",6.3,1500.0,Walter Bernstein,Damon Runyon,United States,,6321392.0,Universal Pictures,103,0,0,Comedy,Drama,Romance,,,Walter Matthau,Julie Andrews,Tony Curtis,,
"Oh, God! Book II",PG,1980,"October 3, 1980 (United States)",5.2,2300.0,Gilbert Cates,Josh Greenfeld,United States,,14504277.0,Warner Bros.,94,0,3,Comedy,Fantasy,,,,George Burns,Suzanne Pleshette,David Birney,,
Why Would I Lie?,PG,1980,"August 8, 1980 (United States)",6.7,239.0,Larry Peerce,Hollis Hodges,United States,,1175855.0,Metro-Goldwyn-Mayer (MGM),105,0,2,Comedy,Drama,,,,Treat Williams,Lisa Eichhorn,Gabriel Macht,,
First Family,R,1980,"December 25, 1980 (United States)",4.2,679.0,Buck Henry,Buck Henry,United States,,15198912.0,F.F. Associates,97,0,2,Comedy,,,,,Bob Newhart,Gilda Radner,Madeline Kahn,,
La Cage aux Folles II,R,1980,"February 15, 1981 (United States)",5.7,2000.0,Édouard Molinaro,Jean Poiret,France,,6950125.0,Da.Ma. Cinematografica,102,0,0,Comedy,,,,,Michel Serrault,Ugo Tognazzi,Marcel Bozzuffi,,
"Those Lips, Those Eyes",R,1980,"August 15, 1980 (United States)",6.5,303.0,Michael Pressman,David Shaber,United States,,804713.0,Herb Jaffe,105,0,0,Comedy,Romance,,,,Frank Langella,Glynnis O'Connor,Tom Hulce,,
Gilda Live,R,1980,"March 28, 1980 (United States)",6.9,722.0,Mike Nichols,Anne Beatts,United States,,2261507.0,Broadway Productions,96,0,0,Comedy,,,,,Gilda Radner,Don Novello,Paul Shaffer,,
Mantis Fist Fighter,,1980,"July 9, 1982 (United States)",6.5,265.0,Wing-Cho Yip,Hsin-Yi Chang,Hong Kong,,,East Asia Film Company,89,0,0,Action,Comedy,,,,Ka-Yan Leung,Huang Yi-Lung,Feng Cheng,,
