name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
The Rescuers,G,1977,"June 22, 1977 (United States)",6.9,63000.0,John Lounsbery,Margery Sharp,United States,7500000.0,71215869.0,Walt Disney Animation Studios,78,2,0,Animation,Adventure,Comedy,,,Bob Newhart,Eva Gabor,Geraldine Page,,
The Gauntlet,R,1977,"December 21, 1977 (United States)",6.4,23000.0,Clint Eastwood,Michael Butler,United States,5500000.0,26414658.0,Warner Bros.,109,0,0,Action,Crime,Thriller,,,Clint Eastwood,Sondra Locke,Pat Hingle,,
Pete's Dragon,G,1977,"November 3, 1977 (United States)",6.3,24000.0,Don Chaffey,Malcolm Marmorstein,United States,10000000.0,39588000.0,Walt Disney Productions,128,0,6,Animation,Adventure,Comedy,,,Sean Marshall,Helen Reddy,Jim Dale,,
Sorcerer,PG,1977,"June 24, 1977 (United States)",7.7,21000.0,William Friedkin,Walon Green,United States,22000000.0,6014.0,Film Properties International N.V.,121,0,3,Adventure,Drama,Thriller,,,Roy Scheider,Bruno Cremer,Francisco Rabal,,
The Deep,PG,1977,"June 17, 1977 (United States)",6.2,12000.0,Peter Yates,Peter Benchley,United Kingdom,9000000.0,47346365.0,Columbia Pictures,123,0,3,Adventure,Mystery,Thriller,,,Jacqueline Bisset,Nick Nolte,Dick Anthony Williams,,
"New York, New York",PG,1977,"June 21, 1977 (United States)",6.6,20000.0,Martin Scorsese,Earl Mac Rauch,United States,14000000.0,16400000.0,Chartoff-Winkler Productions,155,2,7,Drama,Music,Musical,,,Liza Minnelli,Robert De Niro,Lionel Stander,,
Wizards,PG,1977,"February 9, 1977 (United States)",6.4,12000.0,Ralph Bakshi,Ralph Bakshi,United States,1200000.0,,Bakshi Productions,80,0,3,Animation,Adventure,Fantasy,,,Bob Holt,Jesse Welles,Richard Romanus,,
High Anxiety,PG,1977,"December 25, 1977 (United States)",6.6,22000.0,Mel Brooks,Mel Brooks,United States,4015000.0,31063038.0,Crossbow Productions,94,0,2,Comedy,Mystery,Thriller,,,Mel Brooks,Madeline Kahn,Cloris Leachman,,
The Goodbye Girl,PG,1977,"November 30, 1977 (United States)",7.4,14000.0,Herbert Ross,Neil Simon,United States,,,Warner Bros.,111,10,9,Comedy,Drama,Romance,,,Richard Dreyfuss,Marsha Mason,Quinn Cummings,,
The Duellists,PG,1977,"January 13, 1978 (United States)",7.4,23000.0,Ridley Scott,Gerald Vaughan-Hughes,United Kingdom,900000.0,,Paramount Pictures,100,2,4,Drama,War,,,,Keith Carradine,Harvey Keitel,Albert Finney,,
Exorcist 2: The Prince Bride,R,1977,"June 17, 1977 (United States)",3.8,24000.0,John Boorman,William Goodhart,United States,14000000.0,30749142.0,Warner Bros.,117,0,3,Horror,,,,,Richard Burton,Linda Blair,Louise Fletcher,,
Looking for Mr. Goodbar,R,1977,"October 19, 1977 (United States)",6.7,7600.0,Richard Brooks,Judith Rossner,United States,,22512655.0,Freddie Fields Productions,136,0,5,Drama,,,,,Diane Keaton,Richard Gere,Tuesday Weld,,
Kingdom of the Spiders,PG,1977,November 1977 (United States),5.8,5100.0,John 'Bud' Cardos,Richard Robinson,United States,500000.0,,Arachnid Productions,97,0,4,Horror,Sci-Fi,,,,William Shatner,Tiffany Bolling,Woody Strode,,
The Island of Dr. Moreau,PG,1977,"July 13, 1977 (United States)",5.9,6400.0,Don Taylor,H.G. Wells,United States,6000000.0,,Cinema 77,99,0,6,Adventure,Fantasy,Horror,,,Burt Lancaster,Michael York,Nigel Davenport,,
Sinbad and the Eye of the Tiger,G,1977,"July 14, 1977 (United Kingdom)",6.3,7700.0,Sam Wanamaker,Beverley Cross,United Kingdom,3500000.0,,Columbia Pictures,113,0,4,Action,Adventure,Family,,,Patrick Wayne,Jane Seymour,Taryn Power,,
That Obscure Object of Desire,R,1977,"October 8, 1977 (United States)",7.9,22000.0,Luis Buñuel,Luis Buñuel,France,,2864.0,Greenwich Film Productions,103,6,11,Comedy,Drama,Romance,,,Fernando Rey,Carole Bouquet,Ángela Molina,,
Orca,PG,1977,"July 22, 1977 (United States)",5.7,12000.0,Michael Anderson,Luciano Vincenzoni,United States,,14717854.0,Famous Films (II),92,0,0,Adventure,Drama,Horror,,,Richard Harris,Charlotte Rampling,Will Sampson,,
Black Sunday,R,1977,"April 1, 1977 (United States)",6.8,7900.0,John Frankenheimer,Thomas Harris,United States,,15769322.0,Robert Evans Company,143,0,2,Adventure,Crime,Drama,,,Robert Shaw,Bruce Dern,Marthe Keller,,
Airport '77,PG,1977,"March 11, 1977 (United States)",5.7,11000.0,Jerry Jameson,Arthur Hailey,United States,6000000.0,,Universal Pictures,114,0,2,Action,Drama,Thriller,,,Jack Lemmon,Lee Grant,Joseph Cotten,,
Damnation Alley,PG,1977,"October 21, 1977 (United States)",5.2,5300.0,Jack Smight,Roger Zelazny,United States,17000000.0,,Zeitman-Landers-Roberts Productions,91,0,0,Sci-Fi,,,,,Jan-Michael Vincent,George Peppard,Dominique Sanda,,
"Oh, God!",PG,1977,"October 7, 1977 (United States)",6.6,9600.0,Carl Reiner,Larry Gelbart,United States,,41687243.0,Warner Bros.,98,3,3,Comedy,Fantasy,,,,John Denver,George Burns,Teri Garr,,
The Turning Point,PG,1977,"November 18, 1977 (United States)",6.8,4600.0,Herbert Ross,Arthur Laurents,United States,,25933445.0,Hera Productions,119,11,18,Drama,Romance,,,,Anne Bancroft,Shirley MacLaine,Mikhail Baryshnikov,,
The Other Side of Midnight,R,1977,"June 8, 1977 (United States)",6.0,1800.0,Charles Jarrott,Sidney Sheldon,United States,,24652021.0,Frank Yablans Presentations,165,0,0,Drama,Romance,Thriller,,,Marie-France Pisier,John Beck,Susan Sarandon,,
"The Devil, Probably",Not Rated,1977,"June 15, 1977 (France)",7.1,3900.0,Robert Bresson,Robert Bresson,France,,26816.0,Sunchild Productions,95,0,4,Drama,,,,,Antoine Monnier,Tina Irissari,Henri de Maublanc,,
Bobby Deerfield,PG,1977,"November 16, 1977 (France)",5.8,4200.0,Sydney Pollack,Alvin Sargent,United States,,9300000.0,Columbia Pictures,124,0,0,Drama,Romance,,,,Al Pacino,Marthe Keller,Anny Duperey,,
The Bad News Bears in Breaking Training,PG,1977,"July 8, 1977 (United States)",5.6,3300.0,Michael Pressman,Paul Brickman,United States,,19104350.0,Paramount Pictures,100,0,0,Comedy,Family,Sport,,,William Devane,Jackie Earle Haley,Clifton James,,
Semi-Tough,R,1977,"May 19, 1978 (Ireland)",5.9,3000.0,Michael Ritchie,Walter Bernstein,United States,,37187139.0,Charley Associates,108,0,0,Comedy,Romance,Sport,,,Burt Reynolds,Kris Kristofferson,Jill Clayburgh,,
March or Die,PG,1977,"October 13, 1977 (United Kingdom)",6.3,3500.0,Dick Richards,David Zelag Goodman,United Kingdom,9000000.0,1000000.0,Sir Lew Grade,107,0,0,Adventure,Drama,Romance,,,Gene Hackman,Terence Hill,Catherine Deneuve,,
"One Sings, the Other Doesn't",Not Rated,1977,"March 9, 1977 (France)",7.3,1800.0,Agnès Varda,Agnès Varda,France,,19919.0,Ciné-tamaris,120,0,0,Drama,History,,,,Thérèse Liotard,Valérie Mairesse,Robert Dadiès,,
Heroes,PG,1977,"November 17, 1977 (United States)",6.0,1800.0,Jeremy Kagan,James Carabatsos,United States,3200000.0,33500000.0,David Foster Productions,112,0,0,Comedy,Drama,,,,Henry Winkler,Sally Field,Harrison Ford,,
Which Way Is Up?,R,1977,"June 23, 1978 (West Germany)",6.2,1800.0,Michael Schultz,Lina Wertmüller,United States,3200000.0,,Universal Pictures,94,0,0,Comedy,,,,,Richard Pryor,Lonette McKee,Margaret Avery,,
Joseph Andrews,R,1977,"March 31, 1977 (United Kingdom)",5.7,573.0,Tony Richardson,Tony Richardson,United Kingdom,,839865.0,Woodfall Film Productions,99,0,2,Adventure,Comedy,Drama,,,Ann-Margret,Peter Firth,Michael Hordern,,
The Mighty Peking Man,PG-13,1977,March 1980 (United States),5.3,1900.0,Meng-Hua Ho,Kuang Ni,Hong Kong,,17368.0,Shaw Brothers,90,0,0,Action,Adventure,Horror,,,Evelyne Kraft,Danny Lee,Feng Ku,,
Islands in the Stream,PG,1977,July 1977 (United Kingdom),6.5,1500.0,Franklin J. Schaffner,Ernest Hemingway,United States,,5596173.0,Paramount Pictures,104,0,4,Drama,,,,,George C. Scott,David Hemmings,Gilbert Roland,,
The Van,R,1977,"April 7, 1977 (United States)",4.5,908.0,Sam Grossman,Robert J. Rosenthal,United States,,,Marimark Productions,92,0,0,Comedy,,,,,Stuart Goetz,Deborah White,Danny DeVito,,
The World's Greatest Lover,PG,1977,"February 13, 1978 (Denmark)",5.8,2100.0,Gene Wilder,Gene Wilder,United States,,,Jouer Limited,89,0,0,Comedy,,,,,Gene Wilder,Carol Kane,Dom DeLuise,,
Citizens Band,PG,1977,"May 18, 1977 (United States)",6.5,804.0,Jonathan Demme,Paul Brickman,United States,,815530.0,Paramount Pictures,98,0,0,Comedy,Drama,,,,Paul Le Mat,Candy Clark,Bruce McGill,,
Thunder and Lightning,PG,1977,"August 12, 1977 (West Germany)",5.2,472.0,Corey Allen,William Hjortsberg,United States,,,Twentieth Century Fox,95,0,0,Action,Adventure,Comedy,,,David Carradine,Kate Jackson,Sterling Holloway,,
For the Love of Benji,G,1977,"June 10, 1977 (United States)",5.9,1100.0,Joe Camp,Joe Camp,United States,,17732000.0,Mulberry Square Productions,85,0,0,Adventure,Comedy,Drama,,,Patsy Garrett,Benjean,Art Vasil,,
"Race for Your Life, Charlie Brown",G,1977,"August 24, 1977 (United States)",7.2,3500.0,Bill Melendez,Charles M. Schulz,United States,,3223888.0,Lee Mendelson Film Productions,76,0,0,Animation,Adventure,Comedy,,,Duncan Watson,Greg Felton,Stuart Brotman,,
