name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Beneath the Planet of the Apes,G,1970,"May 26, 1970 (United States)",6.0,46000.0,Ted Post,Paul Dehn,United States,3000000.0,18999718.0,Twentieth Century Fox,95.0,0,0,Action,Adventure,Sci-Fi,,,James Franciscus,Kim Hunter,Maurice Evans,,
Waterloo,G,1970,"October 29, 1970 (Italy)",7.2,10000.0,Sergey Bondarchuk,H.A.L. Craig,Italy,25000000.0,,Dino de Laurentiis Cinematografica,123.0,3,2,Action,Biography,Drama,,,Rod Steiger,Christopher Plummer,Orson Welles,,
Zabriskie Point,R,1970,"March 26, 1970 (Netherlands)",6.9,16000.0,Michelangelo Antonioni,Michelangelo Antonioni,United States,7000000.0,84879.0,Metro-Goldwyn-Mayer (MGM),113.0,0,0,Drama,,,,,Mark Frechette,Daria Halprin,Paul Fix,,
Tora! Tora! Tora!,G,1970,"September 23, 1970 (United States)",7.5,34000.0,Directors,Larry Forrester,Japan,25000000.0,,Twentieth Century Fox,144.0,2,7,Action,Drama,History,,,Martin Balsam,Sô Yamamura,Jason Robards,,
The Bird with the Crystal Plumage,GP,1970,"June 12, 1970 (United States)",7.1,21000.0,Dario Argento,Dario Argento,Italy,500000.0,,Seda Spettacoli,96.0,2,0,Horror,Mystery,Thriller,,,Tony Musante,Suzy Kendall,Enrico Maria Salerno,,
The Railway Children,G,1970,"December 22, 1970 (United Kingdom)",7.3,4800.0,Lionel Jeffries,E. Nesbit,United Kingdom,,,EMI Films,109.0,0,3,Drama,Family,,,,Dinah Sheridan,Bernard Cribbins,William Mervyn,,
Eugenie,X,1970,March 1970 (Spain),5.3,1600.0,Jesús Franco,Harry Alan Towers,West Germany,,,Etablissement Sargon,87.0,0,0,Drama,Horror,,,,Maria Rohm,Marie Liljedahl,Jack Taylor,,
When Dinosaurs Ruled the Earth,G,1970,"March 17, 1971 (United States)",5.1,2500.0,Val Guest,Val Guest,United Kingdom,,,Hammer Films,96.0,0,0,Adventure,Fantasy,Romance,,,Victoria Vetri,Robin Hawdon,Patrick Allen,,
Le Cercle Rouge,Not Rated,1970,"October 20, 1970 (France)",7.9,25000.0,Jean-Pierre Melville,Jean-Pierre Melville,France,,471766.0,Comacico,140.0,0,0,Crime,Drama,Thriller,,,Alain Delon,Bourvil,Gian Maria Volontè,,
Performance,R,1970,"September 4, 1970 (Finland)",6.8,10000.0,Donald Cammell,Donald Cammell,United Kingdom,,,Goodtimes Enterprises,105.0,0,0,Crime,Drama,,,,James Fox,Mick Jagger,Anita Pallenberg,,
The Boys in the Band,R,1970,"March 17, 1970 (United States)",7.6,4900.0,William Friedkin,Mart Crowley,United States,1250000.0,2695.0,Cinema Center Films,118.0,0,3,Drama,,,,,Kenneth Nelson,Peter White,Leonard Frey,,
Chisum,G,1970,"July 29, 1970 (United States)",6.8,9800.0,Andrew V. McLaglen,Andrew J. Fenady,United States,4000000.0,,Warner Bros.,111.0,0,0,Biography,Western,,,,John Wayne,Forrest Tucker,Christopher George,,
Tristana,PG-13,1970,"March 29, 1970 (Spain)",7.4,12000.0,Luis Buñuel,Julio Alejandro,Spain,,14586.0,Época Films,99.0,11,3,Drama,,,,,Catherine Deneuve,Fernando Rey,Franco Nero,,
"Count Yorga, Vampire",PG-13,1970,"June 12, 1970 (United States)",5.7,2600.0,Bob Kelljan,Bob Kelljan,United States,64000.0,,Erica Productions Inc.,93.0,0,0,Drama,Fantasy,Horror,,,Robert Quarry,Roger Perry,Michael Murphy,,
Cromwell,G,1970,"July 17, 1970 (United Kingdom)",7.0,6000.0,Ken Hughes,Ken Hughes,United Kingdom,,,Columbia Pictures,139.0,2,5,Biography,Drama,History,,,Richard Harris,Alec Guinness,Robert Morley,,
The Ballad of Cable Hogue,R,1970,"March 18, 1970 (United States)",7.2,9400.0,Sam Peckinpah,John Crawford,United States,3716946.0,,Eaves Movie Ranch,121.0,0,2,Comedy,Drama,Romance,,,Jason Robards,Stella Stevens,David Warner,,
The Kremlin Letter,M/PG,1970,"February 1, 1970 (United States)",6.3,2100.0,John Huston,Noel Behn,United States,6095000.0,,Twentieth Century Fox,120.0,0,0,Crime,Drama,Thriller,,,Bibi Andersson,Richard Boone,Nigel Green,,
Brewster McCloud,R,1970,June 1971 (United Kingdom),6.8,5000.0,Robert Altman,Doran William Cannon,United States,5600000.0,,Metro-Goldwyn-Mayer (MGM),105.0,0,2,Comedy,Fantasy,,,,Bud Cort,Shelley Duvall,Sally Kellerman,,
Joe,R,1970,"July 15, 1970 (United States)",6.8,3300.0,John G. Avildsen,Norman Wexler,United States,106000.0,19319254.0,Cannon Productions,107.0,0,0,Drama,Thriller,,,,Peter Boyle,Dennis Patrick,Susan Sarandon,,
Cotton Comes to Harlem,R,1970,"May 27, 1970 (United States)",6.5,2300.0,Ossie Davis,Chester Himes,United States,1200000.0,,Formosa Productions,97.0,0,0,Action,Comedy,Crime,,,Godfrey Cambridge,Raymond St. Jacques,Calvin Lockhart,,
The Out of Towners,G,1970,"May 28, 1970 (United States)",7.0,8400.0,Arthur Hiller,Neil Simon,United States,,,Jalem Productions,101.0,0,3,Comedy,,,,,Jack Lemmon,Sandy Dennis,Sandy Baron,,
The Private Life of Sherlock Holmes,PG-13,1970,"October 29, 1970 (United States)",7.0,12000.0,Billy Wilder,Arthur Conan Doyle,United Kingdom,10000000.0,19773.0,The Mirisch Corporation,125.0,0,3,Adventure,Comedy,Crime,,,Robert Stephens,Christopher Lee,Colin Blakely,,
Claire's Knee,GP,1970,"February 21, 1971 (United States)",7.5,11000.0,Éric Rohmer,Éric Rohmer,France,,5112.0,Les Films du Losange,105.0,6,4,Drama,Romance,,,,Jean-Claude Brialy,Aurora Cornu,Béatrice Romand,,
Watermelon Man,R,1970,"May 27, 1970 (United States)",6.6,2400.0,Melvin Van Peebles,Herman Raucher,United States,1000000.0,,Columbia Pictures,100.0,0,0,Comedy,,,,,Godfrey Cambridge,Estelle Parsons,Howard Caine,,
The Owl and the Pussycat,R,1970,"November 3, 1970 (United States)",6.4,3900.0,Herbert Ross,Bill Manhoff,United States,,,Rastar Pictures,95.0,0,3,Comedy,Romance,,,,Barbra Streisand,George Segal,Robert Klein,,
The Twelve Chairs,GP,1970,"October 28, 1970 (United States)",6.4,6400.0,Mel Brooks,Ilya Ilf,United States,,,Crossbow Productions,94.0,0,0,Comedy,,,,,Mel Brooks,Ron Moody,Frank Langella,,
A Man Called Horse,R,1970,"May 1, 1970 (United States)",6.8,8700.0,Elliot Silverstein,Jack DeWitt,United States,,44000000.0,Cinema Center Films,114.0,0,2,Adventure,Drama,Western,,,Richard Harris,Judith Anderson,Jean Gascon,,
Investigation of a Citizen Above Suspicion,R,1970,"September 9, 1970 (Finland)",8.0,11000.0,Elio Petri,Elio Petri,Italy,,,Vera Films,115.0,16,6,Crime,Drama,,,,Gian Maria Volontè,Florinda Bolkan,Gianni Santuccio,,
The Dunwich Horror,R,1970,"January 14, 1970 (United States)",5.4,4300.0,Daniel Haller,Curtis Hanson,United States,,,American International Pictures (AIP),90.0,0,0,Horror,,,,,Sandra Dee,Dean Stockwell,Ed Begley,,
The Honeymoon Killers,R,1970,"February 4, 1970 (United States)",7.0,5100.0,Leonard Kastle,Leonard Kastle,United States,150000.0,,Roxanne,107.0,0,0,Crime,Drama,Romance,,,Shirley Stoler,Tony Lo Bianco,Mary Jane Higby,,
The Cheyenne Social Club,GP,1970,"June 12, 1970 (United States)",6.8,4600.0,Gene Kelly,James Lee Barrett,United States,,,Eaves Movie Ranch,103.0,0,0,Comedy,Romance,Western,,,James Stewart,Henry Fonda,Shirley Jones,,
They Call Me Mister Tibbs!,GP,1970,"July 10, 1970 (United States)",6.0,3800.0,Gordon Douglas,Alan Trustman,United States,,,The Mirisch Corporation,108.0,0,0,Crime,Drama,Mystery,,,Sidney Poitier,Martin Landau,Barbara McNair,,
Rider on the Rain,PG-13,1970,"January 21, 1970 (France)",6.7,3200.0,René Clément,Sébastien Japrisot,France,,,Greenwich Film Productions,115.0,2,2,Crime,Drama,Mystery,,,Charles Bronson,Jill Ireland,Marlène Jobert,,
Little Fauss and Big Halsy,R,1970,"October 21, 1970 (United States)",5.9,1200.0,Sidney J. Furie,Charles Eastman,United States,,,Alfran Productions,99.0,0,3,Drama,,,,,Robert Redford,Michael J. Pollard,Lauren Hutton,,
Scream and Scream Again,R,1970,"February 13, 1970 (United States)",5.5,3900.0,Gordon Hessler,Christopher Wicking,United Kingdom,350000.0,,Amicus Productions,95.0,0,0,Crime,Drama,Horror,,,Vincent Price,Christopher Lee,Peter Cushing,,
"Tell Me That You Love Me, Junie Moon",PG,1970,"May 11, 1970 (United States)",6.1,933.0,Otto Preminger,Marjorie Kellogg,United States,,,Otto Preminger Films,113.0,0,2,Comedy,Drama,Romance,,,Liza Minnelli,Ken Howard,Robert Moore,,
On a Clear Day You Can See Forever,G,1970,"June 17, 1970 (United States)",6.3,3900.0,Vincente Minnelli,Alan Jay Lerner,United States,10000000.0,14000000.0,Paramount Pictures,129.0,0,0,Comedy,Drama,Fantasy,,,Barbra Streisand,Yves Montand,Bob Newhart,,
Scrooge,G,1970,"December 17, 1971 (United States)",7.5,11000.0,Ronald Neame,Charles Dickens,United Kingdom,,,Cinema Center Films,113.0,0,10,Drama,Family,Fantasy,,,Albert Finney,Alec Guinness,Edith Evans,,
Wanda,GP,1970,"January 14, 1971 (United Kingdom)",7.1,4100.0,Barbara Loden,Barbara Loden,United States,115000.0,108522.0,Foundation for Filmakers,102.0,2,0,Crime,Drama,,,,Barbara Loden,Michael Higgins,Dorothy Shupenes,,
Multiple Maniacs,Not Rated,1970,"January 1, 2022 (Japan)",6.6,3700.0,John Waters,John Waters,United States,5000.0,38403.0,Dreamland,91.0,0,0,Comedy,Crime,Horror,,,Divine,David Lochary,Mary Vivian Pearce,,
The Landlord,R,1970,"May 20, 1970 (United States)",6.9,2600.0,Hal Ashby,Bill Gunn,United States,1950000.0,,Cartier Productions,112.0,0,5,Comedy,Drama,Romance,,,Beau Bridges,Lee Grant,Diana Sands,,
House of Dark Shadows,GP,1970,"March 6, 1971 (Japan)",6.3,3000.0,Dan Curtis,Sam Hall,United States,750000.0,,Dan Curtis Productions,97.0,0,0,Drama,Fantasy,Horror,,,Jonathan Frid,Grayson Hall,Kathryn Leigh Scott,,
The Adventurers,R,1970,"March 25, 1970 (United States)",5.4,768.0,Lewis Gilbert,Michael Hastings,United States,17000000.0,,AVCO Embassy Pictures,171.0,0,0,Action,Adventure,Drama,,,Charles Aznavour,Alan Badel,Candice Bergen,,
Lovers and Other Strangers,GP,1970,"August 12, 1970 (United States)",6.6,1200.0,Cy Howard,Joseph Bologna,United States,,,American Broadcasting Company (ABC),104.0,0,7,Comedy,,,,,Gig Young,Bea Arthur,Bonnie Bedelia,,
Diary of a Mad Housewife,R,1970,"February 15, 1971 (Denmark)",7.0,1800.0,Frank Perry,Eleanor Perry,United States,,,Frank Perry Films Inc.,95.0,6,9,Comedy,Drama,,,,Richard Benjamin,Frank Langella,Carrie Snodgress,,
Husbands,PG-13,1970,"December 8, 1970 (United States)",7.2,6300.0,John Cassavetes,John Cassavetes,United States,1000000.0,,Faces Music,154.0,0,0,Comedy,Drama,,,,Ben Gazzara,Peter Falk,John Cassavetes,,
Bed & Board,GP,1970,"September 9, 1970 (France)",7.4,9400.0,François Truffaut,François Truffaut,France,,509.0,Les Films du Carrosse,97.0,0,0,Comedy,Drama,Romance,,,Jean-Pierre Léaud,Claude Jade,Hiroko Berghauer,,
The Wizard of Gore,Not Rated,1970,"October 23, 1970 (United States)",5.2,3600.0,Herschell Gordon Lewis,Allen Kahn,United States,60000.0,,Mayflower Pictures,95.0,0,0,Horror,,,,,Ray Sager,Judy Cler,Wayne Ratay,,
There's a Girl in My Soup,R,1970,"December 15, 1970 (United States)",5.7,2500.0,Roy Boulting,Terence Frisby,United Kingdom,,,Columbia Pictures,96.0,0,2,Comedy,Romance,,,,Peter Sellers,Goldie Hawn,Tony Britton,,
The People Next Door,R,1970,"August 26, 1970 (United States)",6.3,297.0,David Greene,J.P. Miller,United States,,,People Next Door,93.0,0,0,Drama,,,,,Eli Wallach,Julie Harris,Deborah Winters,,
The Wild Child,G,1970,"September 11, 1970 (United States)",7.5,8200.0,François Truffaut,François Truffaut,France,,65560.0,Les Artistes Associés,83.0,4,3,Biography,Drama,History,,,François Truffaut,Jean-Pierre Cargol,Françoise Seigner,,
Borsalino,R,1970,"August 13, 1970 (United States)",6.9,4100.0,Jacques Deray,Jean-Claude Carrière,France,,,Adel Productions,125.0,0,3,Crime,Drama,,,,Jean-Paul Belmondo,Alain Delon,Catherine Rouvel,,
Barquero,R,1970,"June 20, 1970 (Japan)",6.3,1700.0,Gordon Douglas,George Schenck,United States,,,Aubrey Schenck Productions,115.0,0,0,Western,,,,,Lee Van Cleef,Warren Oates,Forrest Tucker,,
The Garden of the Finzi-Continis,R,1970,"December 16, 1971 (United States)",7.3,6700.0,Vittorio De Sica,Giorgio Bassani,Italy,,,Documento Film,94.0,11,3,Drama,History,War,,,Dominique Sanda,Lino Capolicchio,Helmut Berger,,
Too Late the Hero,PG,1970,"June 26, 1970 (Canada)",6.7,3600.0,Robert Aldrich,Robert Aldrich,United States,6250000.0,,ABC Pictures,145.0,0,0,Action,Drama,War,,,Michael Caine,Cliff Robertson,Ian Bannen,,
Compañeros,R,1970,April 1972 (United States),7.3,4400.0,Sergio Corbucci,Dino Maiuri,Italy,,,Tritone Cinematografica,115.0,0,0,Action,Comedy,Western,,,Franco Nero,Tomas Milian,Fernando Rey,,
Le Boucher,GP,1970,"December 19, 1971 (United States)",7.4,8500.0,Claude Chabrol,Claude Chabrol,France,,,Les Films de la Boétie,93.0,2,0,Drama,Thriller,,,,Stéphane Audran,Jean Yanne,Antonio Passalia,,
The Confession,GP,1970,"December 9, 1970 (United States)",7.8,4300.0,Costa-Gavras,Lise London,France,,,Les Films Corona,139.0,3,2,Drama,History,Thriller,,,Yves Montand,Simone Signoret,Gabriele Ferzetti,,
Something for Everyone,R,1970,"April 29, 1971 (Argentina)",7.1,919.0,Harold Prince,Harry Kressing,United States,,,Cinema Center Films,112.0,0,0,Comedy,Crime,Drama,,,Angela Lansbury,Michael York,Anthony Higgins,,
The Cross and the Switchblade,GP,1970,June 1970 (United States),6.0,1100.0,Don Murray,Don Murray,United States,,,Dick Ross Productions,106.0,0,0,Biography,Crime,Drama,,,Pat Boone,Erik Estrada,Jacqueline Giroux,,
The Great White Hope,PG-13,1970,"October 16, 1970 (United States)",6.9,2500.0,Martin Ritt,Howard Sackler,United States,8000000.0,,Lawrence Turman,103.0,2,7,Drama,Romance,Sport,,,James Earl Jones,Jane Alexander,Lou Gilbert,,
Where's Poppa?,R,1970,"September 30, 1971 (Argentina)",6.5,2000.0,Carl Reiner,Robert Klane,United States,1000000.0,,The Where's Poppa Company,82.0,0,2,Comedy,,,,,George Segal,Ruth Gordon,Ron Leibman,,
Perfect Friday,R,1970,"September 8, 1970 (Italy)",6.4,805.0,Peter Hall,Anthony Greville-Bell,United Kingdom,,,Sunnymede Film Productions,94.0,0,0,Comedy,Crime,,,,Ursula Andress,Stanley Baker,David Warner,,
Pufnstuf,G,1970,"June 15, 1970 (United States)",6.6,1100.0,Hollingsworth Morse,John Fenton Murray,United States,,,Sid and Marty Krofft Enterprises,98.0,0,0,Adventure,Comedy,Family,,,Jack Wild,Billie Hayes,Martha Raye,,
Equinox,GP,1970,October 1970 (United States),5.2,3200.0,Jack Woods,Mark Thomas McGee,United States,6500.0,,Tonylyn Productions Inc.,82.0,0,4,Action,Adventure,Fantasy,,,Edward Connell,Barbara Hewitt,Frank Bonner,,
The Strawberry Statement,R,1970,"June 14, 1970 (United Kingdom)",6.7,1700.0,Stuart Hagmann,James Kunen,United States,1750000.0,,Metro-Goldwyn-Mayer (MGM),109.0,0,3,Drama,Romance,,,,Bruce Davison,Kim Darby,Bud Cort,,
Trash,Unrated,1970,"February 18, 1971 (West Germany)",6.2,2700.0,Paul Morrissey,Paul Morrissey,United States,25000.0,,Filmfactory,110.0,0,0,Drama,,,,,Joe Dallesandro,Holly Woodlawn,Geri Miller,,
Getting Straight,R,1970,"May 13, 1970 (United States)",6.3,1400.0,Richard Rush,Robert Kaufman,United States,,13300000.0,Columbia Pictures,124.0,0,0,Comedy,Drama,Romance,,,Elliott Gould,Candice Bergen,Robert F. Lyons,,
No Blade of Grass,R,1970,"October 23, 1970 (United States)",5.8,1800.0,Cornel Wilde,Sean Forestal,United Kingdom,1500000.0,,Theodora Productions,96.0,0,0,Drama,Sci-Fi,,,,Nigel Davenport,Jean Wallace,John Hamill,,
Ned Kelly,GP,1970,"July 1, 1970 (United Kingdom)",5.0,1300.0,Tony Richardson,Tony Richardson,United Kingdom,,,Woodfall Film Productions,100.0,0,0,Biography,Crime,Drama,,,Mick Jagger,Clarissa Kaye-Mason,Mark McManus,,
"Adiós, Sabata",PG-13,1970,"September 30, 1970 (Italy)",5.9,2000.0,Gianfranco Parolini,Renato Izzo,Italy,,,Produzioni Europee Associate (PEA),104.0,0,0,Action,War,Western,,,Yul Brynner,Dean Reed,Ignazio Spalla,,
El Condor,R,1970,"September 6, 1970 (United Kingdom)",6.0,1200.0,John Guillermin,Larry Cohen,United States,4500000.0,,Carthay Continental,102.0,0,0,Action,Adventure,Romance,,,Jim Brown,Lee Van Cleef,Patrick O'Neal,,
Darling Lili,G,1970,"June 24, 1970 (United States)",6.1,2200.0,Blake Edwards,Blake Edwards,United States,25000000.0,,Geoffrey Productions,136.0,0,7,Comedy,Drama,Musical,,,Julie Andrews,Rock Hudson,Jeremy Kemp,,
The Only Game in Town,M/PG,1970,"January 21, 1970 (United States)",5.7,994.0,George Stevens,Frank D. Gilroy,United States,11000000.0,,Twentieth Century Fox,113.0,0,0,Comedy,Drama,Romance,,,Elizabeth Taylor,Warren Beatty,Charles Braswell,,
Puppet on a Chain,PG,1970,"August 2, 1970 (United Kingdom)",5.9,1100.0,Geoffrey Reeve,Alistair MacLean,United Kingdom,,,Big City,98.0,0,0,Action,Crime,Thriller,,,Sven-Bertil Taube,Barbara Parkins,Alexander Knox,,
The Looking Glass War,M/PG,1970,"February 8, 1970 (United Kingdom)",5.8,1100.0,Frank Pierson,John le Carré,United Kingdom,,,Columbia Pictures,108.0,0,0,Action,Drama,Thriller,,,Christopher Jones,Pia Degermark,Ralph Richardson,,
I Never Sang for My Father,GP,1970,"June 24, 1971 (Argentina)",7.4,2700.0,Gilbert Cates,Robert Anderson,United States,,,Janel Productions,92.0,2,7,Drama,Music,,,,Melvyn Douglas,Gene Hackman,Dorothy Stickney,,
Loving,R,1970,"April 27, 1970 (Denmark)",6.0,655.0,Irvin Kershner,Don Devlin,United States,,,Brooks Ltd.,89.0,0,0,Comedy,Drama,,,,George Segal,Eva Marie Saint,Sterling Hayden,,
The School Girls,,1970,"October 23, 1970 (West Germany)",4.8,674.0,Ernst Hofbauer,Günther Hunold,West Germany,,,Rapid Film,90.0,0,0,Comedy,Drama,Romance,,,Günther Kieslich,Wolf Harnisch,Helga Kruck,,
Alex in Wonderland,R,1970,February 1971 (Australia),5.4,822.0,Paul Mazursky,Paul Mazursky,United States,,,Coriander,110.0,0,0,Comedy,Drama,,,,Donald Sutherland,Ellen Burstyn,Meg Mazursky,,
"Tick, Tick, Tick",G,1970,"January 9, 1970 (United States)",6.7,1000.0,Ralph Nelson,James Lee Barrett,United States,,,Metro-Goldwyn-Mayer (MGM),100.0,0,0,Drama,Action,,,,Jim Brown,George Kennedy,Fredric March,,
Move,R,1970,"November 27, 1970 (France)",5.2,180.0,Stuart Rosenberg,Joel Lieber,United States,,,Berman-Century Productions,90.0,0,0,Comedy,Fantasy,,,,Elliott Gould,Paula Prentiss,Geneviève Waïte,,
Song of Norway,G,1970,"November 4, 1970 (United States)",4.1,468.0,Andrew L. Stone,Homer Curran,United States,,,ABC Pictures,138.0,0,0,Biography,Drama,Musical,,,Florence Henderson,Toralv Maurstad,Christina Schollin,,
Uncle Vanya,,1970,October 1970 (Soviet Union),7.3,707.0,Andrey Konchalovskiy,Anton Chekhov,Soviet Union,,1950.0,Mosfilm,104.0,3,2,Drama,,,,,Irina Anisimova-Wulf,Sergey Bondarchuk,Irina Kupchenko,,
One Day in the Life of Ivan Denisovich,G,1970,"November 26, 1970 (Norway)",7.1,572.0,Casper Wrede,Aleksandr Solzhenitsyn,United Kingdom,,,Group W,100.0,0,0,Drama,,,,,Tom Courtenay,Espen Skjønberg,Alf Malland,,
Angel Unchained,PG-13,1970,"April 13, 1971 (Sweden)",5.0,421.0,Lee Madden,Jeffrey Alan Fiskin,United States,,,American International Pictures (AIP),86.0,0,0,Action,Drama,Thriller,,,Don Stroud,Luke Askew,Larry Bishop,,
The Boatniks,G,1970,"July 1, 1970 (United States)",5.5,773.0,Norman Tokar,Arthur Julian,United States,,,Walt Disney Productions,99.0,0,0,Comedy,Family,,,,Robert Morse,Stefanie Powers,Phil Silvers,,
Nana,X,1970,"November 9, 1970 (Sweden)",4.7,93.0,Mac Ahlberg,Mac Ahlberg,Sweden,,,Les Productions Jacques Roitfeld,105.0,0,0,Drama,Romance,,,,Anna Gaël,Gillian Hills,Lars Lunøe,,
Which Way to the Front?,G,1970,"September 27, 1970 (Sweden)",4.6,1300.0,Jerry Lewis,Gerald Gardner,United States,,,Jerry Lewis Productions,96.0,0,0,Comedy,War,,,,Jerry Lewis,Jan Murray,John Wood,,
The Virgin and the Gypsy,R,1970,"August 28, 1970 (France)",6.1,352.0,Christopher Miles,D.H. Lawrence,United Kingdom,,7847000.0,Kenneth Harper Production,95.0,0,5,Drama,Romance,,,,Joanna Shimkus,Franco Nero,Honor Blackman,,
Threesome,R,1970,"February 16, 1973 (Denmark)",6.3,17.0,Brandon Chase,Kenneth Pressman,Denmark,,,V.I. Productions,90.0,0,0,Drama,,,,,Judith Brown,Jørgen Kiil,Marianne Tholsted,,
The Losers,R,1970,"January 14, 1971 (Netherlands)",5.3,540.0,Jack Starrett,Alan Caillou,United States,350000.0,,Fanfare Films,95.0,0,0,Action,Drama,Thriller,,,William Smith,Bernie Hamilton,Adam Roarke,,
I Love My Wife,R,1970,"January 7, 1971 (Netherlands)",5.0,162.0,Mel Stuart,Robert Kaufman,United States,,,Universal Pictures,98.0,0,0,Comedy,,,,,Elliott Gould,Brenda Vaccaro,Angel Tompkins,,
Ann and Eve,X,1970,"October 5, 1970 (Sweden)",4.4,129.0,Arne Mattsson,Ernest Hotch,Sweden,,,Jadran Film,89.0,0,0,Drama,,,,,Gio Petré,Marie Liljedahl,Francisco Rabal,,
