name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Molly's Game,R,2017,"January 5, 2018 (United States)",7.4,164000.0,Aaron Sorkin,Aaron Sorkin,China,30000000.0,59284015.0,STX Entertainment,140,8,52,Biography,Crime,Drama,,,Jessica Chastain,Idris Elba,Kevin Costner,,
Thor: Ragnarok,PG-13,2017,"November 3, 2017 (United States)",7.9,690000.0,Taika Waititi,Eric Pearson,United States,180000000.0,853983911.0,Walt Disney Pictures,130,6,49,Action,Adventure,Comedy,,,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,,
Baby Driver,R,2017,"June 28, 2017 (United States)",7.6,508000.0,Edgar Wright,Edgar Wright,United Kingdom,34000000.0,226945087.0,TriStar Pictures,113,42,67,Action,Crime,Drama,,,Ansel Elgort,Jon Bernthal,Jon Hamm,,
Kingsman: The Golden Circle,R,2017,"September 22, 2017 (United States)",6.7,315000.0,Matthew Vaughn,Jane Goldman,United Kingdom,104000000.0,410902662.0,Twentieth Century Fox,141,2,14,Action,Adventure,Comedy,,,Taron Egerton,Colin Firth,Mark Strong,,
Alien: Covenant,R,2017,"May 19, 2017 (United States)",6.4,273000.0,Ridley Scott,Dan O'Bannon,United States,97000000.0,240891763.0,Twentieth Century Fox,122,2,13,Horror,Sci-Fi,Thriller,,,Michael Fassbender,Katherine Waterston,Billy Crudup,,
It,R,2017,"September 8, 2017 (United States)",7.3,513000.0,Andy Muschietti,Chase Palmer,United States,35000000.0,701842551.0,New Line Cinema,135,9,48,Horror,,,,,Bill Skarsgård,Jaeden Martell,Finn Wolfhard,,
The Shape of Water,R,2017,"December 22, 2017 (United States)",7.3,407000.0,Guillermo del Toro,Guillermo del Toro,United States,19400000.0,195333312.0,Double Dare You (DDY),123,138,358,Drama,Fantasy,Romance,,,Sally Hawkins,Octavia Spencer,Michael Shannon,,
Fifty Shades Darker,R,2017,"February 10, 2017 (United States)",4.6,100000.0,James Foley,Niall Leonard,United States,55000000.0,381545846.0,Universal Pictures,118,5,12,Drama,Romance,,,,Dakota Johnson,Jamie Dornan,Eric Johnson,,
Wonder Woman,PG-13,2017,"June 2, 2017 (United States)",7.4,634000.0,Patty Jenkins,Allan Heinberg,United States,149000000.0,822854286.0,Warner Bros.,141,29,72,Action,Adventure,Fantasy,,,Gal Gadot,Chris Pine,Robin Wright,,
Wind River,R,2017,"August 18, 2017 (United States)",7.7,241000.0,Taylor Sheridan,Taylor Sheridan,United Kingdom,11000000.0,44202682.0,Acacia Filmed Entertainment,107,15,26,Crime,Drama,Mystery,,,Elizabeth Olsen,Jeremy Renner,Graham Greene,,
"Three Billboards Outside Ebbing, Missouri",R,2017,"December 1, 2017 (United States)",8.1,487000.0,Martin McDonagh,Martin McDonagh,United Kingdom,15000000.0,160260573.0,Blueprint Pictures,115,133,235,Comedy,Crime,Drama,,,Frances McDormand,Woody Harrelson,Sam Rockwell,,
Baywatch,R,2017,"May 25, 2017 (United States)",5.5,181000.0,Seth Gordon,Michael Berk,United Kingdom,69000000.0,177856751.0,Paramount Pictures,116,5,11,Action,Comedy,Crime,,,Dwayne Johnson,Zac Efron,Alexandra Daddario,,
Coco,PG,2017,"November 22, 2017 (United States)",8.4,472000.0,Lee Unkrich,Lee Unkrich,United States,175000000.0,807817888.0,Walt Disney Pictures,105,109,40,Animation,Adventure,Comedy,,,Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,,
Pirates of the Caribbean: Dead Men Tell No Tales,PG-13,2017,"May 26, 2017 (United States)",6.6,294000.0,Joachim Rønning,Jeff Nathanson,United States,230000000.0,794881442.0,Walt Disney Pictures,129,0,13,Action,Adventure,Fantasy,,,Johnny Depp,Geoffrey Rush,Javier Bardem,,
Life,R,2017,"March 24, 2017 (United States)",6.6,224000.0,Daniel Espinosa,Rhett Reese,United States,58000000.0,100541806.0,Columbia Pictures,104,0,8,Horror,Sci-Fi,Thriller,,,Jake Gyllenhaal,Rebecca Ferguson,Ryan Reynolds,,
Lady Bird,R,2017,"December 1, 2017 (United States)",7.4,277000.0,Greta Gerwig,Greta Gerwig,United States,10000000.0,78986478.0,IAC Films,94,122,228,Comedy,Drama,,,,Saoirse Ronan,Laurie Metcalf,Tracy Letts,,
Jumanji: Welcome to the Jungle,PG-13,2017,"December 20, 2017 (United States)",6.9,363000.0,Jake Kasdan,Chris McKenna,United States,90000000.0,962542945.0,Columbia Pictures,119,5,15,Action,Adventure,Comedy,,,Dwayne Johnson,Karen Gillan,Kevin Hart,,
Logan,R,2017,"March 3, 2017 (United States)",8.1,723000.0,James Mangold,James Mangold,United States,97000000.0,619179950.0,Twentieth Century Fox,137,28,80,Action,Drama,Sci-Fi,,,Hugh Jackman,Patrick Stewart,Dafne Keen,,
Phantom Thread,R,2017,"January 19, 2018 (United States)",7.4,128000.0,Paul Thomas Anderson,Paul Thomas Anderson,United States,35000000.0,47775493.0,Focus Features,130,57,124,Drama,Romance,,,,Vicky Krieps,Daniel Day-Lewis,Lesley Manville,,
Guardians of the Galaxy Vol. 2,PG-13,2017,"May 5, 2017 (United States)",7.6,645000.0,James Gunn,James Gunn,United States,200000000.0,863756051.0,Marvel Studios,136,15,59,Action,Adventure,Comedy,,,Chris Pratt,Zoe Saldana,Dave Bautista,,
Baahubali 2: The Conclusion,Not Rated,2017,"April 28, 2017 (United States)",8.3,89000.0,S.S. Rajamouli,Vijayendra Prasad,India,,254158390.0,Arka Mediaworks,167,27,15,Action,Drama,,,,Prabhas,Rana Daggubati,Anushka Shetty,,
Beauty and the Beast,PG,2017,"March 17, 2017 (United States)",7.1,299000.0,Bill Condon,Stephen Chbosky,United States,160000000.0,1273576220.0,Mandeville Films,129,15,76,Adventure,Family,Fantasy,,,Emma Watson,Dan Stevens,Luke Evans,,
The Lego Batman Movie,PG,2017,"February 10, 2017 (United States)",7.3,145000.0,Chris McKay,Seth Grahame-Smith,United States,80000000.0,312136671.0,Animal Logic,104,13,68,Animation,Action,Adventure,,,Will Arnett,Michael Cera,Rosario Dawson,,
The Death of Stalin,R,2017,"March 9, 2018 (United States)",7.2,100000.0,Armando Iannucci,Fabien Nury,United Kingdom,13000000.0,24646055.0,Quad,107,18,40,Comedy,Drama,History,,,Steve Buscemi,Simon Russell Beale,Jeffrey Tambor,,
The Hitman's Bodyguard,R,2017,"August 18, 2017 (United States)",6.9,224000.0,Patrick Hughes,Tom O'Connor,United States,30000000.0,176600207.0,Summit Entertainment,118,0,8,Action,Comedy,Crime,,,Ryan Reynolds,Samuel L. Jackson,Gary Oldman,,
Star Wars: Episode VIII - The Last Jedi,PG-13,2017,"December 15, 2017 (United States)",6.9,609000.0,Rian Johnson,Rian Johnson,United States,317000000.0,1332698830.0,Walt Disney Pictures,152,25,99,Action,Adventure,Fantasy,,,Daisy Ridley,John Boyega,Mark Hamill,,
The Florida Project,R,2017,"November 10, 2017 (United Kingdom)",7.6,110000.0,Sean Baker,Sean Baker,United States,2000000.0,10954677.0,Cre Film,111,66,133,Drama,,,,,Brooklynn Prince,Bria Vinaite,Willem Dafoe,,
Girls Trip,R,2017,"July 21, 2017 (United States)",6.2,37000.0,Malcolm D. Lee,Erica Rivinoja,United States,19000000.0,140552359.0,Universal Pictures,122,13,42,Adventure,Comedy,Drama,,,Regina Hall,Queen Latifah,Jada Pinkett Smith,,
Mother!,R,2017,"September 15, 2017 (United States)",6.6,216000.0,Darren Aronofsky,Darren Aronofsky,United States,30000000.0,44516999.0,Paramount Pictures,121,9,44,Drama,Horror,Mystery,,,Jennifer Lawrence,Javier Bardem,Ed Harris,,
Darkest Hour,PG-13,2017,"December 22, 2017 (United States)",7.4,195000.0,Joe Wright,Anthony McCarten,United Kingdom,30000000.0,150847274.0,Focus Features,125,54,82,Biography,Drama,War,,,Gary Oldman,Lily James,Kristin Scott Thomas,,
Transformers: The Last Knight,PG-13,2017,"June 21, 2017 (United States)",5.2,148000.0,Michael Bay,Art Marcum,United States,217000000.0,605425157.0,Paramount Pictures,154,5,19,Action,Adventure,Sci-Fi,,,Mark Wahlberg,Anthony Hopkins,Josh Duhamel,,
John Wick: Chapter 2,R,2017,"February 10, 2017 (United States)",7.5,412000.0,Chad Stahelski,Derek Kolstad,United States,40000000.0,171547802.0,Summit Entertainment,122,4,10,Action,Crime,Thriller,,,Keanu Reeves,Riccardo Scamarcio,Ian McShane,,
King Arthur: Legend of the Sword,PG-13,2017,"May 12, 2017 (United States)",6.7,212000.0,Guy Ritchie,Joby Harold,United Kingdom,175000000.0,148675066.0,Warner Bros.,126,0,10,Action,Adventure,Drama,,,Charlie Hunnam,Astrid Bergès-Frisbey,Jude Law,,
Power Rangers,PG-13,2017,"March 24, 2017 (United States)",5.9,107000.0,Dean Israelite,John Gatins,United States,100000000.0,142337240.0,Lionsgate,124,0,6,Action,Adventure,Fantasy,,,Dacre Montgomery,Naomi Scott,RJ Cyler,,
"I, Tonya",R,2017,"January 19, 2018 (United States)",7.5,208000.0,Craig Gillespie,Steven Rogers,United States,11000000.0,53939297.0,AI-Film,119,45,127,Biography,Comedy,Drama,,,Margot Robbie,Sebastian Stan,Allison Janney,,
Wonder,PG,2017,"November 17, 2017 (United States)",7.9,159000.0,Stephen Chbosky,Stephen Chbosky,United States,20000000.0,306209289.0,Lionsgate,113,5,28,Drama,Family,,,,Jacob Tremblay,Owen Wilson,Izabela Vidovic,,
Ghost in the Shell,PG-13,2017,"March 31, 2017 (United States)",6.3,211000.0,Rupert Sanders,Shirow Masamune,United States,110000000.0,169846945.0,Paramount Pictures,107,3,6,Action,Crime,Drama,,,Scarlett Johansson,Pilou Asbæk,Takeshi Kitano,,
Valerian and the City of a Thousand Planets,PG-13,2017,"July 21, 2017 (United States)",6.5,177000.0,Luc Besson,Pierre Christin,France,177200000.0,225973340.0,EuropaCorp,136,0,11,Action,Adventure,Fantasy,,,Dane DeHaan,Cara Delevingne,Clive Owen,,
xXx: Return of Xander Cage,PG-13,2017,"January 20, 2017 (United States)",5.2,91000.0,D.J. Caruso,Rich Wilkes,China,85000000.0,346118277.0,Paramount Pictures,107,0,6,Action,Adventure,Comedy,,,Vin Diesel,Donnie Yen,Deepika Padukone,,
Hostiles,R,2017,"January 26, 2018 (United States)",7.2,82000.0,Scott Cooper,Scott Cooper,United States,39000000.0,35669017.0,"Grisbi Productions, Le",134,4,6,Drama,Western,,,,Scott Shepherd,Rosamund Pike,Ava Cooper,,
The Fate of the Furious,PG-13,2017,"April 14, 2017 (United States)",6.6,226000.0,F. Gary Gray,Gary Scott Thompson,China,250000000.0,1236005118.0,Universal Pictures,136,2,13,Action,Crime,Thriller,,,Vin Diesel,Jason Statham,Dwayne Johnson,,
Only the Brave,PG-13,2017,"October 20, 2017 (United States)",7.6,66000.0,Joseph Kosinski,Sean Flynn,United States,38000000.0,26351322.0,Columbia Pictures,134,0,3,Action,Biography,Drama,,,Josh Brolin,Miles Teller,Jeff Bridges,,
The Mummy,PG-13,2017,"June 9, 2017 (United States)",5.4,183000.0,Alex Kurtzman,David Koepp,United States,125000000.0,409231607.0,Universal Pictures,110,6,17,Action,Adventure,Fantasy,,,Tom Cruise,Sofia Boutella,Annabelle Wallis,,
The Snowman,R,2017,"October 20, 2017 (United States)",5.1,63000.0,Tomas Alfredson,Jo Nesbø,United Kingdom,35000000.0,43155261.0,Universal Pictures,119,0,0,Crime,Drama,Thriller,,,Michael Fassbender,Rebecca Ferguson,Charlotte Gainsbourg,,
Cars 3,G,2017,"June 16, 2017 (United States)",6.7,92000.0,Brian Fee,Brian Fee,United States,175000000.0,383930656.0,Pixar Animation Studios,102,0,24,Animation,Adventure,Comedy,,,Owen Wilson,Cristela Alonzo,Chris Cooper,,
The Post,PG-13,2017,"January 12, 2018 (United States)",7.2,148000.0,Steven Spielberg,Liz Hannah,United States,50000000.0,180419276.0,Twentieth Century Fox,116,21,114,Drama,,,,,Meryl Streep,Tom Hanks,Sarah Paulson,,
War for the Planet of the Apes,PG-13,2017,"July 14, 2017 (United States)",7.4,249000.0,Matt Reeves,Mark Bomback,United States,150000000.0,490719763.0,Twentieth Century Fox,140,28,66,Action,Adventure,Drama,,,Andy Serkis,Woody Harrelson,Steve Zahn,,
Logan Lucky,PG-13,2017,"August 18, 2017 (United States)",7.0,146000.0,Steven Soderbergh,Jules Asner,United States,29000000.0,48453605.0,Fingerprint Releasing,118,2,11,Action,Comedy,Crime,,,Channing Tatum,Adam Driver,Daniel Craig,,
Atomic Blonde,R,2017,"July 28, 2017 (United States)",6.7,189000.0,David Leitch,Kurt Johnstad,United States,30000000.0,100014025.0,Focus Features,115,10,18,Action,Thriller,,,,Charlize Theron,James McAvoy,John Goodman,,
Kong: Skull Island,PG-13,2017,"March 10, 2017 (United States)",6.7,309000.0,Jordan Vogt-Roberts,Dan Gilroy,United States,185000000.0,566652812.0,Warner Bros.,118,0,20,Action,Adventure,Fantasy,,,Tom Hiddleston,Samuel L. Jackson,Brie Larson,,
Thelma,Not Rated,2017,"September 15, 2017 (Norway)",7.0,31000.0,Joachim Trier,Eskil Vogt,Norway,,1463727.0,Motlys,116,15,47,Drama,Fantasy,Horror,,,Eili Harboe,Kaya Wilkins,Henrik Rafaelsen,,
The Dark Tower,PG-13,2017,"August 4, 2017 (United States)",5.6,137000.0,Nikolaj Arcel,Akiva Goldsman,United States,60000000.0,113231078.0,Columbia Pictures,95,0,4,Action,Adventure,Fantasy,,,Idris Elba,Matthew McConaughey,Tom Taylor,,
The Disaster Artist,R,2017,"December 8, 2017 (United States)",7.3,150000.0,James Franco,Scott Neustadter,United States,10000000.0,29820616.0,Good Universe,104,32,86,Biography,Comedy,Drama,,,James Franco,Dave Franco,Ari Graynor,,
Papillon,R,2017,"August 24, 2018 (United States)",7.2,72000.0,Michael Noer,Aaron Guzikowski,United States,,10060903.0,Czech Anglo Productions,133,0,0,Adventure,Biography,Crime,,,Charlie Hunnam,Damijan Oklopdzic,Christopher Fairbank,,
Geostorm,PG-13,2017,"October 20, 2017 (United States)",5.3,105000.0,Dean Devlin,Dean Devlin,United States,120000000.0,221600160.0,Warner Bros.,109,0,0,Action,Sci-Fi,Thriller,,,Gerard Butler,Jim Sturgess,Abbie Cornish,,
American Assassin,R,2017,"September 15, 2017 (United States)",6.2,80000.0,Michael Cuesta,Stephen Schiff,United States,33000000.0,67234188.0,CBS Films,111,0,2,Action,Thriller,,,,Dylan O'Brien,Michael Keaton,Sanaa Lathan,,
Gifted,PG-13,2017,"April 12, 2017 (United States)",7.6,113000.0,Marc Webb,Tom Flynn,United States,7000000.0,43069254.0,Dayday Films,101,6,7,Drama,,,,,Chris Evans,Mckenna Grace,Lindsay Duncan,,
Disobedience,R,2017,"April 27, 2018 (United States)",6.6,30000.0,Sebastián Lelio,Sebastián Lelio,Ireland,6000000.0,8003180.0,Braven Films,114,4,27,Drama,Romance,,,,Rachel Weisz,Rachel McAdams,Alessandro Nivola,,
American Made,R,2017,"September 29, 2017 (United States)",7.1,174000.0,Doug Liman,Gary Spinelli,United States,50000000.0,134866593.0,Cross Creek Pictures,115,0,3,Action,Comedy,Crime,,,Tom Cruise,Domhnall Gleeson,Sarah Wright,,
The Foreigner,R,2017,"October 13, 2017 (United States)",7.0,112000.0,Martin Campbell,David Marconi,United Kingdom,35000000.0,145418070.0,STX Entertainment,113,0,0,Action,Thriller,,,,Katie Leung,Jackie Chan,Rufus Jones,,
You Were Never Really Here,R,2017,"April 6, 2018 (United States)",6.8,116000.0,Lynne Ramsay,Lynne Ramsay,United Kingdom,,9360514.0,Why Not Productions,89,24,76,Crime,Drama,,,,Joaquin Phoenix,Judith Roberts,Ekaterina Samsonov,,
Before I Fall,PG-13,2017,"March 3, 2017 (United States)",6.4,51000.0,Ry Russo-Young,Maria Maggenti,United States,5000000.0,16373843.0,Awesomeness Films,98,2,2,Drama,Fantasy,Mystery,,,Zoey Deutch,Halston Sage,Cynthy Wu,,
The Endless,Not Rated,2017,"April 6, 2018 (United States)",6.5,41000.0,Justin Benson,Justin Benson,United States,,956425.0,Snowfort Pictures,111,5,8,Drama,Fantasy,Horror,,,Aaron Moorhead,Justin Benson,Callie Hernandez,,
Despicable Me 3,PG,2017,"June 30, 2017 (United States)",6.3,128000.0,Kyle Balda,Cinco Paul,United States,80000000.0,1034800131.0,Illumination Entertainment,89,0,33,Animation,Adventure,Comedy,,,Steve Carell,Kristen Wiig,Trey Parker,,
The Big Sick,R,2017,"July 14, 2017 (United States)",7.5,132000.0,Michael Showalter,Emily V. Gordon,United States,5000000.0,56411585.0,Apatow Productions,120,18,100,Comedy,Drama,Romance,,,Kumail Nanjiani,Zoe Kazan,Holly Hunter,,
Annabelle: Creation,R,2017,"August 11, 2017 (United States)",6.5,129000.0,David F. Sandberg,Gary Dauberman,United States,15000000.0,306515884.0,New Line Cinema,109,0,8,Horror,Mystery,Thriller,,,Anthony LaPaglia,Samara Lee,Miranda Otto,,
Pitch Perfect 3,PG-13,2017,"December 22, 2017 (United States)",5.8,63000.0,Trish Sie,Kay Cannon,United States,45000000.0,185400345.0,Brownstone Entertainment (II),93,4,6,Comedy,Music,,,,Anna Kendrick,Rebel Wilson,Brittany Snow,,
Downsizing,R,2017,"December 22, 2017 (United States)",5.7,108000.0,Alexander Payne,Alexander Payne,United States,68000000.0,55003890.0,Paramount Pictures,135,0,16,Drama,Fantasy,Sci-Fi,,,Matt Damon,Christoph Waltz,Hong Chau,,
Ferdinand,PG,2017,"December 15, 2017 (United States)",6.7,55000.0,Carlos Saldanha,Robert L. Baird,United States,111000000.0,296069199.0,Blue Sky Studios,108,2,20,Animation,Adventure,Comedy,,,John Cena,Kate McKinnon,Bobby Cannavale,,
All the Money in the World,R,2017,"December 25, 2017 (United States)",6.8,84000.0,Ridley Scott,David Scarpa,United States,50000000.0,56996304.0,Imperative Entertainment,132,0,16,Biography,Crime,Drama,,,Michelle Williams,Christopher Plummer,Mark Wahlberg,,
T2 Trainspotting,R,2017,"March 31, 2017 (United States)",7.2,122000.0,Danny Boyle,John Hodge,United Kingdom,18000000.0,41681746.0,Artbees,117,6,8,Drama,,,,,Ewan McGregor,Ewen Bremner,Jonny Lee Miller,,
The Shack,PG-13,2017,"March 3, 2017 (United States)",6.3,35000.0,Stuart Hazeldine,John Fusco,United States,20000000.0,96942115.0,Summit Entertainment,132,3,2,Drama,Fantasy,,,,Sam Worthington,Octavia Spencer,Tim McGraw,,
The Upside,PG-13,2017,"January 11, 2019 (United States)",7.0,55000.0,Neil Burger,Jon Hartmere,United States,37500000.0,125856180.0,Escape Artists,126,2,3,Comedy,Drama,,,,Kevin Hart,Bryan Cranston,Nicole Kidman,,
The Little Hours,R,2017,"June 30, 2017 (United States)",5.8,22000.0,Jeff Baena,Giovanni Boccaccio,United States,,1647175.0,Gunpowder & Sky,90,0,5,Comedy,Romance,,,,Alison Brie,Dave Franco,Kate Micucci,,
Breathe,PG-13,2017,"October 27, 2017 (United Kingdom)",7.1,22000.0,Andy Serkis,William Nicholson,United Kingdom,,5026154.0,BBC Films,118,0,5,Biography,Drama,Romance,,,Andrew Garfield,Claire Foy,Hugh Bonneville,,
Going in Style,PG-13,2017,"April 7, 2017 (United States)",6.6,84000.0,Zach Braff,Theodore Melfi,United States,25000000.0,84918541.0,De Line Pictures,96,0,0,Comedy,Crime,,,,Michael Caine,Alan Arkin,Ann-Margret,,
The Boss Baby,PG,2017,"March 31, 2017 (United States)",6.3,122000.0,Tom McGrath,Michael McCullers,United States,125000000.0,527965936.0,DreamWorks Animation,97,4,21,Animation,Adventure,Comedy,,,Alec Baldwin,Steve Buscemi,Jimmy Kimmel,,
Rough Night,R,2017,"June 16, 2017 (United States)",5.2,51000.0,Lucia Aniello,Lucia Aniello,United States,20000000.0,47347283.0,Paulilu Productions,101,0,0,Comedy,,,,,Scarlett Johansson,Kate McKinnon,Zoë Kravitz,,
A Ghost Story,R,2017,"July 27, 2017 (Australia)",6.8,70000.0,David Lowery,David Lowery,United States,100000.0,1951683.0,Sailor Bear,92,11,21,Drama,Fantasy,Romance,,,Casey Affleck,Rooney Mara,McColm Cephas Jr.,,
The Circle,PG-13,2017,"April 28, 2017 (United States)",5.3,91000.0,James Ponsoldt,James Ponsoldt,United Arab Emirates,18000000.0,40656399.0,1978 Films,110,3,0,Drama,Sci-Fi,Thriller,,,Emma Watson,Tom Hanks,John Boyega,,
Paddington 2,PG,2017,"January 12, 2018 (United States)",7.8,73000.0,Paul King,Paul King,United Kingdom,40000000.0,227994792.0,StudioCanal,103,14,50,Adventure,Comedy,Family,,,Ben Whishaw,Hugh Grant,Hugh Bonneville,,
Fist Fight,R,2017,"February 17, 2017 (United States)",5.6,42000.0,Richie Keen,Van Robichaux,United States,22000000.0,41087017.0,New Line Cinema,91,0,0,Comedy,,,,,Ice Cube,Charlie Day,Tracy Morgan,,
Ingrid Goes West,R,2017,"August 25, 2017 (United States)",6.6,41000.0,Matt Spicer,David Branson Smith,United States,,3146831.0,Star Thrower Entertainment,98,2,10,Comedy,Drama,,,,Aubrey Plaza,Elizabeth Olsen,O'Shea Jackson Jr.,,
The Square,R,2017,"August 25, 2017 (Sweden)",7.2,62000.0,Ruben Östlund,Ruben Östlund,Sweden,,9493791.0,Plattform Produktion,151,34,44,Comedy,Drama,,,,Claes Bang,Elisabeth Moss,Dominic West,,
Happy Death Day,PG-13,2017,"October 13, 2017 (United States)",6.6,135000.0,Christopher Landon,Scott Lobdell,United States,4800000.0,125479266.0,Universal Pictures,96,0,3,Comedy,Horror,Mystery,,,Jessica Rothe,Israel Broussard,Ruby Modine,,
The Beguiled,R,2017,"June 30, 2017 (United States)",6.3,57000.0,Sofia Coppola,Sofia Coppola,United States,10500000.0,27869129.0,American Zoetrope,93,5,29,Drama,Thriller,War,,,Nicole Kidman,Kirsten Dunst,Elle Fanning,,
Revenge,R,2017,"May 11, 2018 (United States)",6.4,42000.0,Coralie Fargeat,Coralie Fargeat,France,3000000.0,913331.0,M.E.S. Productions,108,3,12,Action,Horror,Thriller,,,Matilda Anna Ingrid Lutz,Kevin Janssens,Vincent Colombe,,
The Emoji Movie,PG,2017,"July 28, 2017 (United States)",3.3,63000.0,Tony Leondis,Tony Leondis,United States,50000000.0,217776646.0,Columbia Pictures,86,7,3,Animation,Adventure,Comedy,,,T.J. Miller,James Corden,Anna Faris,,
It Comes at Night,R,2017,"June 9, 2017 (United States)",6.2,91000.0,Trey Edward Shults,Trey Edward Shults,United States,5000000.0,19735344.0,Animal Kingdom,91,0,11,Drama,Horror,Mystery,,,Joel Edgerton,Christopher Abbott,Carmen Ejogo,,
Thoroughbreds,R,2017,"March 9, 2018 (United States)",6.6,41000.0,Cory Finley,Cory Finley,United States,6000000.0,3187255.0,B Story,92,0,23,Comedy,Crime,Drama,,,Olivia Cooke,Anya Taylor-Joy,Anton Yelchin,,
Snatched,R,2017,"May 12, 2017 (United States)",4.6,35000.0,Jonathan Levine,Katie Dippold,United States,42000000.0,60845711.0,Chernin Entertainment,90,2,2,Action,Adventure,Comedy,,,Amy Schumer,Goldie Hawn,Kim Caramele,,
Home Again,PG-13,2017,"September 8, 2017 (United States)",5.8,32000.0,Hallie Meyers-Shyer,Hallie Meyers-Shyer,United States,12000000.0,37270721.0,Black Bicycle Entertainment,97,0,0,Comedy,Drama,Romance,,,Reese Witherspoon,Michael Sheen,Candice Bergen,,
Unforgettable,R,2017,"April 21, 2017 (United States)",5.1,16000.0,Denise Di Novi,Christina Hodson,United States,12000000.0,17768012.0,DiNovi Pictures,100,0,2,Drama,Thriller,,,,Rosario Dawson,Katherine Heigl,Geoff Stults,,
First Reformed,R,2017,"May 18, 2018 (United States)",7.1,55000.0,Paul Schrader,Paul Schrader,United States,3500000.0,3862498.0,Killer Films,113,60,109,Drama,Mystery,Thriller,,,Ethan Hawke,Amanda Seyfried,Cedric the Entertainer,,
Columbus,Not Rated,2017,"August 4, 2017 (United States)",7.2,17000.0,Kogonada,Kogonada,United States,,1093077.0,Depth of Field,100,9,32,Drama,,,,,John Cho,Haley Lu Richardson,Parker Posey,,
All Eyez on Me,R,2017,"June 16, 2017 (United States)",5.8,23000.0,Benny Boom,Jeremy Haft,United States,40000000.0,55668698.0,Summit Entertainment,139,0,0,Biography,Drama,Music,,,Demetrius Shipp Jr.,Danai Gurira,Kat Graham,,
CHIPS,R,2017,"March 24, 2017 (United States)",6.0,46000.0,Dax Shepard,Rick Rosner,United States,25000000.0,26800152.0,Primate Pictures,100,2,0,Action,Comedy,Crime,,,Michael Peña,Dax Shepard,Vincent D'Onofrio,,
Daddy's Home 2,PG-13,2017,"November 10, 2017 (United States)",6.0,71000.0,Sean Anders,Sean Anders,United States,69000000.0,180613824.0,Paramount Pictures,100,0,8,Comedy,,,,,Will Ferrell,Mark Wahlberg,Mel Gibson,,
Jigsaw,R,2017,"October 27, 2017 (United States)",5.7,77000.0,Michael Spierig,Josh Stolberg,United States,10000000.0,102952888.0,Twisted Pictures,92,0,0,Crime,Horror,Mystery,,,Matt Passmore,Tobin Bell,Callum Keith Rennie,,
