name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Superbad,R,2007,"August 17, 2007 (United States)",7.6,560000.0,Greg Mottola,Seth Rogen,United States,20000000.0,170812526.0,Columbia Pictures,113,11,24,Comedy,,,,,Michael Cera,Jonah Hill,Christopher Mintz-Plasse,,
Hot Fuzz,R,2007,"April 20, 2007 (United States)",7.8,494000.0,Edgar Wright,Edgar Wright,United Kingdom,,80743363.0,Universal Pictures,121,2,9,Action,Comedy,Mystery,,,Simon Pegg,Nick Frost,Martin Freeman,,
Stardust,PG-13,2007,"August 10, 2007 (United States)",7.6,269000.0,Matthew Vaughn,Jane Goldman,United Kingdom,70000000.0,137515140.0,Paramount Pictures,127,5,11,Adventure,Family,Fantasy,,,Charlie Cox,Claire Danes,Sienna Miller,,
Harry Potter and the Order of the Phoenix,PG-13,2007,"July 11, 2007 (United States)",7.5,561000.0,David Yates,Michael Goldenberg,United Kingdom,150000000.0,942201710.0,Warner Bros.,138,17,47,Action,Adventure,Family,,,Daniel Radcliffe,Emma Watson,Rupert Grint,,
Into the Wild,R,2007,"October 19, 2007 (United States)",8.1,610000.0,Sean Penn,Sean Penn,United States,15000000.0,56675895.0,Paramount Vantage,148,23,106,Adventure,Biography,Drama,,,Emile Hirsch,Vince Vaughn,Catherine Keener,,
Knocked Up,R,2007,"June 1, 2007 (United States)",7.0,365000.0,Judd Apatow,Judd Apatow,United States,30000000.0,219922417.0,Universal Pictures,129,8,26,Comedy,Drama,Romance,,,Seth Rogen,Katherine Heigl,Paul Rudd,,
Enchanted,PG,2007,"November 21, 2007 (United States)",7.1,194000.0,Kevin Lima,Bill Kelly,United States,85000000.0,340487836.0,Walt Disney Pictures,107,12,51,Animation,Adventure,Comedy,,,Amy Adams,Susan Sarandon,James Marsden,,
Pirates of the Caribbean: At World's End,PG-13,2007,"May 25, 2007 (United States)",7.1,630000.0,Gore Verbinski,Ted Elliott,United States,300000000.0,960996492.0,Walt Disney Pictures,169,23,51,Action,Adventure,Fantasy,,,Johnny Depp,Orlando Bloom,Keira Knightley,,
American Gangster,R,2007,"November 2, 2007 (United States)",7.8,418000.0,Ridley Scott,Steven Zaillian,United States,100000000.0,269755430.0,Universal Pictures,157,12,38,Biography,Crime,Drama,,,Denzel Washington,Russell Crowe,Chiwetel Ejiofor,,
Next,PG-13,2007,"April 27, 2007 (United States)",6.2,157000.0,Lee Tamahori,Gary Goldman,United States,70000000.0,77621983.0,Paramount Pictures,96,2,3,Action,Sci-Fi,Thriller,,,Nicolas Cage,Julianne Moore,Jessica Biel,,
3:10 to Yuma,R,2007,"September 7, 2007 (United States)",7.7,305000.0,James Mangold,Halsted Welles,United States,55000000.0,70016220.0,Lionsgate,122,3,32,Action,Crime,Drama,,,Russell Crowe,Christian Bale,Ben Foster,,
Live Free or Die Hard,PG-13,2007,"June 27, 2007 (United States)",7.1,402000.0,Len Wiseman,John Carlin,United States,110000000.0,388156011.0,Twentieth Century Fox,128,3,16,Action,Thriller,,,,Bruce Willis,Justin Long,Timothy Olyphant,,
Shrek the Third,PG,2007,"May 18, 2007 (United States)",6.1,299000.0,Chris Miller,Jeffrey Price,United States,160000000.0,813367380.0,DreamWorks,93,5,17,Animation,Adventure,Comedy,,,Mike Myers,Cameron Diaz,Eddie Murphy,,
Eastern Promises,R,2007,"September 21, 2007 (United States)",7.6,239000.0,David Cronenberg,Steven Knight,United Kingdom,,56107312.0,Kudos Film and Television,100,28,74,Crime,Drama,Thriller,,,Naomi Watts,Viggo Mortensen,Armin Mueller-Stahl,,
Hairspray,PG,2007,"July 20, 2007 (United States)",6.8,128000.0,Adam Shankman,Leslie Dixon,United States,75000000.0,203627753.0,New Line Cinema,117,21,44,Comedy,Drama,Musical,,,John Travolta,Queen Latifah,Nikki Blonsky,,
Bridge to Terabithia,PG,2007,"February 16, 2007 (United States)",7.2,153000.0,Gabor Csupo,Jeff Stockwell,United States,17000000.0,137587063.0,Walden Media,96,6,5,Drama,Family,Fantasy,,,Josh Hutcherson,AnnaSophia Robb,Zooey Deschanel,,
Sunshine,R,2007,"July 27, 2007 (United States)",7.2,246000.0,Danny Boyle,Alex Garland,United Kingdom,,34806812.0,DNA Films,107,0,22,Sci-Fi,Thriller,,,,Cillian Murphy,Rose Byrne,Chris Evans,,
Sweeney Todd: The Demon Barber of Fleet Street,R,2007,"December 21, 2007 (United States)",7.4,361000.0,Tim Burton,John Logan,United States,50000000.0,153383627.0,Dreamworks Pictures,116,34,77,Drama,Horror,Musical,,,Johnny Depp,Helena Bonham Carter,Alan Rickman,,
The Mist,R,2007,"November 21, 2007 (United States)",7.2,299000.0,Frank Darabont,Frank Darabont,United States,18000000.0,57470220.0,Dimension Films,126,6,13,Horror,Sci-Fi,Thriller,,,Thomas Jane,Marcia Gay Harden,Laurie Holden,,
The Number 23,R,2007,"February 23, 2007 (United States)",6.4,201000.0,Joel Schumacher,Fernley Phillips,United States,30000000.0,77677553.0,New Line Cinema,98,0,5,Crime,Mystery,Thriller,,,Jim Carrey,Virginia Madsen,Logan Lerman,,
Ghost Rider,PG-13,2007,"February 16, 2007 (United States)",5.2,235000.0,Mark Steven Johnson,Mark Steven Johnson,United States,110000000.0,228738393.0,Columbia Pictures,110,0,11,Action,Fantasy,Thriller,,,Nicolas Cage,Eva Mendes,Sam Elliott,,
Halloween,R,2007,"August 31, 2007 (United States)",6.0,119000.0,Rob Zombie,Rob Zombie,United States,15000000.0,80460948.0,Dimension Films,109,3,2,Horror,,,,,Scout Taylor-Compton,Malcolm McDowell,Tyler Mane,,
Gone Baby Gone,R,2007,"October 19, 2007 (United States)",7.6,268000.0,Ben Affleck,Ben Affleck,United States,19000000.0,34612443.0,Miramax,114,33,32,Crime,Drama,Mystery,,,Morgan Freeman,Ed Harris,Casey Affleck,,
I Know Who Killed Me,R,2007,"July 27, 2007 (United States)",3.6,30000.0,Chris Sivertson,Jeff Hammond,United States,12000000.0,9669758.0,360 Pictures,105,8,4,Horror,Mystery,Thriller,,,Lindsay Lohan,Julia Ormond,Neal McDonough,,
The Babysitters,R,2007,"May 13, 2011 (Poland)",5.6,11000.0,David Ross,David Ross,United States,,44852.0,Forensic Films,88,0,0,Drama,,,,,Lauren Birkell,Paul Borghese,Chira Cassel,,
Bee Movie,PG,2007,"November 2, 2007 (United States)",6.1,157000.0,Simon J. Smith,Jerry Seinfeld,United States,150000000.0,293514336.0,DreamWorks Animation,91,0,15,Animation,Adventure,Comedy,,,Jerry Seinfeld,Renée Zellweger,Matthew Broderick,,
The Bourne Ultimatum,PG-13,2007,"August 3, 2007 (United States)",8.0,626000.0,Paul Greengrass,Tony Gilroy,United States,110000000.0,444100035.0,Universal Pictures,115,29,42,Action,Mystery,Thriller,,,Matt Damon,Edgar Ramírez,Joan Allen,,
Fracture,R,2007,"April 20, 2007 (United States)",7.2,202000.0,Gregory Hoblit,Daniel Pyne,United States,,92011561.0,New Line Cinema,113,0,2,Crime,Drama,Thriller,,,Anthony Hopkins,Ryan Gosling,David Strathairn,,
Funny Games,R,2007,"April 4, 2008 (United Kingdom)",6.5,96000.0,Michael Haneke,Michael Haneke,United States,15000000.0,7938872.0,Celluloid Dreams,111,0,6,Crime,Drama,Thriller,,,Naomi Watts,Tim Roth,Michael Pitt,,
Good Luck Chuck,R,2007,"September 21, 2007 (United States)",5.6,90000.0,Mark Helfrich,Josh Stolberg,United States,25000000.0,59768495.0,Lionsgate,96,0,3,Comedy,Romance,,,,Dane Cook,Jessica Alba,Dan Fogler,,
Michael Clayton,R,2007,"October 12, 2007 (United States)",7.2,163000.0,Tony Gilroy,Tony Gilroy,United States,25000000.0,92991835.0,Samuels Media,119,28,114,Crime,Drama,Mystery,,,George Clooney,Tilda Swinton,Tom Wilkinson,,
Grindhouse,R,2007,"April 6, 2007 (United States)",7.5,183000.0,Directors,Robert Rodriguez,United States,67000000.0,25422088.0,Dimension Films,191,10,22,Action,Horror,Thriller,,,Kurt Russell,Rose McGowan,Danny Trejo,,
Death at a Funeral,R,2007,"September 7, 2007 (United States)",7.3,115000.0,Frank Oz,Dean Craig,United States,9000000.0,46789413.0,Sidney Kimmel Entertainment,90,3,2,Comedy,,,,,Matthew Macfadyen,Peter Dinklage,Ewen Bremner,,
Meet the Robinsons,G,2007,"March 30, 2007 (United States)",6.8,97000.0,Stephen J. Anderson,Jon Bernstein,United States,150000000.0,169333034.0,Walt Disney Animation Studios,95,0,10,Animation,Adventure,Comedy,,,Daniel Hansen,Wesley Singerman,Angela Bassett,,
The Assassination of Jesse James by the Coward Robert Ford,R,2007,"October 19, 2007 (United States)",7.5,178000.0,Andrew Dominik,Andrew Dominik,United States,30000000.0,15001776.0,Warner Bros.,160,26,70,Biography,Crime,Drama,,,Brad Pitt,Casey Affleck,Sam Shepard,,
Freedom Writers,PG-13,2007,"January 5, 2007 (United States)",7.6,77000.0,Richard LaGravenese,Richard LaGravenese,Germany,21000000.0,43095175.0,Paramount Pictures,123,2,0,Biography,Crime,Drama,,,Hilary Swank,Imelda Staunton,Patrick Dempsey,,
28 Weeks Later,R,2007,"May 11, 2007 (United States)",6.9,272000.0,Juan Carlos Fresnadillo,Rowan Joffe,United Kingdom,15000000.0,65048678.0,Fox Atomic,100,3,16,Action,Adventure,Horror,,,Jeremy Renner,Rose Byrne,Robert Carlyle,,
Alvin and the Chipmunks,PG,2007,"December 14, 2007 (United States)",5.2,84000.0,Tim Hill,Jon Vitti,United States,60000000.0,365352546.0,Fox 2000 Pictures,92,3,2,Animation,Adventure,Comedy,,,Jason Lee,Ross Bagdasarian Jr.,Janice Karman,,
Blades of Glory,PG-13,2007,"March 30, 2007 (United States)",6.3,167000.0,Josh Gordon,Craig Cox,United States,61000000.0,145710347.0,Dreamworks Pictures,93,3,10,Comedy,Sport,,,,Will Ferrell,Jon Heder,Amy Poehler,,
Hitman,R,2007,"November 21, 2007 (United States)",6.3,168000.0,Xavier Gens,Skip Woods,France,24000000.0,101276318.0,Twentieth Century Fox,100,2,0,Action,Crime,Thriller,,,Timothy Olyphant,Dougray Scott,Olga Kurylenko,,
Ocean's Thirteen,PG-13,2007,"June 8, 2007 (United States)",6.9,340000.0,Steven Soderbergh,Brian Koppelman,United States,85000000.0,311312624.0,Warner Bros.,122,0,5,Crime,Thriller,,,,George Clooney,Brad Pitt,Matt Damon,,
1408,PG-13,2007,"June 22, 2007 (United States)",6.8,267000.0,Mikael Håfström,Matt Greenberg,United States,25000000.0,132963417.0,Dimension Films,104,4,12,Fantasy,Horror,Mystery,,,John Cusack,Samuel L. Jackson,Mary McCormack,,
Walk Hard: The Dewey Cox Story,R,2007,"December 21, 2007 (United States)",6.8,72000.0,Jake Kasdan,Judd Apatow,United States,35000000.0,20576198.0,Apatow Productions,96,0,6,Comedy,Music,,,,John C. Reilly,Jenna Fischer,David Krumholtz,,
Charlie Wilson's War,R,2007,"December 21, 2007 (United States)",7.0,117000.0,Mike Nichols,Aaron Sorkin,United States,75000000.0,119483446.0,Universal Pictures,102,5,24,Biography,Comedy,Drama,,,Tom Hanks,Julia Roberts,Philip Seymour Hoffman,,
Norbit,PG-13,2007,"February 9, 2007 (United States)",4.1,74000.0,Brian Robbins,Eddie Murphy,United States,60000000.0,159814490.0,Dreamworks Pictures,102,8,9,Comedy,Romance,,,,Eddie Murphy,Thandiwe Newton,Terry Crews,,
Hostel: Part II,R,2007,"June 8, 2007 (United States)",5.5,89000.0,Eli Roth,Eli Roth,United States,10200000.0,35728183.0,Lionsgate,94,0,10,Horror,,,,,Lauren German,Heather Matarazzo,Bijou Phillips,,
Rush Hour 3,PG-13,2007,"August 10, 2007 (United States)",6.2,164000.0,Brett Ratner,Jeff Nathanson,United States,140000000.0,258097122.0,New Line Cinema,91,0,9,Action,Comedy,Crime,,,Jackie Chan,Chris Tucker,Max von Sydow,,
30 Days of Night,R,2007,"October 19, 2007 (United States)",6.6,174000.0,David Slade,Steve Niles,United States,30000000.0,75513170.0,Columbia Pictures,113,0,14,Action,Horror,Thriller,,,Josh Hartnett,Melissa George,Danny Huston,,
P.S. I Love You,PG-13,2007,"December 21, 2007 (United States)",7.0,208000.0,Richard LaGravenese,Richard LaGravenese,United States,30000000.0,156846321.0,Alcon Entertainment,126,2,4,Comedy,Drama,Romance,,,Hilary Swank,Gerard Butler,Harry Connick Jr.,,
The Darjeeling Limited,R,2007,"October 26, 2007 (United States)",7.2,196000.0,Wes Anderson,Wes Anderson,United States,16000000.0,35310019.0,Fox Searchlight Pictures,91,4,4,Adventure,Comedy,Drama,,,Owen Wilson,Adrien Brody,Jason Schwartzman,,
Paranormal Activity,R,2007,"October 16, 2009 (United States)",6.3,234000.0,Oren Peli,Oren Peli,United States,15000.0,193355800.0,Solana Films,86,3,12,Horror,Mystery,,,,Katie Featherston,Micah Sloat,Mark Fredrichs,,
The Golden Compass,PG-13,2007,"December 7, 2007 (United States)",6.1,186000.0,Chris Weitz,Chris Weitz,United Kingdom,180000000.0,372234864.0,New Line Cinema,113,7,32,Adventure,Family,Fantasy,,,Nicole Kidman,Daniel Craig,Dakota Blue Richards,,
Premonition,PG-13,2007,"March 16, 2007 (United States)",5.9,78000.0,Mennan Yapo,Bill Kelly,United States,20000000.0,84297309.0,TriStar Pictures,96,0,2,Drama,Fantasy,Mystery,,,Sandra Bullock,Julian McMahon,Amber Valletta,,
Mr. Brooks,R,2007,"June 1, 2007 (United States)",7.3,150000.0,Bruce A. Evans,Bruce A. Evans,United States,20000000.0,48443734.0,Metro-Goldwyn-Mayer (MGM),120,0,2,Crime,Drama,Thriller,,,Kevin Costner,Demi Moore,William Hurt,,
Aliens vs. Predator: Requiem,R,2007,"December 25, 2007 (United States)",4.6,122000.0,Colin Strause,Shane Salerno,United States,40000000.0,130290885.0,Twentieth Century Fox,94,0,5,Action,Adventure,Horror,,,Reiko Aylesworth,Steven Pasquale,Shareeka Epps,,
Resident Evil: Extinction,R,2007,"September 21, 2007 (United States)",6.2,193000.0,Russell Mulcahy,Paul W.S. Anderson,Germany,45000000.0,147717833.0,Constantin Film,94,2,2,Action,Adventure,Horror,,,Milla Jovovich,Ali Larter,Oded Fehr,,
Disturbia,PG-13,2007,"April 13, 2007 (United States)",6.8,233000.0,D.J. Caruso,Christopher Landon,United States,20000000.0,118114220.0,Dreamworks Pictures,105,5,7,Crime,Drama,Mystery,,,Shia LaBeouf,David Morse,Carrie-Anne Moss,,
Wild Hogs,PG-13,2007,"March 2, 2007 (United States)",5.9,118000.0,Walt Becker,Brad Copeland,United States,,253625427.0,Touchstone Pictures,100,0,4,Action,Adventure,Comedy,,,Tim Allen,Martin Lawrence,John Travolta,,
Hannibal Rising,R,2007,"February 9, 2007 (United States)",6.1,109000.0,Peter Webber,Thomas Harris,Czech Republic,50000000.0,82169884.0,Dino De Laurentiis Company,121,0,2,Adventure,Crime,Drama,,,Gaspard Ulliel,Rhys Ifans,Gong Li,,
Beowulf,PG-13,2007,"November 16, 2007 (United States)",6.3,167000.0,Robert Zemeckis,Neil Gaiman,United States,150000000.0,196393745.0,Paramount Pictures,115,3,19,Animation,Action,Adventure,,,Ray Winstone,Crispin Glover,Angelina Jolie,,
The Kite Runner,PG-13,2007,"January 11, 2008 (United States)",7.6,80000.0,Marc Forster,David Benioff,United States,20000000.0,75011029.0,Dreamworks Pictures,128,6,25,Drama,,,,,Khalid Abdalla,Ahmad Khan Mahmoodzada,Atossa Leoni,,
Perfect Stranger,R,2007,"April 13, 2007 (United States)",5.7,48000.0,James Foley,Todd Komarnicki,United States,60795000.0,73534117.0,Revolution Studios,109,0,0,Crime,Mystery,Thriller,,,Halle Berry,Bruce Willis,Giovanni Ribisi,,
Epic Movie,PG-13,2007,"January 26, 2007 (United States)",2.4,105000.0,Jason Friedberg,Jason Friedberg,United States,20000000.0,87238158.0,New Regency Productions,86,2,3,Adventure,Comedy,Fantasy,,,Kal Penn,Jennifer Coolidge,Fred Willard,,
National Treasure: Book of Secrets,PG,2007,"December 21, 2007 (United States)",6.5,232000.0,Jon Turteltaub,Marianne Wibberley,United States,130000000.0,459242249.0,Walt Disney Pictures,124,0,5,Action,Adventure,Mystery,,,Nicolas Cage,Diane Kruger,Justin Bartha,,
Lars and the Real Girl,PG-13,2007,"November 2, 2007 (United States)",7.3,144000.0,Craig Gillespie,Nancy Oliver,United States,12000000.0,11293663.0,Metro-Goldwyn-Mayer (MGM),106,7,36,Comedy,Drama,Romance,,,Ryan Gosling,Emily Mortimer,Paul Schneider,,
Before the Devil Knows You're Dead,R,2007,"October 26, 2007 (United States)",7.3,103000.0,Sidney Lumet,Kelly Masterson,United States,18000000.0,25038466.0,Capitol Films,117,17,27,Crime,Drama,Thriller,,,Philip Seymour Hoffman,Ethan Hawke,Albert Finney,,
Like Stars on Earth,PG,2007,"December 21, 2007 (India)",8.4,188000.0,Aamir Khan,Amole Gupte,India,,21897373.0,Aamir Khan Productions,165,24,15,Drama,Family,,,,Darsheel Safary,Aamir Khan,Tisca Chopra,,
Across the Universe,PG-13,2007,"October 12, 2007 (United States)",7.3,110000.0,Julie Taymor,Dick Clement,United States,45000000.0,29625761.0,Revolution Studios,133,2,18,Drama,Fantasy,History,,,Evan Rachel Wood,Jim Sturgess,Joe Anderson,,
Evan Almighty,PG,2007,"June 22, 2007 (United States)",5.4,146000.0,Tom Shadyac,Steve Oedekerk,United States,175000000.0,174440724.0,Universal Pictures,96,2,11,Comedy,Family,Fantasy,,,Steve Carell,Morgan Freeman,Lauren Graham,,
In the Name of the King: A Dungeon Siege Tale,PG-13,2007,"January 11, 2008 (United States)",3.8,49000.0,Uwe Boll,Doug Taylor,Germany,60000000.0,13097915.0,Boll Kino Beteiligungs GmbH & Co. KG,127,4,5,Action,Adventure,Fantasy,,,Jason Statham,Ron Perlman,Ray Liotta,,
Teeth,R,2007,"April 3, 2008 (Philippines)",5.4,43000.0,Mitchell Lichtenstein,Mitchell Lichtenstein,United States,,2340110.0,Pierpoline Films,94,2,10,Comedy,Fantasy,Horror,,,Jess Weixler,John Hensley,Josh Pais,,
The Heartbreak Kid,R,2007,"October 5, 2007 (United States)",5.8,91000.0,Bobby Farrelly,Scot Armstrong,United States,60000000.0,128453183.0,Dreamworks Pictures,116,0,0,Comedy,Romance,,,,Ben Stiller,Michelle Monaghan,Malin Akerman,,
Reign Over Me,R,2007,"March 23, 2007 (United States)",7.4,96000.0,Mike Binder,Mike Binder,United States,20000000.0,22242388.0,Relativity Media,124,0,3,Drama,,,,,Adam Sandler,Don Cheadle,Jada Pinkett Smith,,
Surf's Up,PG,2007,"June 8, 2007 (United States)",6.7,77000.0,Ash Brannon,Don Rhymer,United States,100000000.0,152005713.0,Columbia Pictures,85,2,18,Animation,Adventure,Comedy,,,Shia LaBeouf,Zooey Deschanel,Jon Heder,,
Hot Rod,PG-13,2007,"August 3, 2007 (United States)",6.7,85000.0,Akiva Schaffer,Pam Brady,United States,,14353654.0,Paramount Pictures,88,0,2,Comedy,Sport,,,,Andy Samberg,Isla Fisher,Ian McShane,,
I'm Not There,R,2007,"December 7, 2007 (United States)",6.8,59000.0,Todd Haynes,Todd Haynes,Germany,20000000.0,11792542.0,Killer Films,135,28,49,Biography,Drama,Music,,,Christian Bale,Cate Blanchett,Heath Ledger,,
Shoot 'Em Up,R,2007,"September 7, 2007 (United States)",6.7,149000.0,Michael Davis,Michael Davis,United States,39000000.0,27122238.0,New Line Cinema,86,0,3,Action,Comedy,Thriller,,,Clive Owen,Monica Bellucci,Paul Giamatti,,
Fantastic 4: Rise of the Silver Surfer,PG,2007,"June 15, 2007 (United States)",5.6,262000.0,Tim Story,Don Payne,United States,130000000.0,301913131.0,Twentieth Century Fox,92,3,17,Action,Adventure,Fantasy,,,Ioan Gruffudd,Jessica Alba,Chris Evans,,
Dan in Real Life,PG-13,2007,"October 26, 2007 (United States)",6.8,102000.0,Peter Hedges,Pierce Gardner,United States,25000000.0,68474305.0,Touchstone Pictures,98,0,4,Comedy,Drama,Romance,,,Steve Carell,Juliette Binoche,Dane Cook,,
The Game Plan,PG,2007,"September 28, 2007 (United States)",6.2,65000.0,Andy Fickman,Nichole Millard,United States,22000000.0,147880543.0,Walt Disney Pictures,110,0,3,Comedy,Family,Sport,,,Dwayne Johnson,Kyra Sedgwick,Madison Pettis,,
The Orphanage,R,2007,"January 11, 2008 (United States)",7.4,154000.0,J.A. Bayona,Sergio G. Sánchez,Spain,,78638987.0,MEDIA Programme of the European Union,105,32,43,Adventure,Drama,Horror,,,Belén Rueda,Fernando Cayo,Roger Príncep,,
Awake,R,2007,"November 30, 2007 (United States)",6.5,75000.0,Joby Harold,Joby Harold,United States,8600000.0,32730062.0,The Weinstein Company,84,0,3,Crime,Drama,Mystery,,,Hayden Christensen,Jessica Alba,Terrence Howard,,
The Bucket List,PG-13,2007,"January 11, 2008 (United States)",7.4,242000.0,Rob Reiner,Justin Zackham,United States,45000000.0,175372502.0,Warner Bros.,97,3,4,Adventure,Comedy,Drama,,,Jack Nicholson,Morgan Freeman,Sean Hayes,,
Dead Silence,R,2007,"March 16, 2007 (United States)",6.1,93000.0,James Wan,Leigh Whannell,United States,20000000.0,22382047.0,Universal Pictures,89,0,0,Horror,Mystery,Thriller,,,Ryan Kwanten,Amber Valletta,Donnie Wahlberg,,
Balls of Fury,PG-13,2007,"August 29, 2007 (United States)",5.3,42000.0,Robert Ben Garant,Thomas Lennon,United States,,41739766.0,Rogue Pictures,90,0,0,Comedy,Crime,Sport,,,Dan Fogler,Christopher Walken,George Lopez,,
Once,R,2007,"June 15, 2007 (United States)",7.8,115000.0,John Carney,John Carney,Ireland,150000.0,20936722.0,Bórd Scannán na hÉireann,86,24,32,Drama,Music,Romance,,,Glen Hansard,Markéta Irglová,Hugh Walsh,,
Waitress,PG-13,2007,"May 25, 2007 (United States)",7.0,46000.0,Adrienne Shelly,Adrienne Shelly,United States,1500000.0,22240529.0,Night and Day Pictures,108,6,16,Comedy,Drama,Romance,,,Keri Russell,Nathan Fillion,Jeremy Sisto,,
Lions for Lambs,R,2007,"November 9, 2007 (United States)",6.2,50000.0,Robert Redford,Matthew Michael Carnahan,United States,35000000.0,64811540.0,Metro-Goldwyn-Mayer (MGM),92,0,3,Crime,Drama,Mystery,,,Tom Cruise,Meryl Streep,Robert Redford,,
The Kingdom,R,2007,"September 28, 2007 (United States)",7.0,125000.0,Peter Berg,Matthew Michael Carnahan,United States,70000000.0,87019158.0,Universal Pictures,110,0,5,Action,Drama,Thriller,,,Jamie Foxx,Chris Cooper,Jennifer Garner,,
The Simpsons Movie,PG-13,2007,"July 27, 2007 (United States)",7.3,324000.0,David Silverman,James L. Brooks,United States,75000000.0,536414293.0,Twentieth Century Fox,87,5,34,Animation,Adventure,Comedy,,,Dan Castellaneta,Julie Kavner,Nancy Cartwright,,
The Hills Have Eyes 2,R,2007,"March 23, 2007 (United States)",5.1,64000.0,Martin Weisz,Wes Craven,United States,15000000.0,37697773.0,Fox Atomic,89,0,0,Horror,Thriller,,,,Daniella Alonso,Jacob Vargas,Michael Bailey Smith,,
August Rush,PG,2007,"November 21, 2007 (United States)",7.5,107000.0,Kirsten Sheridan,Nick Castle,United States,30000000.0,66122026.0,Warner Bros.,114,4,11,Drama,Music,,,,Freddie Highmore,Keri Russell,Jonathan Rhys Meyers,,
Chapter 27,R,2007,"December 15, 2007 (Japan)",5.6,11000.0,J.P. Schaefer,J.P. Schaefer,Canada,,187488.0,Peace Arch Entertainment Group,84,2,0,Biography,Crime,Drama,,,Chuck Cooper,Victor Verhaeghe,Robert Gerard Larkin,,
The Invasion,PG-13,2007,"August 17, 2007 (United States)",5.9,78000.0,Oliver Hirschbiegel,David Kajganich,United States,80000000.0,40170558.0,Warner Bros.,99,0,2,Sci-Fi,Thriller,,,,Nicole Kidman,Daniel Craig,Jeremy Northam,,
Flawless,PG-13,2007,"March 28, 2008 (United States)",6.7,24000.0,Michael Radford,Edward Anderson,United Kingdom,20000000.0,6819587.0,Magnolia Pictures,108,0,0,Crime,Drama,Thriller,,,Demi Moore,Michael Caine,Lambert Wilson,,
Mr. Bean's Holiday,G,2007,"August 24, 2007 (United States)",6.4,123000.0,Steve Bendelack,Rowan Atkinson,United Kingdom,25000000.0,232225908.0,Universal Pictures,90,0,2,Comedy,Family,,,,Rowan Atkinson,Willem Dafoe,Steve Pemberton,,
Elizabeth: The Golden Age,PG-13,2007,"October 12, 2007 (United States)",6.8,71000.0,Shekhar Kapur,William Nicholson,United Kingdom,55000000.0,75782758.0,Universal Pictures,114,7,33,Biography,Drama,History,,,Cate Blanchett,Clive Owen,Geoffrey Rush,,
"Lust, Caution",NC-17,2007,"October 26, 2007 (United States)",7.5,41000.0,Ang Lee,Eileen Chang,Taiwan,15000000.0,67091915.0,Haishang Films,157,29,56,Drama,History,Romance,,,Tony Chiu-Wai Leung,Tang Wei,Joan Chen,,
