name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Tender Mercies,PG,1983,"March 4, 1983 (Canada)",7.4,11000.0,Bruce Beresford,Horton Foote,United States,,8443124.0,Antron Media Production,92,10,14,Drama,Music,,,,Robert Duvall,Tess Harper,Betty Buckley,,
The Meaning of Life,R,1983,"March 31, 1983 (United States)",7.5,119000.0,Terry Jones,Graham Chapman,United Kingdom,9000000.0,14949697.0,Celandine Films,107,0,2,Comedy,Musical,,,,John Cleese,Terry Gilliam,Eric Idle,,
Screwballs,R,1983,"April 1, 1983 (United States)",4.6,3200.0,Rafal Zielinski,Linda Shayne,Canada,800000.0,2082215.0,Millenium,80,0,0,Comedy,,,,,Peter Keleghan,Kent Deuters,Linda Speciale,,
Blue Thunder,R,1983,"May 13, 1983 (United States)",6.4,21000.0,John Badham,Dan O'Bannon,United States,22000000.0,42313354.0,Columbia Pictures,109,0,3,Action,Crime,Drama,,,Roy Scheider,Warren Oates,Candy Clark,,
Testament,PG,1983,"January 5, 1984 (Argentina)",7.0,6200.0,Lynne Littman,Carol Amen,United States,,2044892.0,Paramount Pictures,90,2,6,Drama,Sci-Fi,,,,Jane Alexander,William Devane,Rossie Harris,,
Psycho II,R,1983,"June 3, 1983 (United States)",6.5,27000.0,Richard Franklin,Tom Holland,United States,5000000.0,34725000.0,Universal Pictures,113,0,2,Crime,Horror,Mystery,,,Anthony Perkins,Vera Miles,Meg Tilly,,
Porky's II: The Next Day,R,1983,"June 24, 1983 (United States)",5.0,12000.0,Bob Clark,Roger Swaybill,Canada,6500000.0,33759266.0,Astral Bellevue Pathé,98,0,0,Comedy,,,,,Dan Monahan,Wyatt Knight,Mark Herrier,,
My Tutor,R,1983,"April 22, 1983 (United States)",5.2,3600.0,George Bowers,Joe Roberts,United States,,22587834.0,Marimark Productions,97,0,0,Comedy,,,,,Matt Lattanzi,Caren Kaye,Kevin McCarthy,,
Star 80,R,1983,"February 3, 1984 (United States)",6.8,6700.0,Bob Fosse,Teresa Carpenter,United States,12000000.0,6472990.0,The Ladd Company,103,0,4,Biography,Drama,,,,Mariel Hemingway,Eric Roberts,Cliff Robertson,,
Smokey and the Bandit Part 3,PG,1983,"August 12, 1983 (United States)",3.5,8800.0,Dick Lowry,Stuart Birnbaum,United States,,5678950.0,Universal Pictures,85,0,0,Action,Comedy,Crime,,,Jackie Gleason,Jerry Reed,Paul Williams,,
Deathstalker,R,1983,"September 16, 1983 (United States)",4.5,5100.0,James Sbardellati,Howard R. Cohen,United States,457000.0,11919250.0,Aries Cinematográfica Argentina,80,0,0,Action,Adventure,Fantasy,,,Rick Hill,Barbi Benton,Richard Brooker,,
Brainstorm,PG,1983,"September 30, 1983 (United States)",6.4,12000.0,Douglas Trumbull,Bruce Joel Rubin,United States,15000000.0,10219460.0,JF Productions,106,2,6,Sci-Fi,Thriller,,,,Christopher Walken,Natalie Wood,Louise Fletcher,,
Educating Rita,PG,1983,"October 28, 1983 (United States)",7.2,14000.0,Lewis Gilbert,Willy Russell,United Kingdom,,14648076.0,Acorn Pictures,110,6,8,Comedy,Drama,,,,Michael Caine,Julie Walters,Michael Williams,,
10 to Midnight,R,1983,"March 11, 1983 (United States)",6.3,8000.0,J. Lee Thompson,William Roberts,United States,4520000.0,7175592.0,Cannon Films,101,0,0,Crime,Drama,Thriller,,,Charles Bronson,Lisa Eilbacher,Andrew Stevens,,
Hot Dog... The Movie,R,1983,"January 13, 1984 (United States)",5.0,3500.0,Peter Markle,Mike Marvin,United States,,20307325.0,Edward S. Feldman Productions,96,0,0,Comedy,Romance,Sport,,,David Naughton,Patrick Houser,Tracy Smith,,
Eddie and the Cruisers,PG,1983,"September 23, 1983 (United States)",6.9,7400.0,Martin Davidson,Martin Davidson,United States,,4786789.0,Aurora,95,0,0,Drama,Music,Mystery,,,Tom Berenger,Michael Paré,Joe Pantoliano,,
Merry Christmas Mr. Lawrence,R,1983,"September 2, 1983 (United States)",7.2,17000.0,Nagisa Ôshima,Lourens van der Post,United Kingdom,,2306560.0,National Film Trustee Company,123,10,7,Drama,War,,,,David Bowie,Tom Conti,Ryuichi Sakamoto,,
Breathless,R,1983,"May 13, 1983 (United States)",5.9,9300.0,Jim McBride,François Truffaut,United States,7500000.0,19910002.0,Breathless Associates,100,0,0,Action,Drama,Romance,,,Richard Gere,Valérie Kaprisky,Art Metrano,,
Nostalghia,Not Rated,1983,March 1992 (United States),8.0,26000.0,Andrei Tarkovsky,Andrei Tarkovsky,Italy,,55269.0,Rai 2,125,3,0,Drama,,,,,Oleg Yankovskiy,Erland Josephson,Domiziana Giordano,,
Spring Break,R,1983,"March 25, 1983 (United States)",4.9,3100.0,Sean S. Cunningham,David Smilow,United States,,24071666.0,Columbia Pictures,102,0,0,Comedy,Romance,,,,David Knell,Steve Bassett,Perry Lang,,
The Man with Two Brains,R,1983,"June 3, 1983 (United States)",6.4,26000.0,Carl Reiner,George Gipe,United States,,10353438.0,Aspen Film Society,93,0,0,Comedy,Romance,Sci-Fi,,,Steve Martin,Kathleen Turner,David Warner,,
Strange Invaders,PG,1983,"September 16, 1983 (United States)",5.4,3000.0,Michael Laughlin,Bill Condon,United States,,1362303.0,EMI Films,94,0,6,Horror,Mystery,Sci-Fi,,,Paul Le Mat,Nancy Allen,Diana Scarwid,,
Yellowbeard,PG,1983,"June 24, 1983 (United States)",5.9,8000.0,Mel Damski,Graham Chapman,United Kingdom,6500000.0,4300000.0,Seagoat Films,96,0,0,Action,Adventure,Comedy,,,Graham Chapman,Peter Boyle,Cheech Marin,,
Uncommon Valor,R,1983,"December 16, 1983 (United States)",6.3,10000.0,Ted Kotcheff,Joe Gayton,United States,14500000.0,30503151.0,Paramount Pictures,105,0,0,Action,Drama,Thriller,,,Gene Hackman,Patrick Swayze,Robert Stack,,
Amityville 3-D,PG,1983,"November 18, 1983 (United States)",4.1,6600.0,Richard Fleischer,David Ambrose,United States,6000000.0,6333135.0,De Laurentiis Entertainment Group (DEG),105,0,0,Horror,,,,,Tony Roberts,Tess Harper,Robert Joy,,
The Survivors,R,1983,"June 22, 1983 (United States)",5.8,5200.0,Michael Ritchie,Michael Leeson,United States,12000000.0,14000000.0,Rastar Films,103,0,0,Comedy,Crime,Drama,,,Walter Matthau,Robin Williams,Jerry Reed,,
The Osterman Weekend,R,1983,"November 4, 1983 (United States)",5.8,8600.0,Sam Peckinpah,Robert Ludlum,United States,6500000.0,6486797.0,Osterman Weekend Associates,103,0,2,Action,Drama,Thriller,,,Rutger Hauer,John Hurt,Craig T. Nelson,,
The Pirates of Penzance,G,1983,"February 18, 1983 (United States)",7.1,3500.0,Wilford Leach,W.S. Gilbert,United Kingdom,,694497.0,Universal Pictures,112,0,2,Comedy,Musical,Romance,,,Kevin Kline,Angela Lansbury,Linda Ronstadt,,
D.C. Cab,R,1983,"December 16, 1983 (United States)",5.5,4800.0,Joel Schumacher,Topper Carew,United States,8000000.0,16134627.0,RKO Pictures,100,0,0,Action,Comedy,,,,Max Gail,Adam Baldwin,Mr. T,,
Chained Heat,R,1983,"May 27, 1983 (United States)",5.0,2400.0,Paul Nicholas,Aaron Butler,United States,1250000.0,6149983.0,Heat GBR,95,0,0,Action,Crime,Drama,,,Linda Blair,John Vernon,Sybil Danning,,
Hercules,PG,1983,"August 26, 1983 (United States)",4.0,4000.0,Luigi Cozzi,Luigi Cozzi,Italy,2500000.0,10676194.0,Cannon Films Inc.,98,2,3,Adventure,Fantasy,,,,Lou Ferrigno,Brad Harris,Sybil Danning,,
Spacehunter: Adventures in the Forbidden Zone,PG,1983,"May 20, 1983 (United States)",5.4,5900.0,Lamont Johnson,Stewart Harding,United States,14400000.0,16478265.0,Columbia Pictures,90,0,0,Action,Adventure,Sci-Fi,,,Peter Strauss,Molly Ringwald,Ernie Hudson,,
Doctor Detroit,R,1983,"May 6, 1983 (United States)",5.2,5800.0,Michael Pressman,Bruce Jay Friedman,United States,,10375893.0,Universal Pictures,89,0,0,Comedy,,,,,Dan Aykroyd,Howard Hesseman,Donna Dixon,,
Under Fire,R,1983,"October 21, 1983 (United States)",7.0,7700.0,Roger Spottiswoode,Ron Shelton,United States,9500000.0,5696391.0,Cinema '84,128,2,9,Drama,War,,,,Nick Nolte,Ed Harris,Gene Hackman,,
A Night in Heaven,R,1983,"November 18, 1983 (United States)",4.2,1300.0,John G. Avildsen,Joan Tewkesbury,United States,,5563663.0,,83,0,0,Drama,Romance,,,,Christopher Atkins,Lesley Ann Warren,Robert Logan,,
High Road to China,PG,1983,"March 18, 1983 (United States)",6.0,5400.0,Brian G. Hutton,Jon Cleary,United States,19000000.0,28445927.0,City Films,105,0,2,Adventure,Drama,Romance,,,Tom Selleck,Bess Armstrong,Jack Weston,,
The Wicked Lady,R,1983,"October 28, 1983 (United States)",4.8,1300.0,Michael Winner,Leslie Arliss,United Kingdom,8000000.0,724912.0,Golan-Globus Productions,98,0,0,Adventure,Drama,,,,Faye Dunaway,Alan Bates,John Gielgud,,
To Be or Not to Be,PG,1983,"December 16, 1983 (United States)",6.8,11000.0,Alan Johnson,Thomas Meehan,United States,9000000.0,13030214.0,Brooksfilms,107,0,6,Comedy,Drama,War,,,Mel Brooks,Anne Bancroft,Ronny Graham,,
The Star Chamber,R,1983,"August 5, 1983 (United States)",6.3,7000.0,Peter Hyams,Roderick Taylor,United States,,5555305.0,Twentieth Century Fox,109,0,0,Crime,Drama,Mystery,,,Michael Douglas,Hal Holbrook,Yaphet Kotto,,
Zelig,PG,1983,"August 25, 1983 (Argentina)",7.7,42000.0,Woody Allen,Woody Allen,United States,,11798616.0,Jack Rollins & Charles H. Joffe Productions,79,7,19,Comedy,,,,,Woody Allen,Mia Farrow,Patrick Horgan,,
Revenge of the Ninja,R,1983,"September 16, 1983 (United States)",6.0,5100.0,Sam Firstenberg,James R. Silke,United States,700000.0,13168027.0,Cannon Films,90,0,0,Action,Crime,Drama,,,Shô Kosugi,Keith Vitali,Virgil Frye,,
Stroker Ace,PG,1983,"July 1, 1983 (United States)",4.9,3900.0,Hal Needham,William Neely,United States,,13000000.0,Universal Pictures,96,0,4,Action,Comedy,Romance,,,Burt Reynolds,Ned Beatty,Jim Nabors,,
Two of a Kind,PG,1983,"December 16, 1983 (United States)",4.6,4200.0,John Herzfeld,John Herzfeld,United States,14000000.0,23646952.0,Twentieth Century Fox,88,0,6,Comedy,Fantasy,Romance,,,John Travolta,Olivia Newton-John,Charles Durning,,
Sahara,PG,1983,"March 2, 1984 (United States)",4.9,1700.0,Andrew V. McLaglen,Menahem Golan,United Kingdom,25000000.0,1402962.0,Cabal Film,111,0,0,Adventure,Drama,,,,Brooke Shields,Lambert Wilson,Horst Buchholz,,
The Lonely Lady,R,1983,"September 30, 1983 (United States)",3.1,1200.0,Peter Sasdy,Harold Robbins,United States,5000000.0,1223200.0,Harold Robbins International Company,92,6,8,Drama,,,,,Pia Zadora,Lloyd Bochner,Bibi Besch,,
Rock & Rule,PG,1983,"July 24, 1987 (United States)",6.4,3600.0,Clive Smith,Patrick Loubert,Canada,8000000.0,30379.0,Nelvana,77,0,0,Animation,Fantasy,Music,,,Don Francks,Paul Le Mat,Greg Salata,,
Never Cry Wolf,PG,1983,"January 27, 1984 (United States)",7.5,8100.0,Carroll Ballard,Farley Mowat,United States,,29600000.0,Walt Disney Pictures,105,4,3,Adventure,Drama,,,,Charles Martin Smith,Brian Dennehy,Zachary Ittimangnaq,,
Of Unknown Origin,R,1983,"November 24, 1983 (United States)",6.1,3200.0,George P. Cosmatos,Chauncey G. Parker III,Canada,4000000.0,1080470.0,Warner Bros.,88,2,0,Horror,Thriller,,,,Peter Weller,Jennifer Dale,Lawrence Dane,,
The Dresser,PG,1983,"December 6, 1983 (United States)",7.5,5200.0,Peter Yates,Ronald Harwood,United Kingdom,,5310748.0,Columbia Pictures,118,5,17,Drama,,,,,Albert Finney,Tom Courtenay,Edward Fox,,
Mortuary,R,1983,"September 2, 1983 (United States)",5.1,2300.0,Howard Avedis,Howard Avedis,United States,250000.0,4319001.0,Hickmar Productions,93,0,0,Horror,,,,,Mary Beth McDonough,David Wysocki,Bill Paxton,,
Eureka,R,1983,"May 20, 1983 (United Kingdom)",5.9,3400.0,Nicolas Roeg,Marshall Houts,United Kingdom,,123572.0,Recorded Picture Company (RPC),130,0,0,Drama,Thriller,,,,Gene Hackman,Theresa Russell,Rutger Hauer,,
The Sting II,PG,1983,"February 18, 1983 (United States)",4.9,2200.0,Jeremy Kagan,David S. Ward,United States,,6347072.0,Universal Pictures,101,0,0,Comedy,Crime,,,,Jackie Gleason,Mac Davis,Teri Garr,,
Yor: The Hunter from the Future,PG,1983,"August 19, 1983 (United States)",4.3,3200.0,Antonio Margheriti,Juan Zanotto,Italy,,2810199.0,Diamant Film,88,0,3,Action,Adventure,Fantasy,,,Reb Brown,Corinne Cléry,John Steiner,,
Independence Day,R,1983,"September 9, 1983 (Denmark)",6.5,517.0,Robert Mandel,Alice Hoffman,United States,,,Warner Bros.,110,0,0,Drama,Romance,,,,Kathleen Quinlan,David Keith,Frances Sternhagen,,
Get Crazy,R,1983,"August 5, 1983 (United States)",6.6,1300.0,Allan Arkush,Danny Opatoshu,United States,5500000.0,1645711.0,D & P Productions,92,0,0,Comedy,Music,,,,Malcolm McDowell,Allen Garfield,Daniel Stern,,
Curse of the Pink Panther,PG,1983,"August 12, 1983 (United States)",4.3,6000.0,Blake Edwards,Blake Edwards,United Kingdom,11000000.0,4491986.0,United Artists,109,0,0,Comedy,Crime,Mystery,,,David Niven,Robert Wagner,Herbert Lom,,
Love Letters,R,1983,"April 27, 1984 (United States)",5.9,802.0,Amy Holden Jones,Amy Holden Jones,United States,550000.0,5269990.0,Millenium,88,0,0,Drama,Romance,,,,Jamie Lee Curtis,Bonnie Bartlett,Matt Clark,,
The Lords of Discipline,R,1983,"February 18, 1983 (United States)",6.6,2700.0,Franc Roddam,Pat Conroy,United States,,11787127.0,Paramount Pictures,102,0,0,Thriller,,,,,David Keith,Robert Prosky,G.D. Spradlin,,
Heart Like a Wheel,PG,1983,"April 1, 1983 (United States)",6.7,1400.0,Jonathan Kaplan,Ken Friedman,United States,,272278.0,Aurora,113,0,4,Biography,Drama,Romance,,,Bonnie Bedelia,Beau Bridges,Bruce Barlow,,
Nightmares,R,1983,"September 9, 1983 (United States)",5.7,3200.0,Joseph Sargent,Christopher Crowe,United States,6000000.0,6670680.0,Universal Pictures,99,0,0,Horror,Sci-Fi,,,,Cristina Raines,Joe Lambie,Anthony James,,
Escape from the Bronx,R,1983,"January 18, 1985 (United States)",4.6,2600.0,Enzo G. Castellari,Tito Carpi,Italy,,,Fulvia Film,89,0,0,Action,Sci-Fi,Thriller,,,Mark Gregory,Henry Silva,Valeria D'Obici,,
Heat and Dust,R,1983,January 1983 (United Kingdom),6.5,1700.0,James Ivory,Ruth Prawer Jhabvala,United Kingdom,,1772889.0,Merchant Ivory Productions,130,2,8,Drama,Romance,,,,Julie Christie,Greta Scacchi,Christopher Cazenove,,
The Man Who Loved Women,R,1983,"December 16, 1983 (United States)",5.2,2300.0,Blake Edwards,Blake Edwards,United States,19000000.0,10964740.0,Delphi Films,110,0,0,Comedy,Drama,Romance,,,Burt Reynolds,Julie Andrews,Kim Basinger,,
Max Dugan Returns,PG,1983,"March 25, 1983 (United States)",6.7,3600.0,Herbert Ross,Neil Simon,United States,,17613720.0,Twentieth Century Fox,98,0,0,Comedy,Drama,,,,Jason Robards,Marsha Mason,Donald Sutherland,,
Beyond the Limit,R,1983,"September 30, 1983 (United States)",5.7,1400.0,John Mackenzie,Graham Greene,United Kingdom,11800000.0,5997566.0,World Film Services,104,0,4,Drama,Romance,Thriller,,,Michael Caine,Richard Gere,Bob Hoskins,,
Deal of the Century,PG,1983,"November 4, 1983 (United States)",4.6,3800.0,William Friedkin,Paul Brickman,United States,10000000.0,10369581.0,Warner Bros.,99,0,0,Comedy,Crime,,,,Chevy Chase,Sigourney Weaver,Gregory Hines,,
Going Berserk,R,1983,"September 30, 1983 (United States)",5.1,1800.0,David Steinberg,Dana Olsen,Canada,,,Les Productions Mutuelles Ltée,85,0,0,Comedy,,,,,John Candy,Joe Flaherty,Eugene Levy,,
Daniel,R,1983,"February 10, 1984 (United Kingdom)",6.6,1300.0,Sidney Lumet,E.L. Doctorow,United Kingdom,,687475.0,Paramount Pictures,130,0,0,Drama,,,,,Timothy Hutton,Mandy Patinkin,Lindsay Crouse,,
Baby It's You,R,1983,"March 4, 1983 (United States)",6.3,1900.0,John Sayles,Amy Robinson,United States,3000000.0,1867792.0,Double Play,105,0,0,Comedy,Drama,Romance,,,Rosanna Arquette,Vincent Spano,Joanna Merlin,,
Cross Creek,PG,1983,"October 27, 1983 (Netherlands)",7.0,1800.0,Martin Ritt,Marjorie Kinnan Rawlings,United States,,,Thorn EMI Screen Entertainment,127,2,7,Biography,Drama,Romance,,,Mary Steenburgen,Rip Torn,Peter Coyote,,
