name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
The Man Who Knew Too Little,PG,1997,"November 14, 1997 (United States)",6.6,32000.0,Jon Amiel,Robert Farrar,United States,20000000.0,13717039.0,Warner Bros.,94,0,0,Comedy,Crime,Drama,,,Bill Murray,Joanne Whalley,Peter Gallagher,,
Booty Call,R,1997,"February 26, 1997 (United States)",5.4,8900.0,Jeff Pollack,Takashi Bufford,United States,,20050376.0,Columbia Pictures,79,0,0,Comedy,Romance,,,,Jamie Foxx,Tommy Davidson,Vivica A. Fox,,
Mrs. Brown,PG,1997,"October 3, 1997 (United States)",7.2,14000.0,John Madden,Jeremy Brock,United Kingdom,,9229808.0,BBC Scotland,101,12,26,Biography,Drama,History,,,Judi Dench,Billy Connolly,Geoffrey Palmer,,
RocketMan,PG,1997,"October 10, 1997 (United States)",5.9,9600.0,Stuart Gillard,Oren Aviv,United States,,15448043.0,Caravan Pictures,95,0,0,Comedy,Family,Sci-Fi,,,Harland Williams,Jessica Lundy,William Sadler,,
Bent,NC-17,1997,"November 26, 1997 (United States)",7.1,8200.0,Sean Mathias,Martin Sherman,United Kingdom,,496059.0,Channel Four Films,105,3,3,Drama,History,Romance,,,Lothaire Bluteau,Clive Owen,Mick Jagger,,
Affliction,R,1997,"February 19, 1999 (United States)",6.9,17000.0,Paul Schrader,Russell Banks,United States,6000000.0,6330054.0,JVC Entertainment Networks,114,8,19,Drama,Mystery,Thriller,,,Nick Nolte,Sissy Spacek,James Coburn,,
Turbo: A Power Rangers Movie,PG,1997,"March 28, 1997 (United States)",3.6,8900.0,Shuki Levy,Shuki Levy,United States,8000000.0,9615840.0,Twentieth Century Fox,99,0,0,Action,Adventure,Family,,,Jason David Frank,Catherine Sutherland,Hilary Shepard,,
For Richer or Poorer,PG-13,1997,"December 12, 1997 (United States)",5.8,11000.0,Bryan Spicer,Jana Howington,United States,35000000.0,32748995.0,Universal Pictures,115,0,0,Comedy,,,,,Tim Allen,Kirstie Alley,Jay O. Sanders,,
Wilde,R,1997,"May 1, 1998 (United States)",6.9,17000.0,Brian Gilbert,Julian Mitchell,United Kingdom,10000000.0,2158775.0,Samuelson Productions,118,4,8,Biography,Drama,Romance,,,Stephen Fry,Jude Law,Vanessa Redgrave,,
Wishmaster,R,1997,"September 19, 1997 (United States)",5.8,23000.0,Robert Kurtzman,Peter Atkins,United States,5000000.0,15738769.0,Image Organization,90,0,3,Fantasy,Horror,,,,Tammy Lauren,Andrew Divoff,Angus Scrimm,,
Wild America,PG,1997,"July 2, 1997 (United States)",6.4,7400.0,William Dear,David Michael Wieger,United States,,7342923.0,Morgan Creek Entertainment,106,0,0,Action,Adventure,Comedy,,,Jonathan Taylor Thomas,Devon Sawa,Scott Bairstow,,
She's So Lovely,R,1997,"August 29, 1997 (United States)",5.9,8400.0,Nick Cassavetes,John Cassavetes,France,18000000.0,7281450.0,Miramax,100,3,4,Drama,Romance,,,,Sean Penn,Robin Wright,John Travolta,,
Metro,R,1997,"January 17, 1997 (United States)",5.5,27000.0,Thomas Carter,Randy Feldman,United States,55000000.0,32000301.0,Touchstone Pictures,117,0,0,Action,Comedy,Crime,,,Eddie Murphy,Michael Rapaport,Kim Miyori,,
Soul Food,R,1997,"September 26, 1997 (United States)",7.0,8000.0,George Tillman Jr.,George Tillman Jr.,United States,7500000.0,43700855.0,Fox 2000 Pictures,115,6,11,Comedy,Drama,,,,Vanessa Williams,Vivica A. Fox,Nia Long,,
Money Talks,R,1997,"August 22, 1997 (United States)",6.2,29000.0,Brett Ratner,Joel Cohen,United States,25000000.0,48407611.0,New Line Cinema,97,0,0,Action,Comedy,Crime,,,Charlie Sheen,Chris Tucker,Heather Locklear,,
Mr. Nice Guy,PG-13,1997,"March 20, 1998 (United States)",6.2,27000.0,Sammo Kam-Bo Hung,Fibe Ma,Hong Kong,,18814720.0,GH Pictures,88,0,2,Action,Adventure,Comedy,,,Jackie Chan,Richard Norton,Miki Lee,,
A Life Less Ordinary,R,1997,"October 24, 1997 (United States)",6.3,36000.0,Danny Boyle,John Hodge,United Kingdom,12000000.0,4366722.0,Channel Four Films,103,0,3,Comedy,Crime,Fantasy,,,Cameron Diaz,Ewan McGregor,Holly Hunter,,
Cats Don't Dance,G,1997,"March 26, 1997 (United States)",6.9,7600.0,Mark Dindal,Mark Dindal,United States,32000000.0,3566637.0,David Kirschner Productions,75,3,13,Animation,Comedy,Family,,,Scott Bakula,Jasmine Guy,Natalie Cole,,
Fire Down Below,R,1997,"September 5, 1997 (United States)",5.1,18000.0,Félix Enríquez Alcalá,Jeb Stuart,United States,60000000.0,16228448.0,Warner Bros.,105,0,5,Action,Drama,Thriller,,,Steven Seagal,Kris Kristofferson,Marg Helgenberger,,
Nightwatch,R,1997,"April 17, 1998 (United States)",6.2,20000.0,Ole Bornedal,Ole Bornedal,United States,,1179002.0,Dimension Films,101,0,2,Drama,Horror,Thriller,,,Ewan McGregor,Nick Nolte,Anais Evans,,
The Apostle,PG-13,1997,"February 20, 1998 (United States)",7.2,14000.0,Robert Duvall,Robert Duvall,United States,5000000.0,19868354.0,Butcher's Run Films,134,13,8,Drama,,,,,Robert Duvall,Todd Allen,Paul Bagget,,
Fierce Creatures,PG-13,1997,"January 24, 1997 (United States)",6.4,24000.0,Robert Young,John Cleese,United Kingdom,25000000.0,9381260.0,Universal Pictures,93,0,0,Comedy,,,,,John Cleese,Jamie Lee Curtis,Kevin Kline,,
Steel,PG-13,1997,"August 15, 1997 (United States)",3.0,14000.0,Kenneth Johnson,Louise Simonson,United States,16000000.0,1710972.0,Warner Bros.,97,0,0,Action,Adventure,Crime,,,Shaquille O'Neal,Annabeth Gish,Judd Nelson,,
The Wings of the Dove,R,1997,"March 13, 1998 (United States)",7.1,12000.0,Iain Softley,Henry James,United States,,13692848.0,Miramax,102,16,32,Drama,Romance,,,,Helena Bonham Carter,Linus Roache,Alex Jennings,,
Murder at 1600,R,1997,"April 18, 1997 (United States)",6.1,31000.0,Dwight H. Little,Wayne Beach,United States,40000000.0,25804707.0,Warner Bros.,107,0,0,Action,Crime,Drama,,,Wesley Snipes,Diane Lane,Daniel Benzali,,
The Locusts,R,1997,"October 3, 1997 (United States)",6.1,1900.0,John Patrick Kelley,John Patrick Kelley,United States,,40158.0,Motion Picture Corporation of America (MPCA),124,0,2,Drama,,,,,Kate Capshaw,Jeremy Davies,Vince Vaughn,,
Out to Sea,PG-13,1997,"July 2, 1997 (United States)",6.1,8800.0,Martha Coolidge,Robert Nelson Jacobs,United States,33000000.0,30716901.0,Twentieth Century Fox,106,0,0,Comedy,Romance,,,,Jack Lemmon,Walter Matthau,Dyan Cannon,,
Addicted to Love,R,1997,"May 23, 1997 (United States)",6.1,25000.0,Griffin Dunne,Robert Gordon,United States,,34673095.0,Warner Bros.,100,0,0,Comedy,Romance,,,,Meg Ryan,Matthew Broderick,Kelly Preston,,
B*A*P*S,PG-13,1997,"March 28, 1997 (United States)",4.6,5400.0,Robert Townsend,Troy Byer,United States,,7338279.0,New Line Cinema,91,0,2,Comedy,,,,,Halle Berry,Natalie Desselle Reid,Martin Landau,,
Fireworks,,1997,"March 20, 1998 (United States)",7.7,30000.0,Takeshi Kitano,Takeshi Kitano,Japan,,500000.0,Bandai Visual Company,103,23,24,Crime,Drama,Romance,,,Takeshi Kitano,Kayoko Kishimoto,Ren Ôsugi,,
The Night Flier,R,1997,"February 6, 1998 (United States)",6.0,11000.0,Mark Pavia,Stephen King,United States,1000000.0,125397.0,New Amsterdam Entertainment,94,0,2,Fantasy,Horror,Mystery,,,Miguel Ferrer,Julie Entwisle,Dan Monahan,,
Gridlock'd,R,1997,"January 29, 1997 (United States)",6.9,16000.0,Vondie Curtis-Hall,Vondie Curtis-Hall,United States,,5571205.0,Def Pictures,91,2,0,Comedy,Crime,Drama,,,Tupac Shakur,Tim Roth,Thandiwe Newton,,
Leave It to Beaver,PG,1997,"August 22, 1997 (United States)",5.1,4300.0,Andy Cadiff,Bob Mosher,United States,15000000.0,10925060.0,Robert Simonds Productions,84,0,4,Comedy,Family,,,,Christopher McDonald,Janine Turner,Cameron Finley,,
A Simple Wish,PG,1997,"July 11, 1997 (United States)",5.3,5500.0,Michael Ritchie,Jeff Rothberg,United States,28000000.0,8345056.0,Universal Pictures,89,0,2,Comedy,Family,Fantasy,,,Martin Short,Mara Wilson,Robert Pastorelli,,
Two Girls and a Guy,R,1997,"January 29, 1999 (United Kingdom)",5.5,8400.0,James Toback,James Toback,United States,1000000.0,2057193.0,Fox Searchlight Pictures,84,0,0,Comedy,Drama,,,,Robert Downey Jr.,Heather Graham,Natasha Gregson Wagner,,
The Spanish Prisoner,PG,1997,"May 15, 1998 (United States)",7.2,24000.0,David Mamet,David Mamet,United States,10000000.0,9593903.0,Jasmine Productions Inc.,110,0,3,Drama,Mystery,Thriller,,,Steve Martin,Ben Gazzara,Campbell Scott,,
Excess Baggage,PG-13,1997,"August 29, 1997 (United States)",5.3,13000.0,Marco Brambilla,Max D. Adams,United States,20000000.0,14515490.0,Columbia Pictures,101,2,3,Action,Comedy,Crime,,,Alicia Silverstone,Benicio Del Toro,Christopher Walken,,
Insomnia,Not Rated,1997,"May 29, 1998 (United States)",7.2,14000.0,Erik Skjoldbjærg,Nikolaj Frobenius,Norway,,227569.0,Norsk Film,96,0,3,Crime,Mystery,Thriller,,,Stellan Skarsgård,Sverre Anker Ousdal,Maria Mathiesen,,
McHale's Navy,PG,1997,"April 18, 1997 (United States)",4.5,6800.0,Bryan Spicer,Peter Crabbe,United States,31190000.0,4529843.0,Sheinberg Productions,108,2,2,Action,Comedy,,,,Tom Arnold,Dean Stockwell,Ernest Borgnine,,
Kull the Conqueror,PG-13,1997,"August 29, 1997 (United States)",4.8,8200.0,John Nicolella,Robert E. Howard,United States,30000000.0,6112613.0,Universal Pictures,95,0,0,Action,Adventure,Fantasy,,,Kevin Sorbo,Tia Carrere,Thomas Ian Griffith,,
Trojan War,PG-13,1997,"October 1, 1997 (Brazil)",5.6,6100.0,George Huang,Andy Burg,United States,15000000.0,309.0,Daybreak,85,0,0,Comedy,Romance,,,,Will Friedle,Jennifer Love Hewitt,Marley Shelton,,
Anna Karenina,PG-13,1997,"April 4, 1997 (United States)",6.2,5900.0,Bernard Rose,Lev Tolstoy,United States,35000000.0,858553.0,Icon Entertainment International,108,0,0,Drama,Romance,,,,Sophie Marceau,Sean Bean,Alfred Molina,,
FairyTale: A True Story,PG,1997,"October 24, 1997 (United States)",6.5,5900.0,Charles Sturridge,Albert Ash,United Kingdom,,14059077.0,Icon Entertainment International,99,0,3,Drama,Family,Fantasy,,,Paul McGann,Florence Hoath,Elizabeth Earl,,
Red Corner,R,1997,"October 31, 1997 (United States)",6.3,17000.0,Jon Avnet,Robert King,United States,48000000.0,22459274.0,Metro-Goldwyn-Mayer (MGM),122,4,0,Crime,Drama,Thriller,,,Richard Gere,Bai Ling,Bradley Whitford,,
Gang Related,R,1997,"October 8, 1997 (United States)",6.4,8900.0,Jim Kouf,Jim Kouf,United States,,5906773.0,Orion Pictures,111,0,0,Action,Crime,Drama,,,Jim Belushi,Tupac Shakur,Lela Rochon,,
Warriors of Virtue,PG,1997,"May 2, 1997 (United States)",4.7,3200.0,Ronny Yu,Michael Vickerman,United States,35000000.0,6537036.0,China Film Co-Production Corporation,101,0,2,Action,Adventure,Fantasy,,,Angus Macfadyen,Mario Yedidia,Marley Shelton,,
One Night Stand,R,1997,"September 17, 1997 (France)",5.8,6900.0,Mike Figgis,Mike Figgis,United States,24000000.0,2642983.0,New Line Cinema,102,0,3,Drama,Romance,,,,Wesley Snipes,Nastassja Kinski,Kyle MacLachlan,,
Knockin' on Heaven's Door,Not Rated,1997,"February 20, 1997 (Germany)",7.9,30000.0,Thomas Jahn,Thomas Jahn,Germany,,5710.0,Buena Vista International Film Production (Germany),87,9,3,Action,Crime,Comedy,,,Til Schweiger,Jan Josef Liefers,Thierry van Werveke,,
A Smile Like Yours,R,1997,"August 22, 1997 (United States)",4.8,1500.0,Keith Samples,Kevin Meyer,United States,18000000.0,3330352.0,Paramount Pictures,98,0,0,Comedy,Romance,,,,Greg Kinnear,Lauren Holly,Joan Cusack,,
Lawn Dogs,R,1997,"May 15, 1998 (United States)",7.5,8000.0,John Duigan,Naomi Wallace,United Kingdom,8000000.0,106404.0,The Rank Organisation,101,7,4,Drama,,,,,Sam Rockwell,Kathleen Quinlan,Mischa Barton,,
Welcome to Sarajevo,R,1997,"November 26, 1997 (United States)",6.7,7500.0,Michael Winterbottom,Michael Nicholson,United Kingdom,9000000.0,334319.0,Miramax,103,0,2,Drama,War,,,,Stephen Dillane,Woody Harrelson,Marisa Tomei,,
The Assignment,R,1997,"September 26, 1997 (United States)",6.8,9400.0,Christian Duguay,Dan Gordon,Canada,,332597.0,Triumph Films,115,0,0,Action,Crime,Thriller,,,Aidan Quinn,Donald Sutherland,Ben Kingsley,,
The Beautician and the Beast,PG,1997,"February 7, 1997 (United States)",5.4,9300.0,Ken Kwapis,Todd Graff,United States,16000000.0,11486880.0,High School Sweethearts,105,0,0,Comedy,Romance,,,,Fran Drescher,Timothy Dalton,Ian McNeice,,
Paradise Road,R,1997,"April 11, 1997 (United States)",6.8,5500.0,Bruce Beresford,David Giles,Australia,16000000.0,2007100.0,Samson Productions Pty. Ltd.,122,0,7,Drama,History,War,,,Glenn Close,Frances McDormand,Pauline Collins,,
How to Be a Player,R,1997,"August 6, 1997 (United States)",5.3,9000.0,Lionel C. Martin,Mark Brown,United States,,14009368.0,Def Pictures,93,0,0,Comedy,,,,,Bill Bellamy,Natalie Desselle Reid,Lark Voorhies,,
Fathers' Day,PG-13,1997,"May 9, 1997 (United States)",5.2,16000.0,Ivan Reitman,Francis Veber,United States,85000000.0,28598376.0,Northern Lights Entertainment,98,0,0,Comedy,Romance,,,,Robin Williams,Billy Crystal,Julia Louis-Dreyfus,,
The Sixth Man,PG-13,1997,"March 28, 1997 (United States)",5.6,5800.0,Randall Miller,Christopher Reed,United States,11000000.0,14772788.0,All Net Productions,107,0,0,Comedy,Drama,Fantasy,,,Marlon Wayans,Kadeem Hardison,David Paymer,,
The House of Yes,R,1997,"October 10, 1997 (United States)",6.6,8100.0,Mark Waters,Wendy MacLeod,United States,1500000.0,626057.0,Bandeira Entertainment,85,0,6,Comedy,Drama,,,,Parker Posey,Josh Hamilton,Tori Spelling,,
The MatchMaker,R,1997,"October 3, 1997 (United States)",6.5,5600.0,Mark Joffe,Greg Dinner,Ireland,,3392080.0,Good Film Company,97,0,0,Comedy,Romance,,,,Janeane Garofalo,David O'Hara,Milo O'Shea,,
Free Willy 3: The Rescue,PG,1997,"August 8, 1997 (United States)",4.7,10000.0,Sam Pillsbury,Keith Walker,United States,,3446539.0,Warner Bros. Family Entertainment,86,2,2,Adventure,Drama,Family,,,Jason James Richter,August Schellenberg,Annie Corley,,
Ulee's Gold,R,1997,"July 18, 1997 (United States)",7.0,7200.0,Victor Nunez,Victor Nunez,United States,2700000.0,9161691.0,Clinica Estetico,113,8,17,Drama,,,,,Peter Fonda,Patricia Richardson,Christine Dunford,,
Hoodlum,R,1997,"August 27, 1997 (United States)",6.3,11000.0,Bill Duke,Chris Brancato,United States,30000000.0,23499102.0,United Artists,130,0,7,Crime,Drama,,,,Laurence Fishburne,Tim Roth,Vanessa Williams,,
A Thousand Acres,R,1997,"September 19, 1997 (United States)",6.0,5500.0,Jocelyn Moorhouse,Jane Smiley,United States,28000000.0,7936780.0,Touchstone Pictures,105,2,0,Drama,,,,,Michelle Pfeiffer,Jessica Lange,Jennifer Jason Leigh,,
Rosewood,R,1997,"February 21, 1997 (United States)",7.2,8200.0,John Singleton,Gregory Poirier,United States,25000000.0,13130349.0,Warner Bros.,140,3,10,Action,Drama,History,,,Jon Voight,Ving Rhames,Don Cheadle,,
Turbulence,R,1997,"January 10, 1997 (United States)",4.9,11000.0,Robert Butler,Jonathan Brett,United States,55000000.0,11538235.0,Rysher Entertainment,100,0,4,Action,Thriller,,,,Ray Liotta,Lauren Holly,Brendan Gleeson,,
Mr. Magoo,PG,1997,"December 25, 1997 (United States)",4.0,15000.0,Stanley Tong,Pat Proft,United States,30000000.0,21437192.0,Walt Disney Pictures,87,0,2,Adventure,Comedy,Family,,,Leslie Nielsen,Kelly Lynch,Matt Keeslar,,
Clockwatchers,PG-13,1997,"May 15, 1998 (United States)",6.6,5600.0,Jill Sprecher,Jill Sprecher,United Kingdom,,537948.0,Goldcrest Films International,96,2,0,Comedy,Drama,,,,Toni Collette,Parker Posey,Lisa Kudrow,,
That Darn Cat,PG,1997,"February 14, 1997 (United States)",4.6,4400.0,Bob Spiers,Gordon Gordon,United States,,18301610.0,Walt Disney Pictures,89,0,2,Action,Comedy,Crime,,,Christina Ricci,Doug E. Doug,Dean Jones,,
Twin Town,Unrated,1997,"May 9, 1997 (United States)",6.8,6000.0,Kevin Allen,Kevin Allen,United Kingdom,3300000.0,127923.0,Agenda,99,0,0,Comedy,Drama,,,,Llyr Ifans,Rhys Ifans,Dorien Thomas,,
Afterglow,R,1997,"March 20, 1998 (United States)",6.0,3500.0,Alan Rudolph,Alan Rudolph,United States,,2465960.0,Elysian Dreams,119,8,4,Comedy,Drama,Romance,,,Nick Nolte,Julie Christie,Lara Flynn Boyle,,
Star Kid,PG,1997,"January 16, 1998 (United States)",5.3,2800.0,Manny Coto,Manny Coto,United States,12000000.0,7029025.0,JLT Productions,101,0,0,Adventure,Family,Sci-Fi,,,Joseph Mazzello,Joey Simmrin,Alex Daniels,,
Masterminds,PG-13,1997,"August 22, 1997 (United States)",5.2,3600.0,Roger Christian,Floyd Byars,United States,,1935539.0,Columbia Pictures,106,0,0,Action,Comedy,Thriller,,,Patrick Stewart,Vincent Kartheiser,Brenda Fricker,,
Plump Fiction,R,1997,"May 23, 1997 (Poland)",2.7,3900.0,Bob Koherr,Bob Koherr,United States,,71145.0,Plump Fiction LLC,82,0,0,Comedy,Crime,,,,Tommy Davidson,Julie Brown,Paul Dinello,,
Still Breathing,PG-13,1997,"May 1, 1998 (United States)",6.6,2700.0,James F. Robinson,James F. Robinson,United States,,228455.0,ZapPictures,109,0,0,Comedy,Drama,Romance,,,Brendan Fraser,Joanna Going,Lou Rawls,,
Zeus and Roxanne,PG,1997,"January 24, 1997 (United States)",5.3,3100.0,George Miller,Tom Benedek,United States,,7233324.0,Metro-Goldwyn-Mayer (MGM),98,0,0,Adventure,Comedy,Family,,,Steve Guttenberg,Kathleen Quinlan,Arnold Vosloo,,
In the Company of Men,R,1997,"August 1, 1997 (United States)",7.2,14000.0,Neil LaBute,Neil LaBute,Canada,25000.0,2804473.0,Alliance Atlantis Communications,97,14,12,Comedy,Drama,,,,Aaron Eckhart,Matt Malloy,Stacy Edwards,,
Firelight,R,1997,"September 4, 1998 (United States)",7.2,4400.0,William Nicholson,William Nicholson,United Kingdom,,785482.0,Carnival Film & Television,103,2,2,Drama,Romance,,,,Sophie Marceau,Stephen Dillane,Dominique Belcourt,,
Oscar and Lucinda,R,1997,"December 31, 1997 (United States)",6.6,6800.0,Gillian Armstrong,Laura Jones,United States,,1897404.0,Australian Film Finance Corporation (AFFC),132,10,7,Drama,Romance,,,,Ralph Fiennes,Cate Blanchett,Ciarán Hinds,,
Going All the Way,R,1997,"September 19, 1997 (United States)",5.6,2000.0,Mark Pellington,Dan Wakefield,United States,,113069.0,Lakeshore Entertainment,103,0,2,Comedy,Drama,Romance,,,Jeremy Davies,Ben Affleck,Amy Locane,,
8 Heads in a Duffel Bag,R,1997,"April 18, 1997 (United States)",5.4,10000.0,Tom Schulman,Tom Schulman,United States,3000000.0,3602884.0,Orion Pictures,95,0,0,Adventure,Comedy,Crime,,,Joe Pesci,Andy Comeau,Kristy Swanson,,
The Real Blonde,R,1997,"February 27, 1998 (United States)",6.0,4100.0,Tom DiCillo,Tom DiCillo,United States,,83488.0,Lakeshore Entertainment,105,0,0,Comedy,Drama,Romance,,,Matthew Modine,Catherine Keener,Daryl Hannah,,
Eight Days a Week,R,1997,"February 26, 1999 (United States)",6.1,3100.0,Michael Davis,Michael Davis,United States,,9090.0,Underdog Productions,92,3,0,Comedy,Romance,,,,Joshua Schaefer,Keri Russell,R.D. Robb,,
Gone Fishin',PG,1997,"May 30, 1997 (United States)",4.8,10000.0,Christopher Cain,Jill Mazursky,United States,53000000.0,19745922.0,Caravan Pictures,94,0,0,Comedy,Crime,,,,Joe Pesci,Danny Glover,Rosanna Arquette,,
Henry Fool,R,1997,"June 19, 1998 (United States)",7.2,7300.0,Hal Hartley,Hal Hartley,United States,,1338335.0,Possible Films,137,0,0,Comedy,Drama,,,,Thomas Jay Ryan,James Urbaniak,Parker Posey,,
Smilla's Sense of Snow,R,1997,"February 28, 1997 (United States)",6.3,14000.0,Bille August,Peter Høeg,Denmark,35000000.0,2372903.0,Constantin Film,121,0,0,Crime,Drama,Mystery,,,Julia Ormond,Jens Jørgen Fleischer,Agga Olsen,,
Buddy,PG,1997,"June 6, 1997 (United States)",4.8,2700.0,Caroline Thompson,Gertrude Davies Lintz,United States,25000000.0,10113400.0,Jim Henson Pictures,84,0,0,Adventure,Comedy,Drama,,,Rene Russo,Robbie Coltrane,Alan Cumming,,
Trial and Error,PG-13,1997,"May 30, 1997 (United States)",5.8,7500.0,Jonathan Lynn,Sara Bernstein,United States,,14598571.0,Larger Than Life Productions,98,0,0,Comedy,Romance,,,,Michael Richards,Jeff Daniels,Charlize Theron,,
Meet Wally Sparks,R,1997,"January 31, 1997 (United States)",5.2,3600.0,Peter Baldwin,Harry Basil,Japan,,4073582.0,Largo Entertainment,105,0,0,Comedy,,,,,Rodney Dangerfield,Debi Mazar,David Ogden Stiers,,
Mad City,PG-13,1997,"November 7, 1997 (United States)",6.3,20000.0,Costa-Gavras,Tom Matthews,United States,50000000.0,10541523.0,Warner Bros.,115,0,0,Crime,Drama,Thriller,,,John Travolta,Dustin Hoffman,Alan Alda,,
City of Industry,R,1997,"March 14, 1997 (United States)",6.1,6000.0,John Irvin,Ken Solarz,United States,8000000.0,1568258.0,Largo Entertainment,97,0,0,Crime,Drama,Thriller,,,Harvey Keitel,Stephen Dorff,Timothy Hutton,,
