name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Little Nemo: Adventures in Slumberland,G,1989,"August 21, 1992 (United States)",7.1,7400.0,Masami Hata,Chris Columbus,Japan,35000000.0,1368000.0,TMS Entertainment,85,0,0,Animation,Adventure,Comedy,,,Gabriel Damon,Mickey Rooney,Rene Auberjonois,,
Great Balls of Fire!,PG-13,1989,"June 30, 1989 (United States)",6.2,18000.0,Jim McBride,Myra Lewis,United States,16000000.0,13741060.0,Orion Pictures,108,0,0,Biography,Drama,Music,,,Dennis Quaid,Winona Ryder,John Doe,,
Robot Jox,PG,1989,"November 21, 1990 (United States)",5.4,6300.0,Stuart Gordon,Stuart Gordon,United States,10000000.0,1272977.0,Empire Pictures,85,0,0,Action,Sci-Fi,Thriller,,,Gary Graham,Anne-Marie Johnson,Paul Koslo,,
Edge of Sanity,R,1989,"April 14, 1989 (United States)",5.2,1500.0,Gérard Kikoïne,J.P. Félix,United Kingdom,,,Allied Vision,85,0,0,Horror,Thriller,,,,Anthony Perkins,Glynis Barber,Sarah Maur Thorp,,
Fat Man and Little Boy,PG-13,1989,"October 20, 1989 (United States)",6.5,7600.0,Roland Joffé,Bruce Robinson,United States,30000000.0,3563162.0,Paramount Pictures,127,0,2,Biography,Drama,History,,,Paul Newman,Dwight Schultz,Bonnie Bedelia,,
Three Fugitives,PG-13,1989,"January 27, 1989 (United States)",6.2,12000.0,Francis Veber,Francis Veber,United States,15000000.0,40586886.0,Touchstone Pictures,96,0,0,Action,Comedy,,,,Nick Nolte,Martin Short,Sarah Rowland Doroff,,
Communion,R,1989,"November 10, 1989 (United States)",5.5,6400.0,Philippe Mora,Whitley Strieber,United States,5000000.0,1919653.0,Allied Vision,107,0,0,Biography,Drama,Horror,,,Christopher Walken,Lindsay Crouse,Frances Sternhagen,,
Kinjite: Forbidden Subjects,R,1989,"February 3, 1989 (United States)",5.4,3300.0,J. Lee Thompson,Harold Nebenzal,United States,5000000.0,3416846.0,Golan-Globus Productions,97,0,0,Action,Crime,Drama,,,Charles Bronson,Juan Fernández,Perry Lopez,,
K-9,PG-13,1989,"April 28, 1989 (United States)",6.0,34000.0,Rod Daniel,Steven Siegel,United States,17000000.0,78247647.0,Universal Pictures,101,0,0,Action,Comedy,Crime,,,Jim Belushi,Mel Harris,Kevin Tighe,,
We're No Angels,PG-13,1989,"December 15, 1989 (United States)",6.1,23000.0,Neil Jordan,David Mamet,United States,20000000.0,10555348.0,Paramount Pictures,106,0,0,Comedy,Crime,,,,Robert De Niro,Sean Penn,Demi Moore,,
Millennium,PG-13,1989,"August 25, 1989 (United States)",5.7,6400.0,Michael Anderson,John Varley,United States,,5777099.0,First Millenium Partnership,108,0,6,Drama,Sci-Fi,Thriller,,,Kris Kristofferson,Cheryl Ladd,Daniel J. Travanti,,
The Mighty Quinn,R,1989,"February 17, 1989 (United States)",6.0,5600.0,Carl Schenkel,Albert Z. Carr,United States,,4557214.0,A&M Films,98,0,3,Action,Crime,Drama,,,Denzel Washington,Robert Townsend,James Fox,,
Johnny Handsome,R,1989,"September 29, 1989 (United States)",6.1,9800.0,Walter Hill,John Godey,United States,20000000.0,7237794.0,Carolco Pictures,94,0,3,Crime,Drama,Thriller,,,Mickey Rourke,Ellen Barkin,Elizabeth McGovern,,
Last Exit to Brooklyn,R,1989,"May 4, 1990 (United States)",6.8,6300.0,Uli Edel,Hubert Selby Jr.,United Kingdom,,1730005.0,Allied Filmmakers,102,6,0,Drama,,,,,Jennifer Jason Leigh,Stephen Lang,Burt Young,,
Kill Me Again,R,1989,"October 27, 1989 (United States)",6.3,5000.0,John Dahl,John Dahl,United States,4000000.0,283694.0,Incorporated Television Company (ITC),94,0,0,Action,Crime,Drama,,,Val Kilmer,Joanne Whalley,Pat Mulligan,,
Mortal Passions,R,1989,"January 26, 1990 (United States)",4.4,354.0,Andrew Lane,Alan Moskowitz,United States,,,Gibraltar Entertainment,92,0,2,Crime,Drama,Romance,,,Zach Galligan,Krista Errickson,Michael Bowen,,
The Gods Must Be Crazy II,PG,1989,"April 13, 1990 (United States)",6.8,17000.0,Jamie Uys,Jamie Uys,South Africa,,6291444.0,Elrina Investment,98,0,0,Comedy,,,,,N!xau,Lena Farugia,Hans Strydom,,
The Horror Show,R,1989,"April 28, 1989 (United States)",5.0,4000.0,James Isaac,Allyn Warner,United States,3000000.0,1738897.0,Sean S. Cunningham Films,95,0,0,Horror,,,,,Lance Henriksen,Brion James,Rita Taggart,,
The Big Picture,PG-13,1989,"December 15, 1989 (Brazil)",6.2,5700.0,Christopher Guest,Michael Varhol,United States,5000000.0,117463.0,Aspen Film Society,100,0,0,Comedy,Drama,Romance,,,Kevin Bacon,Jennifer Jason Leigh,Emily Longstreth,,
