name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
The One and Only,PG,1978,"February 3, 1978 (United States)",5.7,787.0,Carl Reiner,Steve Gordon,United States,,16928137.0,Balmoral Associates,97.0,0,0,Comedy,Romance,,,,Henry Winkler,Kim Darby,Gene Saks,,
Caravans,PG,1978,"November 2, 1978 (United States)",6.0,998.0,James Fargo,James A. Michener,Iran,14000000.0,3930501.0,FIDCI,127.0,0,0,Action,Adventure,History,,,Anthony Quinn,Michael Sarrazin,Christopher Lee,,
The Bad News Bears Go to Japan,PG,1978,"June 30, 1978 (United States)",3.7,3000.0,John Berry,Bill Lancaster,Japan,,7092495.0,Michael Ritchie Productions,91.0,0,2,Comedy,Family,Sport,,,Tony Curtis,Jackie Earle Haley,Tomisaburô Wakayama,,
Somebody Killed Her Husband,PG,1978,"September 29, 1978 (United States)",4.9,459.0,Lamont Johnson,Reginald Rose,United States,,,Fawcett-Majors Productions,97.0,0,0,Comedy,Crime,Mystery,,,Farrah Fawcett,Jeff Bridges,John Wood,,
Boarding School,R,1978,"November 4, 1983 (United States)",4.7,519.0,André Farwagi,Paul Nicholas,West Germany,,306061.0,Central Cinema Company Film (CCC),98.0,0,0,Comedy,,,,,Nastassja Kinski,Gerry Sundquist,Stefano D'Amato,,
House Calls,PG,1978,"March 15, 1978 (United States)",6.7,1900.0,Howard Zieff,Max Shulman,United States,,28460702.0,Universal Pictures,98.0,0,0,Comedy,Drama,Romance,,,Walter Matthau,Glenda Jackson,Art Carney,,
Nest of Vipers,R,1978,"September 7, 1979 (United States)",6.4,241.0,Tonino Cervi,Tonino Cervi,Italy,,27182.0,Mars Film,105.0,0,0,Drama,,,,,Ornella Muti,Senta Berger,Capucine,,
Brass Target,PG,1978,"March 2, 1979 (United Kingdom)",5.9,1200.0,John Hough,Frederick Nolan,United States,,5011158.0,Metro-Goldwyn-Mayer (MGM),111.0,0,2,Action,Drama,Mystery,,,Sophia Loren,John Cassavetes,Max von Sydow,,
Slow Dancing in the Big City,PG,1978,"February 16, 1979 (West Germany)",5.3,228.0,John G. Avildsen,Barra Grant,United States,,,CIP,110.0,0,2,Drama,Musical,Romance,,,Paul Sorvino,Anne Ditchburn,Nicolas Coster,,
The Other Side of the Mountain: Part II,PG,1978,"February 10, 1978 (United States)",6.0,350.0,Larry Peerce,Douglas Day Stewart,United States,,11565678.0,Filmways Pictures,100.0,0,0,Biography,Drama,Romance,,,Marilyn Hassett,Timothy Bottoms,Nan Martin,,
Dillagi,,1978,,7.1,232.0,Basu Chatterjee,Basu Chatterjee,India,,,Bikramjeet Films International,,0,0,Comedy,Romance,,,,Dharmendra,Hema Malini,Mithu Mukherjee,,
Northern Lights,,1978,"November 17, 1978 (United States)",7.2,192.0,John Hanson,John Hanson,United States,,9453.0,,95.0,0,2,Drama,History,,,,Robert Behling,Susan Lynch,Joe Spano,,
